PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),LGH4 LEVEL0 (micro einstein m-2 s-1),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200450,0x3f,2024-11-15T21:20:00Z,48.3580,-4.5518,0,100.532,14.195,34.682,,4.178,2.665,5.39,0.951,5.527,9354,92.594,8.488,3.465,0011174119111011111
6200450,0x3f,2024-11-15T21:40:00Z,48.3580,-4.5518,0,100.53,14.201,34.649,,4.174,2.656,5.4,0.943,5.824,9376,92.859,8.487,3.504,0011174119111011111
6200450,0x3f,2024-11-15T22:00:00Z,48.3580,-4.5518,0,100.531,14.192,34.641,,4.174,2.654,5.41,0.951,6.25,9398,92.947,8.484,3.567,0011174119111011111
6200450,0x3f,2024-11-15T22:20:00Z,48.3580,-4.5518,0,100.534,14.194,34.642,,4.174,2.659,5.41,0.953,6.466,9398,93.058,8.484,3.45,0011174119111011111
6200450,0x3f,2024-11-15T22:40:00Z,48.3580,-4.5518,0,100.532,14.202,34.655,,4.176,2.658,5.42,0.951,6.755,9420,93.201,8.485,3.499,0011174119111011111
6200450,0x3f,2024-11-15T23:00:00Z,48.3580,-4.5518,0,100.533,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-15T23:00:01Z,48.3580,-4.5518,,,14.241,34.664,,4.18,2.655,5.42,0.936,5.283,9420,93.224,8.491,3.842,0011199119111011111
6200450,0x3f,2024-11-15T23:20:00Z,48.3580,-4.5518,0,100.534,14.197,34.649,,4.175,2.648,5.4,0.94,6.548,9376,92.704,8.489,3.646,0011174119111011111
6200450,0x3f,2024-11-15T23:40:00Z,48.3580,-4.5518,0,100.535,14.192,34.652,,4.175,2.657,5.4,0.951,5.815,9376,92.782,8.486,3.425,0011174119111011111
6200450,0x3f,2024-11-16T00:00:00Z,48.3580,-4.5518,0,100.536,14.219,34.667,,4.179,2.663,5.41,0.936,5.929,9387,92.947,8.49,3.687,0011174119111011111
6200450,0x3f,2024-11-16T00:00:01Z,48.3580,-4.5518,,,,,26.35,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-11-16T00:20:00Z,48.3580,-4.5518,0,100.536,14.224,34.668,,4.18,2.66,5.4,0.951,19.587,9376,92.848,8.489,3.761,0011174119111011111
6200450,0x3f,2024-11-16T00:40:00Z,48.3580,-4.5518,0,100.534,14.211,34.666,,4.178,2.657,5.41,0.966,6.013,9387,92.925,8.489,3.497,0011174119111011111
6200450,0x3f,2024-11-16T01:00:00Z,48.3580,-4.5518,0,100.535,14.198,34.67,,4.177,2.662,5.37,0.956,6.512,9332,92.417,8.482,3.484,0011174119111011111
6200450,0x3f,2024-11-16T01:20:00Z,48.3580,-4.5518,0,100.532,14.207,34.677,,4.178,2.662,5.4,0.961,5.605,9376,92.826,8.487,3.521,0011174119111011111
6200450,0x3f,2024-11-16T01:40:00Z,48.3580,-4.5518,0,100.533,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-16T01:40:01Z,48.3580,-4.5518,,,14.225,34.692,,4.182,2.662,5.4,0.975,5.079,9376,92.782,8.489,3.48,0011199119111011111
6200450,0x3f,2024-11-16T02:00:00Z,48.3580,-4.5518,0,100.533,14.221,34.693,,4.182,2.673,5.4,0.936,4.761,9376,92.859,8.488,3.418,0011174119111011111
6200450,0x3f,2024-11-16T02:20:00Z,48.3580,-4.5518,0,100.533,14.218,34.696,,4.182,2.663,5.4,0.966,5.295,9376,92.826,8.49,3.384,0011174119111011111
6200450,0x3f,2024-11-16T02:40:00Z,48.3580,-4.5518,0,100.534,14.226,34.698,,4.183,2.662,5.41,0.967,5.268,9398,92.97,8.488,3.395,0011174119111011111
6200450,0x3f,2024-11-16T03:00:00Z,48.3580,-4.5518,0,100.531,14.231,34.695,,4.183,2.665,5.41,0.931,5.695,9398,93.058,8.489,3.674,0011174119111011111
6200450,0x3f,2024-11-16T03:20:00Z,48.3580,-4.5518,0,100.531,14.223,34.692,,4.182,2.662,5.39,0.936,4.818,9365,92.749,8.486,3.508,0011174119111011111
6200450,0x3f,2024-11-16T03:40:00Z,48.3580,-4.5518,0,100.53,14.22,34.689,,4.182,2.664,5.4,0.951,4.986,9376,92.903,8.488,3.404,0011174119111011111
6200450,0x3f,2024-11-16T04:00:00Z,48.3580,-4.5518,0,100.533,14.225,34.696,,4.183,2.669,5.4,0.936,5.572,9376,92.925,8.486,3.508,0011174119111011111
6200450,0x3f,2024-11-16T04:20:00Z,48.3580,-4.5518,0,100.532,14.218,34.703,,4.183,2.659,5.4,0.935,5.199,9376,92.903,8.488,3.544,0011174119111011111
6200450,0x3f,2024-11-16T04:40:00Z,48.3580,-4.5518,0,100.531,14.232,34.689,,4.183,2.652,5.4,0.936,5.92,9387,92.981,8.489,3.412,0011174119111011111
6200450,0x3f,2024-11-16T05:00:00Z,48.3580,-4.5518,0,100.532,14.238,34.694,,4.184,2.661,5.42,0.951,6.223,9409,93.146,8.491,3.372,0011174119111011111
6200450,0x3f,2024-11-16T05:20:00Z,48.3580,-4.5518,0,100.53,14.241,34.689,,4.184,2.661,5.41,0.951,5.536,9398,93.102,8.491,3.704,0011174119111011111
6200450,0x3f,2024-11-16T05:40:00Z,48.3580,-4.5518,0,100.531,14.231,34.684,,4.182,2.658,5.42,0.951,6.085,9409,93.135,8.487,4.004,0011174119111011111
6200450,0x3f,2024-11-16T06:00:00Z,48.3580,-4.5518,0,100.531,14.239,34.69,,4.183,2.64,5.42,0.96,5.953,9409,93.201,8.491,3.727,0011174119111011111
6200450,0x3f,2024-11-16T06:20:00Z,48.3580,-4.5518,0,100.532,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-16T06:20:01Z,48.3580,-4.5518,,,14.229,34.689,,4.183,2.643,5.42,0.951,6.073,9409,93.246,8.491,3.708,0011199119111011111
6200450,0x3f,2024-11-16T06:40:00Z,48.3580,-4.5518,0,100.534,14.237,34.683,,4.183,2.643,5.43,0.936,5.944,9431,93.378,8.489,3.699,0011174119111011111
6200450,0x3f,2024-11-16T07:00:00Z,48.3580,-4.5518,0,100.67,14.233,34.676,,4.182,2.641,5.42,0.951,5.881,9420,93.257,8.488,3.736,0011174119111011111
6200450,0x3f,2024-11-16T07:20:00Z,48.3580,-4.5518,,,14.216,34.684,,4.18,2.641,5.39,0.959,5.112,9365,92.704,8.489,3.582,0011199119111011111
6200450,0x3f,2024-11-16T07:20:01Z,48.3580,-4.5518,0,103.672,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-16T07:40:00Z,48.3580,-4.5518,0,116.747,14.211,34.677,,4.179,2.636,5.39,0.911,5.397,9365,92.727,8.49,3.48,0011174119111011111
6200450,0x3f,2024-11-16T08:00:00Z,48.3580,-4.5518,0,139.614,14.194,34.679,,4.178,2.653,5.38,0.936,5.286,9343,92.428,8.487,3.508,0011174119111011111
6200450,0x3f,2024-11-16T08:00:01Z,48.3580,-4.5518,,,,,26.319,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-11-16T08:20:00Z,48.3580,-4.5518,0,155.142,14.204,34.674,,4.178,2.641,5.41,0.966,3.977,9387,92.848,8.49,3.687,0011174119111011111
6200450,0x3f,2024-11-16T08:40:00Z,48.3580,-4.5518,,,14.189,34.673,,4.176,2.631,5.38,0.936,4.566,9343,92.384,8.485,3.91,0011199119111011111
6200450,0x3f,2024-11-16T08:40:01Z,48.3580,-4.5518,0,195.403,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-16T09:00:00Z,48.3580,-4.5518,0,238.375,14.182,34.677,,4.176,2.638,5.37,0.936,4.635,9332,92.34,8.485,3.55,0011174119111011111
6200450,0x3f,2024-11-16T09:20:00Z,48.3580,-4.5518,0,309.328,14.2,34.665,,4.177,2.644,5.42,0.936,4.818,9420,93.135,8.489,3.825,0011174119111011111
6200450,0x3f,2024-11-16T09:40:00Z,48.3580,-4.5518,0,340.317,14.191,34.665,,4.176,2.638,5.43,0.936,4.319,9431,93.367,8.492,3.555,0011174119111011111
6200450,0x3f,2024-11-16T10:00:00Z,48.3580,-4.5518,0,359.743,14.197,34.657,,4.176,2.639,5.44,0.936,4.683,9453,93.533,8.491,3.646,0011174119111011111
6200450,0x3f,2024-11-16T10:20:00Z,48.3580,-4.5518,0,430.895,14.19,34.652,,4.175,2.645,5.42,0.951,4.629,9420,93.179,8.493,3.593,0011174119111011111
6200450,0x3f,2024-11-16T10:40:00Z,48.3580,-4.5518,,,14.205,34.654,,4.178,2.641,5.44,0.947,5.127,9453,93.533,8.489,3.584,0011199119111011111
6200450,0x3f,2024-11-16T10:40:01Z,48.3580,-4.5518,0,526.965,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-16T11:00:00Z,48.3580,-4.5518,0,489.853,14.221,34.659,,4.178,2.647,5.43,0.967,4.415,9431,93.367,8.49,3.542,0011174119111011111
6200450,0x3f,2024-11-16T11:20:00Z,48.3580,-4.5518,0,545.716,14.212,34.665,,4.179,2.647,5.42,0.951,3.998,9420,93.29,8.49,3.851,0011174119111011111
6200450,0x3f,2024-11-16T11:40:00Z,48.3580,-4.5518,0,548.647,14.192,34.653,,4.175,2.629,5.42,0.967,4.779,9409,93.224,8.491,3.58,0011174119111011111
6200450,0x3f,2024-11-16T12:00:00Z,48.3580,-4.5518,0,453.993,14.206,34.656,,4.176,2.648,5.44,0.936,4.298,9453,93.533,8.491,3.729,0011174119111011111
6200450,0x3f,2024-11-16T12:20:00Z,48.3580,-4.5518,,,14.244,34.663,,4.182,2.645,5.42,0.936,5.989,9420,93.301,8.493,3.64,0011199119111011111
6200450,0x3f,2024-11-16T12:20:01Z,48.3580,-4.5518,0,297.862,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-16T12:39:59Z,48.3580,-4.5518,0,286.537,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-16T12:40:01Z,48.3580,-4.5518,,,14.269,34.673,,4.184,2.644,5.43,0.936,5.965,9431,93.455,8.502,3.723,0011199119111011111
6200450,0x3f,2024-11-16T13:00:00Z,48.3580,-4.5518,0,336.083,14.248,34.669,,4.182,2.644,5.44,0.951,5.424,9442,93.522,8.491,3.661,0011174119111011111
6200450,0x3f,2024-11-16T13:20:00Z,48.3580,-4.5518,0,411.993,14.25,34.669,,4.182,2.642,5.46,0.947,5.521,9486,93.975,8.496,3.702,0011174119111011111
6200450,0x3f,2024-11-16T13:40:00Z,48.3580,-4.5518,0,395.98,14.258,34.67,,4.183,2.641,5.46,0.936,5.647,9475,93.853,8.495,3.71,0011174119111011111
6200450,0x3f,2024-11-16T14:00:00Z,48.3580,-4.5518,0,475.176,14.265,34.668,,4.184,2.637,5.46,0.936,6.262,9486,94.008,8.498,3.614,0011174119111011111
6200450,0x3f,2024-11-16T14:20:00Z,48.3580,-4.5518,0,324.869,14.262,34.664,,4.183,2.642,5.46,0.967,5.908,9475,93.975,8.496,3.563,0011174119111011111
6200450,0x3f,2024-11-16T14:40:00Z,48.3580,-4.5518,0,292.001,14.265,34.685,,4.185,2.648,5.48,0.936,5.298,9509,94.184,8.497,3.604,0011174119111011111
6200450,0x3f,2024-11-16T15:00:00Z,48.3580,-4.5518,0,281.481,14.266,34.682,,4.186,2.653,5.47,0.915,6.124,9498,94.162,8.499,3.487,0011174119111011111
6200450,0x3f,2024-11-16T15:20:00Z,48.3580,-4.5518,0,244.135,14.261,34.681,,4.185,2.637,5.46,0.951,6.271,9486,94.074,8.496,3.514,0011174119111011111
6200450,0x3f,2024-11-16T15:40:00Z,48.3580,-4.5518,0,174.862,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-16T15:40:01Z,48.3580,-4.5518,,,14.256,34.686,,4.184,2.647,5.48,0.921,6.785,9509,94.195,8.496,3.555,0011199119111011111
6200450,0x3f,2024-11-16T16:00:00Z,48.3580,-4.5518,0,146.882,14.252,34.687,,4.184,2.647,5.46,0.964,6.019,9486,93.963,8.497,4.153,0011174119111011111
6200450,0x3f,2024-11-16T16:00:01Z,48.3580,-4.5518,,,,,26.338,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-11-16T16:20:00Z,48.3580,-4.5518,0,118.493,14.262,34.69,,4.186,2.654,5.46,0.967,6.334,9475,93.93,8.496,3.525,0011174119111011111
6200450,0x3f,2024-11-16T16:40:00Z,48.3580,-4.5518,0,105.338,14.258,34.684,,4.185,2.643,5.46,0.951,7.139,9475,93.886,8.501,3.429,0011174119111011111
6200450,0x3f,2024-11-16T17:00:00Z,48.3580,-4.5518,0,100.858,14.26,34.675,,4.184,2.639,5.47,0.951,8.316,9498,94.118,8.496,3.372,0011174119111011111
6200450,0x3f,2024-11-16T17:20:00Z,48.3580,-4.5518,0,100.539,14.281,34.689,,4.188,2.645,5.44,0.966,7.503,9453,93.676,8.496,3.467,0011174119111011111
6200450,0x3f,2024-11-16T17:40:00Z,48.3580,-4.5518,0,100.529,14.275,34.683,,4.186,2.633,5.42,0.936,7.719,9420,93.334,8.495,3.672,0011174119111011111
6200450,0x3f,2024-11-16T18:00:00Z,48.3580,-4.5518,0,100.533,14.263,34.688,,4.185,2.637,5.42,0.936,6.716,9409,93.323,8.495,3.633,0011174119111011111
6200450,0x3f,2024-11-16T18:20:00Z,48.3580,-4.5518,0,100.531,14.254,34.683,,4.184,2.645,5.41,0.951,6.406,9398,93.058,8.493,3.721,0011174119111011111
6200450,0x3f,2024-11-16T18:40:00Z,48.3580,-4.5518,,,14.255,34.683,,4.184,2.641,5.44,0.921,7.379,9442,93.5,8.493,3.919,0011199119111011111
6200450,0x3f,2024-11-16T18:40:01Z,48.3580,-4.5518,0,100.533,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-16T19:00:00Z,48.3580,-4.5518,0,100.533,14.249,34.668,,4.183,2.645,5.43,0.936,7.479,9431,93.455,8.492,3.808,0011174119111011111
6200450,0x3f,2024-11-16T19:20:00Z,48.3580,-4.5518,0,100.535,14.24,34.666,,4.181,2.64,5.41,0.951,6.824,9398,93.091,8.492,3.536,0011174119111011111
6200450,0x3f,2024-11-16T19:40:00Z,48.3580,-4.5518,0,100.532,14.229,34.674,,4.181,2.638,5.39,0.951,6.524,9354,92.627,8.489,3.602,0011174119111011111
6200450,0x3f,2024-11-16T20:00:00Z,48.3580,-4.5518,0,100.531,14.234,34.666,,4.181,2.636,5.42,0.942,6.98,9409,93.224,8.493,3.538,0011174119111011111
6200450,0x3f,2024-11-16T20:20:00Z,48.3580,-4.5518,0,100.534,14.242,34.664,,4.181,2.631,5.42,0.946,7.448,9409,93.257,8.494,3.991,0011174119111011111
6200450,0x3f,2024-11-16T20:40:00Z,48.3580,-4.5518,0,100.532,14.235,34.668,,4.181,2.633,5.4,0.951,7.223,9376,92.859,8.494,3.47,0011174119111011111
6200450,0x3f,2024-11-16T21:00:00Z,48.3580,-4.5518,0,100.532,14.251,34.668,,4.183,2.629,5.39,0.951,7.058,9354,92.66,8.492,3.459,0011174119111011111
6200450,0x3f,2024-11-16T21:20:00Z,48.3580,-4.5518,0,100.533,14.229,34.668,,4.18,2.631,5.38,0.967,7.418,9343,92.583,8.496,3.416,0011174119111011111
6200450,0x3f,2024-11-16T21:40:00Z,48.3580,-4.5518,,,14.245,34.677,,4.182,2.63,5.38,0.967,6.475,9343,92.539,8.493,3.576,0011199119111011111
6200450,0x3f,2024-11-16T21:40:03Z,48.3580,-4.5518,0,100.533,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-16T22:00:00Z,48.3580,-4.5518,0,100.531,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-16T22:00:01Z,48.3580,-4.5518,,,14.248,34.674,,4.183,2.63,5.38,0.966,6.265,9343,92.55,8.495,3.446,0011199119111011111
6200450,0x3f,2024-11-16T22:20:00Z,48.3580,-4.5518,0,100.533,14.247,34.666,,4.181,2.624,5.37,0.951,6.013,9332,92.461,8.497,3.404,0011174119111011111
6200450,0x3f,2024-11-16T22:40:00Z,48.3580,-4.5518,0,100.535,14.224,34.657,,4.178,2.624,5.37,0.974,5.512,9321,92.351,8.489,3.423,0011174119111011111
6200450,0x3f,2024-11-16T23:00:00Z,48.3580,-4.5518,0,100.535,14.216,34.652,,4.177,2.627,5.4,0.968,6.662,9376,92.815,8.489,3.614,0011174119111011111
6200450,0x3f,2024-11-16T23:20:00Z,48.3580,-4.5518,0,100.534,14.233,34.663,,4.18,2.629,5.41,0.967,6.632,9387,92.981,8.491,3.395,0011174119111011111
6200450,0x3f,2024-11-16T23:40:00Z,48.3580,-4.5518,0,100.534,14.239,34.663,,4.181,2.627,5.39,0.967,6.301,9365,92.749,8.494,3.606,0011174119111011111
6200450,0x3f,2024-11-17T00:00:00Z,48.3580,-4.5518,0,100.535,14.2,34.657,,4.177,2.635,5.38,0.968,6.388,9343,92.506,8.49,3.797,0011174119111011111
6200450,0x3f,2024-11-17T00:00:01Z,48.3580,-4.5518,,,,,26.366,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-11-17T00:20:00Z,48.3580,-4.5518,0,100.534,14.217,34.657,,4.178,2.616,5.36,0.951,6.109,9310,92.23,8.488,3.501,0011174119111011111
6200450,0x3f,2024-11-17T00:40:00Z,48.3580,-4.5518,0,100.537,14.219,34.658,,4.179,2.636,5.37,0.951,5.037,9321,92.274,8.493,3.529,0011174119111011111
6200450,0x3f,2024-11-17T01:00:00Z,48.3580,-4.5518,0,100.536,14.227,34.661,,4.18,2.626,5.36,0.967,6.545,9310,92.219,8.488,3.555,0011174119111011111
6200450,0x3f,2024-11-17T01:20:00Z,48.3580,-4.5518,0,100.536,14.23,34.673,,4.181,2.616,5.38,0.951,6.905,9343,92.473,8.492,3.504,0011174119111011111
6200450,0x3f,2024-11-17T01:39:59Z,48.3580,-4.5518,0,100.535,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-17T01:40:00Z,48.3580,-4.5518,,,14.23,34.672,,4.181,2.66,5.37,0.951,5.779,9332,92.395,8.489,3.91,0011199119111011111
6200450,0x3f,2024-11-17T02:00:00Z,48.3580,-4.5518,0,100.534,14.241,34.671,,4.181,2.631,5.36,0.951,5.178,9310,92.23,8.489,3.668,0011174119111011111
6200450,0x3f,2024-11-17T02:20:00Z,48.3580,-4.5518,0,100.535,14.247,34.681,,4.183,2.624,5.36,0.941,6.313,9310,92.252,8.491,3.631,0011174119111011111
6200450,0x3f,2024-11-17T02:40:00Z,48.3580,-4.5518,0,100.536,14.251,34.683,,4.184,2.624,5.35,0.936,5.998,9299,92.174,8.49,3.602,0011174119111011111
6200450,0x3f,2024-11-17T03:00:00Z,48.3580,-4.5518,0,100.537,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-17T04:00:00Z,48.3580,-4.5518,,,14.233,34.679,,4.182,2.66,5.35,0.947,6.061,9299,92.108,8.489,3.685,0011199119111011111
6200450,0x3f,2024-11-17T04:20:00Z,48.3580,-4.5518,0,100.534,14.228,34.675,,4.181,2.624,5.36,0.951,5.839,9310,92.174,8.49,4.104,0011174119111011111
6200450,0x3f,2024-11-17T04:40:00Z,48.3580,-4.5518,0,100.536,14.233,34.675,,4.181,2.645,5.37,0.952,6.184,9321,92.34,8.491,3.78,0011174119111011111
6200450,0x3f,2024-11-17T05:00:00Z,48.3580,-4.5518,0,100.536,14.233,34.676,,4.181,2.637,5.37,0.988,6.283,9321,92.252,8.488,3.501,0011174119111011111
6200450,0x3f,2024-11-17T05:20:00Z,48.3580,-4.5518,0,100.534,14.23,34.684,,4.181,2.646,5.37,0.951,14.788,9321,92.34,8.489,3.614,0011174119111011111
6200450,0x3f,2024-11-17T05:40:00Z,48.3580,-4.5518,0,100.534,14.241,34.676,,4.182,2.637,5.36,0.951,5.022,9310,92.23,8.488,3.655,0011174119111011111
6200450,0x3f,2024-11-17T06:00:00Z,48.3580,-4.5518,0,100.536,14.247,34.676,,4.183,2.659,5.41,0.951,6.71,9387,92.981,8.493,3.921,0011174119111011111
6200450,0x3f,2024-11-17T06:20:00Z,48.3580,-4.5518,0,100.534,14.236,34.672,,4.181,2.59,5.39,0.951,6.1,9365,92.738,8.493,3.672,0011174119111011111
6200450,0x3f,2024-11-17T06:40:00Z,48.3580,-4.5518,0,100.535,14.23,34.667,,4.18,2.617,5.39,0.951,5.713,9354,92.627,8.492,3.77,0011174119111011111
6200450,0x3f,2024-11-17T07:00:00Z,48.3580,-4.5518,,,14.209,34.616,,4.173,2.624,5.36,0.967,6.25,9310,92.23,8.49,3.555,0011199119111011111
6200450,0x3f,2024-11-17T07:00:01Z,48.3580,-4.5518,0,100.615,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-17T07:20:00Z,48.3580,-4.5518,0,103.633,14.232,34.671,,4.18,2.626,5.41,0.968,6.614,9387,92.925,8.494,3.797,0011174119111011111
6200450,0x3f,2024-11-17T07:40:00Z,48.3580,-4.5518,0,116.566,14.211,34.657,,4.177,2.628,5.39,0.926,5.439,9354,92.616,8.491,3.985,0011174119111011111
6200450,0x3f,2024-11-17T08:00:00Z,48.3580,-4.5518,0,158.259,14.198,34.659,,4.176,2.634,5.35,0.967,5.445,9299,92.042,8.487,3.721,0011174119111011111
6200450,0x3f,2024-11-17T08:00:01Z,48.3580,-4.5518,,,,,26.334,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-11-17T08:20:00Z,48.3580,-4.5518,0,158.975,14.211,34.652,,4.176,2.629,5.37,0.951,4.124,9321,92.23,8.488,3.757,0011174119111011111
6200450,0x3f,2024-11-17T08:39:59Z,48.3580,-4.5518,0,164.45,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-17T08:40:00Z,48.3580,-4.5518,,,14.211,34.655,,4.177,2.613,5.37,0.967,4.797,9321,92.196,8.49,3.719,0011199119111011111
6200450,0x3f,2024-11-17T09:00:00Z,48.3580,-4.5518,0,204.631,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-17T09:00:01Z,48.3580,-4.5518,,,14.215,34.655,,4.178,2.632,5.37,0.967,5.436,9332,92.417,8.493,3.663,0011199119111011111
6200450,0x3f,2024-11-17T09:20:00Z,48.3580,-4.5518,0,282.911,14.214,34.661,,4.178,2.631,5.36,0.935,4.932,9310,92.108,8.491,3.874,0011174119111011111
6200450,0x3f,2024-11-17T09:40:00Z,48.3580,-4.5518,,,14.206,34.65,,4.175,2.634,5.37,0.955,4.19,9332,92.307,8.489,3.689,0011199119111011111
6200450,0x3f,2024-11-17T09:40:02Z,48.3580,-4.5518,0,506.137,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-17T10:00:00Z,48.3580,-4.5518,0,585.296,14.204,34.661,,4.177,2.637,5.39,0.951,4.472,9365,92.815,8.489,3.612,0011174119111011111
6200450,0x3f,2024-11-17T10:20:00Z,48.3580,-4.5518,0,378.866,14.218,34.65,,4.177,2.623,5.38,0.943,4.283,9343,92.539,8.49,3.785,0011174119111011111
6200450,0x3f,2024-11-17T10:40:00Z,48.3580,-4.5518,0,349.49,14.226,34.646,,4.178,2.619,5.37,0.954,5.1,9332,92.384,8.489,3.648,0011174119111011111
6200450,0x3f,2024-11-17T11:00:00Z,48.3580,-4.5518,0,528.797,14.237,34.657,,4.18,2.621,5.39,0.937,4.154,9354,92.627,8.493,3.772,0011174119111011111
6200450,0x3f,2024-11-17T11:20:00Z,48.3580,-4.5518,0,699.13,14.251,34.653,,4.181,2.62,5.44,0.967,4.166,9453,93.61,8.5,3.614,0011174119111011111
6200450,0x3f,2024-11-17T11:40:00Z,48.3580,-4.5518,0,656.81,14.257,34.66,,4.181,2.62,5.44,0.956,5.148,9442,93.489,8.5,3.914,0011174119111011111
6200450,0x3f,2024-11-17T12:00:00Z,48.3580,-4.5518,0,478.387,14.241,34.643,,4.179,2.614,5.39,0.951,4.674,9354,92.738,8.496,3.548,0011174119111011111
6200450,0x3f,2024-11-17T12:20:00Z,48.3580,-4.5518,0,422.651,14.252,34.625,,4.178,2.61,5.4,0.951,4.731,9376,92.947,8.492,3.661,0011174119111011111
6200450,0x3f,2024-11-17T12:40:00Z,48.3580,-4.5518,0,574.839,14.245,34.64,,4.179,2.633,5.41,0.936,4.13,9387,92.97,8.495,3.697,0011174119111011111
6200450,0x3f,2024-11-17T13:00:00Z,48.3580,-4.5518,0,487.832,14.255,34.644,,4.18,2.633,5.41,0.951,5.334,9387,92.981,8.497,3.976,0011174119111011111
6200450,0x3f,2024-11-17T13:20:00Z,48.3580,-4.5518,0,326.466,14.27,34.656,,4.183,2.639,5.41,0.943,5.361,9398,93.091,8.496,3.927,0011174119111011111
6200450,0x3f,2024-11-17T13:40:00Z,48.3580,-4.5518,0,369.733,14.261,34.659,,4.183,2.631,5.42,0.967,5.779,9409,93.279,8.499,3.891,0011174119111011111
6200450,0x3f,2024-11-17T14:00:00Z,48.3580,-4.5518,0,257.915,14.263,34.648,,4.183,2.642,5.44,0.983,5.764,9442,93.533,8.499,4.01,0011174119111011111
6200450,0x3f,2024-11-17T14:20:00Z,48.3580,-4.5518,0,584.215,14.276,34.664,,4.184,2.634,5.45,0.967,6.433,9464,93.831,8.502,3.912,0011174119111011111
6200450,0x3f,2024-11-17T14:40:00Z,48.3580,-4.5518,0,589.236,14.279,34.666,,4.185,2.637,5.46,0.936,6.172,9475,93.886,8.501,3.744,0011174119111011111
6200450,0x3f,2024-11-17T15:00:00Z,48.3580,-4.5518,0,214.201,14.277,34.671,,4.185,2.636,5.47,0.951,6.07,9498,94.118,8.5,3.904,0011174119111011111
6200450,0x3f,2024-11-17T15:20:00Z,48.3580,-4.5518,0,331.097,14.262,34.672,,4.184,2.643,5.46,0.936,9.196,9475,93.886,8.502,3.819,0011174119111011111
6200450,0x3f,2024-11-17T15:40:00Z,48.3580,-4.5518,0,196.446,14.26,34.671,,4.184,2.656,5.46,0.967,8.163,9486,93.93,8.5,3.734,0011174119111011111
6200450,0x3f,2024-11-17T16:00:00Z,48.3580,-4.5518,0,167.198,14.262,34.673,26.311,4.184,2.657,5.46,0.955,6.241,9475,93.853,8.503,3.676,0011174110111011111
6200450,0x3f,2024-11-17T16:20:00Z,48.3580,-4.5518,0,130.116,14.249,34.677,,4.183,2.651,5.46,0.983,5.983,9475,93.886,8.5,3.625,0011174119111011111
6200450,0x3f,2024-11-17T16:40:00Z,48.3580,-4.5518,0,105.315,14.249,34.676,,4.183,2.633,5.44,0.951,7.527,9442,93.643,8.5,3.595,0011174119111011111
6200450,0x3f,2024-11-17T17:00:00Z,48.3580,-4.5518,0,100.988,14.25,34.676,,4.183,2.637,5.46,0.967,8.067,9486,93.908,8.499,3.633,0011174119111011111
6200450,0x3f,2024-11-17T17:20:00Z,48.3580,-4.5518,,,14.247,34.676,,4.183,2.647,5.43,0.951,7.448,9431,93.378,8.498,3.616,0011199119111011111
6200450,0x3f,2024-11-17T17:20:01Z,48.3580,-4.5518,0,100.545,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-17T17:40:00Z,48.3580,-4.5518,0,100.531,14.241,34.676,,4.183,2.641,5.42,0.955,7.731,9409,93.224,8.498,3.54,0011174119111011111
6200450,0x3f,2024-11-17T18:00:00Z,48.3580,-4.5518,0,100.529,14.239,34.67,,4.18,2.631,5.41,0.951,7.07,9387,93.047,8.496,3.625,0011174119111011111
