PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DOX1 LEVEL1 (ml/l),PRES LEVEL1 (decibar),QC
EXIN0002,2024-10-01T10:02:17Z,43.6830,7.3170,21.519,38.237,4.961,2,01111111
EXIN0002,2024-10-01T10:32:17Z,43.6830,7.3170,21.5464,38.2354,4.958,2,01111111
EXIN0002,2024-10-01T11:02:17Z,43.6830,7.3170,21.653,38.2365,4.936,2,01111111
EXIN0002,2024-10-01T11:32:17Z,43.6830,7.3170,21.8845,38.2569,4.909,2,01111111
EXIN0002,2024-10-01T12:02:17Z,43.6830,7.3170,21.9598,38.284,4.896,2,01111111
EXIN0002,2024-10-01T12:32:17Z,43.6830,7.3170,21.9948,38.276,4.912,2,01111111
EXIN0002,2024-10-01T13:02:17Z,43.6830,7.3170,22.0196,38.2662,4.911,2,01111111
EXIN0002,2024-10-01T13:32:17Z,43.6830,7.3170,21.9906,38.2722,4.909,2,01111111
EXIN0002,2024-10-01T14:02:17Z,43.6830,7.3170,22.0645,38.2832,4.899,2,01111111
EXIN0002,2024-10-01T14:32:17Z,43.6830,7.3170,22.0243,38.2794,4.905,2,01111111
EXIN0002,2024-10-01T15:02:17Z,43.6830,7.3170,22.0656,38.2771,4.893,2,01111111
EXIN0002,2024-10-01T15:32:17Z,43.6830,7.3170,22.0101,38.2784,4.902,2,01111111
EXIN0002,2024-10-01T16:02:17Z,43.6830,7.3170,21.9932,38.2804,4.903,2,01111111
EXIN0002,2024-10-01T16:32:17Z,43.6830,7.3170,21.9473,38.2766,4.906,2,01111111
EXIN0002,2024-10-01T17:02:17Z,43.6830,7.3170,21.9,38.2719,4.919,2,01111111
EXIN0002,2024-10-01T17:32:17Z,43.6830,7.3170,21.9208,38.2752,4.928,2,01111111
EXIN0002,2024-10-01T18:02:17Z,43.6830,7.3170,21.891,38.2739,4.926,2,01111111
EXIN0002,2024-10-01T18:32:17Z,43.6830,7.3170,21.88,38.2748,4.932,2,01111111
EXIN0002,2024-10-01T19:02:17Z,43.6830,7.3170,21.8614,38.2743,4.933,2,01111111
EXIN0002,2024-10-01T19:32:17Z,43.6830,7.3170,21.8364,38.2751,4.935,2,01111111
EXIN0002,2024-10-01T20:02:17Z,43.6830,7.3170,21.8181,38.2736,4.938,2,01111111
EXIN0002,2024-10-01T20:32:17Z,43.6830,7.3170,21.7939,38.2722,4.948,2,01111111
EXIN0002,2024-10-01T21:02:17Z,43.6830,7.3170,21.7944,38.2714,4.95,2,01111111
EXIN0002,2024-10-01T22:32:20Z,43.6830,7.3170,21.6521,38.2685,4.95,2,01111111
EXIN0002,2024-10-01T23:02:20Z,43.6830,7.3170,21.617,38.2659,4.951,2,01111111
EXIN0002,2024-10-01T23:32:20Z,43.6830,7.3170,21.6069,38.2663,4.956,2,01111111
EXIN0002,2024-10-02T00:02:20Z,43.6830,7.3170,21.6133,38.2699,4.951,2,01111111
EXIN0002,2024-10-02T00:32:20Z,43.6830,7.3170,21.604,38.2674,4.95,2,01111111
EXIN0002,2024-10-02T01:02:20Z,43.6830,7.3170,21.6085,38.2698,4.948,2,01111111
EXIN0002,2024-10-02T01:32:20Z,43.6830,7.3170,21.6054,38.2707,4.951,2,01111111
EXIN0002,2024-10-02T02:02:20Z,43.6830,7.3170,21.6295,38.273,4.937,2,01111111
EXIN0002,2024-10-02T02:32:20Z,43.6830,7.3170,21.6466,38.2715,4.937,2,01111111
EXIN0002,2024-10-02T03:02:20Z,43.6830,7.3170,21.6485,38.2691,4.94,2,01111111
EXIN0002,2024-10-02T03:32:20Z,43.6830,7.3170,21.6471,38.2691,4.94,2,01111111
EXIN0002,2024-10-02T04:02:20Z,43.6830,7.3170,21.6448,38.2686,4.942,2,01111111
EXIN0002,2024-10-02T04:32:20Z,43.6830,7.3170,21.6431,38.2681,4.939,2,01111111
EXIN0002,2024-10-02T05:02:20Z,43.6830,7.3170,21.6228,38.2652,4.939,2,01111111
EXIN0002,2024-10-02T05:32:20Z,43.6830,7.3170,21.6112,38.2536,4.941,2,01111111
EXIN0002,2024-10-02T06:02:20Z,43.6830,7.3170,21.578,38.2418,4.941,2,01111111
EXIN0002,2024-10-02T06:32:20Z,43.6830,7.3170,21.5775,38.241,4.938,2,01111111
EXIN0002,2024-10-02T07:02:20Z,43.6830,7.3170,21.5915,38.2212,4.924,2,01111111
EXIN0002,2024-10-02T07:32:20Z,43.6830,7.3170,21.5955,38.2292,4.924,2,01111111
EXIN0002,2024-10-02T08:02:20Z,43.6830,7.3170,21.5909,38.2297,4.931,2,01111111
EXIN0002,2024-10-02T08:32:20Z,43.6830,7.3170,21.629,38.243,4.929,2,01111111
EXIN0002,2024-10-02T09:02:20Z,43.6830,7.3170,21.673,38.2463,4.929,2,01111111
EXIN0002,2024-10-02T09:32:20Z,43.6830,7.3170,21.661,38.2465,4.93,2,01111111
EXIN0002,2024-10-02T10:02:20Z,43.6830,7.3170,21.6426,38.2486,4.933,2,01111111
EXIN0002,2024-10-02T10:32:20Z,43.6830,7.3170,21.6125,38.2471,4.941,2,01111111
EXIN0002,2024-10-02T11:02:20Z,43.6830,7.3170,21.5976,38.2482,4.95,2,01111111
EXIN0002,2024-10-02T11:32:20Z,43.6830,7.3170,21.5878,38.2464,4.943,2,01111111
EXIN0002,2024-10-02T12:02:20Z,43.6830,7.3170,21.5774,38.2474,4.95,2,01111111
EXIN0002,2024-10-02T12:32:20Z,43.6830,7.3170,21.5331,38.2429,4.96,2,01111111
EXIN0002,2024-10-02T13:02:20Z,43.6830,7.3170,21.5143,38.245,4.97,2,01111111
EXIN0002,2024-10-02T13:32:20Z,43.6830,7.3170,21.5095,38.2466,4.968,2,01111111
EXIN0002,2024-10-02T14:02:20Z,43.6830,7.3170,21.5289,38.2419,4.964,2,01111111
EXIN0002,2024-10-02T14:32:20Z,43.6830,7.3170,21.5315,38.2349,4.966,2,01111111
EXIN0002,2024-10-02T15:02:20Z,43.6830,7.3170,21.5034,38.2334,4.968,2,01111111
EXIN0002,2024-10-02T15:32:20Z,43.6830,7.3170,21.4812,38.2263,4.966,2,01111111
EXIN0002,2024-10-02T16:02:20Z,43.6830,7.3170,21.4675,38.2248,4.969,2,01111111
EXIN0002,2024-10-02T16:32:20Z,43.6830,7.3170,21.4728,38.2253,4.966,2,01111111
EXIN0002,2024-10-02T17:02:20Z,43.6830,7.3170,21.4634,38.2236,4.967,2,01111111
EXIN0002,2024-10-02T17:32:20Z,43.6830,7.3170,21.4591,38.2249,4.966,2,01111111
EXIN0002,2024-10-02T18:02:20Z,43.6830,7.3170,21.4512,38.2259,4.967,2,01111111
EXIN0002,2024-10-02T18:32:20Z,43.6830,7.3170,21.4464,38.2278,4.966,2,01111111
EXIN0002,2024-10-02T19:02:20Z,43.6830,7.3170,21.458,38.2348,4.957,2,01111111
EXIN0002,2024-10-02T19:32:20Z,43.6830,7.3170,21.4672,38.2398,4.959,2,01111111
EXIN0002,2024-10-02T20:02:20Z,43.6830,7.3170,21.4859,38.2433,4.956,2,01111111
EXIN0002,2024-10-02T20:32:20Z,43.6830,7.3170,21.4542,38.2415,4.954,2,01111111
EXIN0002,2024-10-02T21:02:20Z,43.6830,7.3170,21.4278,38.2344,4.955,2,01111111
EXIN0002,2024-10-02T22:32:22Z,43.6830,7.3170,21.4218,38.2398,4.946,2,01111111
EXIN0002,2024-10-02T23:02:22Z,43.6830,7.3170,21.4277,38.2462,4.95,2,01111111
EXIN0002,2024-10-02T23:32:22Z,43.6830,7.3170,21.4376,38.2526,4.931,2,01111111
EXIN0002,2024-10-03T00:02:22Z,43.6830,7.3170,21.4226,38.2501,4.939,2,01111111
EXIN0002,2024-10-03T00:32:22Z,43.6830,7.3170,21.4014,38.2474,4.941,2,01111111
EXIN0002,2024-10-03T01:02:22Z,43.6830,7.3170,21.3984,38.2448,4.938,2,01111111
EXIN0002,2024-10-03T01:32:22Z,43.6830,7.3170,21.3614,38.2436,4.942,2,01111111
EXIN0002,2024-10-03T02:02:22Z,43.6830,7.3170,21.3606,38.2434,4.941,2,01111111
EXIN0002,2024-10-03T02:32:22Z,43.6830,7.3170,21.3336,38.2404,4.939,2,01111111
EXIN0002,2024-10-03T03:02:22Z,43.6830,7.3170,21.3054,38.2434,4.941,2,01111111
EXIN0002,2024-10-03T03:32:22Z,43.6830,7.3170,21.2736,38.2422,4.95,2,01111111
EXIN0002,2024-10-03T04:02:22Z,43.6830,7.3170,21.2441,38.2339,4.952,2,01111111
EXIN0002,2024-10-03T04:32:22Z,43.6830,7.3170,21.191,38.2258,4.962,2,01111111
EXIN0002,2024-10-03T05:02:22Z,43.6830,7.3170,21.154,38.2196,4.966,2,01111111
EXIN0002,2024-10-03T05:32:22Z,43.6830,7.3170,21.14,38.217,4.965,2,01111111
EXIN0002,2024-10-03T06:02:22Z,43.6830,7.3170,21.1294,38.2157,4.959,2,01111111
EXIN0002,2024-10-03T06:32:22Z,43.6830,7.3170,21.0683,38.206,4.972,2,01111111
EXIN0002,2024-10-03T07:02:22Z,43.6830,7.3170,20.9963,38.2006,4.984,2,01111111
EXIN0002,2024-10-03T07:32:22Z,43.6830,7.3170,21.0463,38.2137,4.985,2,01111111
EXIN0002,2024-10-03T08:02:22Z,43.6830,7.3170,21.114,38.202,4.961,2,01111111
EXIN0002,2024-10-03T08:32:22Z,43.6830,7.3170,21.0797,38.1888,4.96,2,01111111
EXIN0002,2024-10-03T09:02:22Z,43.6830,7.3170,21.0573,38.1942,4.975,2,01111111
EXIN0002,2024-10-03T09:32:22Z,43.6830,7.3170,21.0486,38.2014,4.988,2,01111111
EXIN0002,2024-10-03T10:02:22Z,43.6830,7.3170,21.0498,38.2042,4.999,2,01111111
EXIN0002,2024-10-03T10:32:22Z,43.6830,7.3170,21.0633,38.2073,4.991,2,01111111
EXIN0002,2024-10-03T11:02:22Z,43.6830,7.3170,21.0703,38.2047,4.992,2,01111111
EXIN0002,2024-10-03T11:32:22Z,43.6830,7.3170,21.071,38.2049,4.986,2,01111111
EXIN0002,2024-10-03T12:02:22Z,43.6830,7.3170,21.0689,38.2053,4.995,2,01111111
EXIN0002,2024-10-03T12:32:22Z,43.6830,7.3170,21.133,38.2142,4.997,2,01111111
EXIN0002,2024-10-03T13:02:22Z,43.6830,7.3170,21.2129,38.2115,5.001,2,01111111
EXIN0002,2024-10-03T13:32:22Z,43.6830,7.3170,21.2626,38.2164,4.996,2,01111111
EXIN0002,2024-10-03T14:02:22Z,43.6830,7.3170,21.2001,38.2131,5.002,2,01111111
EXIN0002,2024-10-03T14:32:22Z,43.6830,7.3170,21.1848,38.2138,4.993,2,01111111
EXIN0002,2024-10-03T15:02:22Z,43.6830,7.3170,21.2134,38.216,4.995,2,01111111
EXIN0002,2024-10-03T15:32:22Z,43.6830,7.3170,21.2933,38.2165,4.952,2,01111111
EXIN0002,2024-10-03T16:02:22Z,43.6830,7.3170,21.2948,38.1796,4.879,2,01111111
EXIN0002,2024-10-03T16:32:22Z,43.6830,7.3170,21.2254,38.1625,4.948,2,01111111
EXIN0002,2024-10-03T17:02:22Z,43.6830,7.3170,21.1781,38.1628,4.91,2,01111111
EXIN0002,2024-10-03T17:32:22Z,43.6830,7.3170,21.2257,38.2068,4.909,2,01111111
EXIN0002,2024-10-03T18:02:22Z,43.6830,7.3170,21.2186,38.2093,4.928,2,01111111
EXIN0002,2024-10-03T18:32:22Z,43.6830,7.3170,21.1526,38.1822,4.943,2,01111111
EXIN0002,2024-10-03T19:02:22Z,43.6830,7.3170,21.0224,37.7725,4.913,2,01111111
EXIN0002,2024-10-03T19:32:22Z,43.6830,7.3170,21.0804,37.8576,4.875,2,01111111
EXIN0002,2024-10-03T20:02:22Z,43.6830,7.3170,20.9517,37.4695,4.903,2,01111111
EXIN0002,2024-10-03T20:32:22Z,43.6830,7.3170,20.7043,37.549,4.862,2,01111111
EXIN0002,2024-10-03T21:02:22Z,43.6830,7.3170,20.7487,37.7162,4.896,2,01111111
EXIN0002,2024-10-03T22:32:36Z,43.6830,7.3170,21.0724,38.0708,4.919,2,01111111
EXIN0002,2024-10-03T23:02:36Z,43.6830,7.3170,21.1481,38.1254,4.911,2,01111111
EXIN0002,2024-10-03T23:32:36Z,43.6830,7.3170,21.1068,38.1608,4.913,2,01111111
EXIN0002,2024-10-04T00:02:36Z,43.6830,7.3170,21.1067,38.1848,4.937,2,01111111
EXIN0002,2024-10-04T00:32:36Z,43.6830,7.3170,21.0878,38.1904,4.959,2,01111111
EXIN0002,2024-10-04T01:02:36Z,43.6830,7.3170,21.0736,38.1988,4.977,2,01111111
EXIN0002,2024-10-04T01:32:36Z,43.6830,7.3170,21.0565,38.1951,4.957,2,01111111
EXIN0002,2024-10-04T02:02:36Z,43.6830,7.3170,21.0588,38.2019,4.954,2,01111111
EXIN0002,2024-10-04T02:32:36Z,43.6830,7.3170,21.0334,38.1854,4.943,2,01111111
EXIN0002,2024-10-04T03:02:36Z,43.6830,7.3170,21.0061,38.1764,4.938,2,01111111
EXIN0002,2024-10-04T03:32:36Z,43.6830,7.3170,20.8929,38.1307,4.924,2,01111111
EXIN0002,2024-10-04T04:02:36Z,43.6830,7.3170,20.8564,38.1071,4.921,2,01111111
EXIN0002,2024-10-04T04:32:36Z,43.6830,7.3170,20.8382,38.0985,4.909,2,01111111
EXIN0002,2024-10-04T05:02:36Z,43.6830,7.3170,20.9093,38.1273,4.917,2,01111111
EXIN0002,2024-10-04T05:32:36Z,43.6830,7.3170,20.9572,38.1599,4.927,2,01111111
EXIN0002,2024-10-04T06:02:36Z,43.6830,7.3170,21.007,38.1975,4.966,2,01111111
EXIN0002,2024-10-04T06:32:36Z,43.6830,7.3170,20.9898,38.1943,4.973,2,01111111
EXIN0002,2024-10-04T07:02:36Z,43.6830,7.3170,20.9856,38.1968,4.972,2,01111111
EXIN0002,2024-10-04T07:32:36Z,43.6830,7.3170,20.9564,38.192,4.961,2,01111111
EXIN0002,2024-10-04T08:02:36Z,43.6830,7.3170,20.9583,38.179,4.952,2,01111111
EXIN0002,2024-10-04T08:32:36Z,43.6830,7.3170,21.0463,38.1823,4.907,2,01111111
EXIN0002,2024-10-04T09:02:36Z,43.6830,7.3170,21.0685,38.1887,4.913,2,01111111
EXIN0002,2024-10-04T09:32:36Z,43.6830,7.3170,21.1075,38.199,4.918,2,01111111
EXIN0002,2024-10-04T10:02:36Z,43.6830,7.3170,21.1509,38.2073,4.917,2,01111111
EXIN0002,2024-10-04T10:32:36Z,43.6830,7.3170,21.1301,38.2048,4.926,2,01111111
EXIN0002,2024-10-04T11:02:36Z,43.6830,7.3170,21.1348,38.2006,4.925,2,01111111
EXIN0002,2024-10-04T11:32:36Z,43.6830,7.3170,21.1114,38.1967,4.924,2,01111111
EXIN0002,2024-10-04T12:02:36Z,43.6830,7.3170,21.1275,38.196,4.918,2,01111111
EXIN0002,2024-10-04T12:32:36Z,43.6830,7.3170,21.1074,38.1947,4.919,2,01111111
EXIN0002,2024-10-04T13:02:36Z,43.6830,7.3170,21.0672,38.1896,4.945,2,01111111
EXIN0002,2024-10-04T13:32:36Z,43.6830,7.3170,21.0186,38.1874,4.978,2,01111111
EXIN0002,2024-10-04T14:02:36Z,43.6830,7.3170,21.0528,38.1993,4.963,2,01111111
EXIN0002,2024-10-04T14:32:36Z,43.6830,7.3170,21.0205,38.1877,4.985,2,01111111
EXIN0002,2024-10-04T15:02:36Z,43.6830,7.3170,21.0077,38.18,4.989,2,01111111
EXIN0002,2024-10-04T15:32:36Z,43.6830,7.3170,20.9812,38.1704,5.003,2,01111111
EXIN0002,2024-10-04T16:02:36Z,43.6830,7.3170,20.9775,38.1676,5.009,2,01111111
EXIN0002,2024-10-04T16:32:36Z,43.6830,7.3170,20.9383,38.1593,5.007,2,01111111
EXIN0002,2024-10-04T17:02:36Z,43.6830,7.3170,20.9639,38.1733,5.002,2,01111111
EXIN0002,2024-10-04T17:32:36Z,43.6830,7.3170,20.9673,38.1822,4.996,2,01111111
EXIN0002,2024-10-04T18:02:36Z,43.6830,7.3170,20.962,38.1939,4.981,2,01111111
EXIN0002,2024-10-04T18:32:36Z,43.6830,7.3170,20.9374,38.1884,4.981,2,01111111
EXIN0002,2024-10-04T19:02:36Z,43.6830,7.3170,20.9161,38.1784,4.98,2,01111111
EXIN0002,2024-10-04T19:32:36Z,43.6830,7.3170,20.9295,38.1816,4.962,2,01111111
EXIN0002,2024-10-04T20:02:36Z,43.6830,7.3170,20.9681,38.1983,4.958,2,01111111
EXIN0002,2024-10-04T20:32:36Z,43.6830,7.3170,20.9711,38.198,4.954,2,01111111
EXIN0002,2024-10-04T21:02:36Z,43.6830,7.3170,20.9511,38.1886,4.958,2,01111111
EXIN0002,2024-10-04T22:32:20Z,43.6830,7.3170,20.9488,38.1931,4.933,2,01111111
EXIN0002,2024-10-04T23:02:20Z,43.6830,7.3170,20.9431,38.1907,4.952,2,01111111
EXIN0002,2024-10-04T23:32:20Z,43.6830,7.3170,20.9211,38.1907,4.95,2,01111111
EXIN0002,2024-10-05T00:02:20Z,43.6830,7.3170,20.8995,38.1905,4.963,2,01111111
EXIN0002,2024-10-05T00:32:20Z,43.6830,7.3170,20.8881,38.1915,4.974,2,01111111
EXIN0002,2024-10-05T01:02:20Z,43.6830,7.3170,20.8793,38.1909,4.968,2,01111111
EXIN0002,2024-10-05T01:32:20Z,43.6830,7.3170,20.8784,38.1965,4.978,2,01111111
EXIN0002,2024-10-05T02:02:20Z,43.6830,7.3170,20.889,38.2059,4.961,2,01111111
EXIN0002,2024-10-05T02:32:20Z,43.6830,7.3170,20.8864,38.2149,4.959,2,01111111
EXIN0002,2024-10-05T03:02:20Z,43.6830,7.3170,20.8889,38.2108,4.955,2,01111111
EXIN0002,2024-10-05T03:32:20Z,43.6830,7.3170,20.9156,38.22,4.953,2,01111111
EXIN0002,2024-10-05T04:02:20Z,43.6830,7.3170,20.9295,38.2234,4.94,2,01111111
EXIN0002,2024-10-05T04:32:20Z,43.6830,7.3170,20.9005,38.2156,4.939,2,01111111
EXIN0002,2024-10-05T05:02:20Z,43.6830,7.3170,20.9368,38.2249,4.936,2,01111111
EXIN0002,2024-10-05T05:32:20Z,43.6830,7.3170,20.9191,38.22,4.937,2,01111111
EXIN0002,2024-10-05T06:02:20Z,43.6830,7.3170,20.9303,38.2175,4.929,2,01111111
EXIN0002,2024-10-05T06:32:20Z,43.6830,7.3170,20.8754,38.2069,4.928,2,01111111
EXIN0002,2024-10-05T07:02:20Z,43.6830,7.3170,20.8402,38.1878,4.947,2,01111111
EXIN0002,2024-10-05T07:32:20Z,43.6830,7.3170,20.8852,38.1976,4.951,2,01111111
EXIN0002,2024-10-05T08:02:20Z,43.6830,7.3170,20.9207,38.204,4.958,2,01111111
EXIN0002,2024-10-05T08:32:20Z,43.6830,7.3170,20.9566,38.2087,4.956,2,01111111
EXIN0002,2024-10-05T09:02:20Z,43.6830,7.3170,20.9824,38.2142,4.959,2,01111111
EXIN0002,2024-10-05T09:32:20Z,43.6830,7.3170,20.9948,38.2112,4.966,2,01111111
EXIN0002,2024-10-05T10:02:20Z,43.6830,7.3170,21.0029,38.2093,4.96,2,01111111
EXIN0002,2024-10-05T10:32:20Z,43.6830,7.3170,21.2492,38.2632,4.933,2,01111111
EXIN0002,2024-10-05T11:02:20Z,43.6830,7.3170,21.2033,38.2442,4.901,2,01111111
EXIN0002,2024-10-05T11:32:20Z,43.6830,7.3170,21.2336,38.2475,4.842,2,01111111
EXIN0002,2024-10-05T12:02:20Z,43.6830,7.3170,21.3241,38.2522,4.918,2,01111111
EXIN0002,2024-10-05T12:32:20Z,43.6830,7.3170,21.3373,38.2509,4.912,2,01111111
EXIN0002,2024-10-05T13:02:20Z,43.6830,7.3170,21.2947,38.2553,4.935,2,01111111
EXIN0002,2024-10-05T13:32:20Z,43.6830,7.3170,21.3386,38.2534,4.933,2,01111111
EXIN0002,2024-10-05T14:02:20Z,43.6830,7.3170,21.2861,38.2494,4.948,2,01111111
EXIN0002,2024-10-05T14:32:20Z,43.6830,7.3170,21.1895,38.2413,4.981,2,01111111
EXIN0002,2024-10-05T15:02:20Z,43.6830,7.3170,21.1256,38.2345,4.988,2,01111111
EXIN0002,2024-10-05T15:32:20Z,43.6830,7.3170,21.0967,38.2312,4.996,2,01111111
EXIN0002,2024-10-05T16:02:20Z,43.6830,7.3170,21.0797,38.2282,4.992,2,01111111
EXIN0002,2024-10-05T16:32:20Z,43.6830,7.3170,21.0618,38.2256,5.003,2,01111111
EXIN0002,2024-10-05T17:02:20Z,43.6830,7.3170,21.0394,38.2236,5.001,2,01111111
EXIN0002,2024-10-05T17:32:20Z,43.6830,7.3170,21.0385,38.2222,4.998,2,01111111
EXIN0002,2024-10-05T18:02:20Z,43.6830,7.3170,21.0319,38.2214,4.996,2,01111111
EXIN0002,2024-10-05T18:32:20Z,43.6830,7.3170,21.0391,38.2222,4.995,2,01111111
EXIN0002,2024-10-05T19:02:20Z,43.6830,7.3170,21.0218,38.2212,4.995,2,01111111
EXIN0002,2024-10-05T19:32:20Z,43.6830,7.3170,21.0257,38.2225,4.986,2,01111111
EXIN0002,2024-10-05T20:02:20Z,43.6830,7.3170,21.0284,38.2215,4.982,2,01111111
EXIN0002,2024-10-05T20:32:20Z,43.6830,7.3170,21.0331,38.2194,4.98,2,01111111
EXIN0002,2024-10-05T21:02:20Z,43.6830,7.3170,21.0255,38.2193,4.979,2,01111111
EXIN0002,2024-10-05T22:32:14Z,43.6830,7.3170,21.0356,38.2209,4.972,2,01111111
EXIN0002,2024-10-05T23:02:14Z,43.6830,7.3170,21.0438,38.2247,4.969,2,01111111
EXIN0002,2024-10-05T23:32:14Z,43.6830,7.3170,21.0384,38.2233,4.966,2,01111111
EXIN0002,2024-10-06T00:02:14Z,43.6830,7.3170,21.0277,38.2236,4.957,2,01111111
EXIN0002,2024-10-06T00:32:14Z,43.6830,7.3170,21.0171,38.2226,4.957,2,01111111
EXIN0002,2024-10-06T01:02:14Z,43.6830,7.3170,21.0153,38.223,4.952,2,01111111
EXIN0002,2024-10-06T01:32:14Z,43.6830,7.3170,21.017,38.2241,4.945,2,01111111
EXIN0002,2024-10-06T02:02:14Z,43.6830,7.3170,21.0162,38.2248,4.952,2,01111111
EXIN0002,2024-10-06T02:32:14Z,43.6830,7.3170,21.0045,38.2222,4.948,2,01111111
EXIN0002,2024-10-06T03:02:14Z,43.6830,7.3170,20.9827,38.2191,4.946,2,01111111
EXIN0002,2024-10-06T03:32:14Z,43.6830,7.3170,20.9809,38.2202,4.946,2,01111111
EXIN0002,2024-10-06T04:02:14Z,43.6830,7.3170,20.9293,38.2135,4.935,2,01111111
EXIN0002,2024-10-06T04:32:14Z,43.6830,7.3170,20.9478,38.2145,4.94,2,01111111
EXIN0002,2024-10-06T05:02:14Z,43.6830,7.3170,20.9572,38.2204,4.941,2,01111111
EXIN0002,2024-10-06T05:32:14Z,43.6830,7.3170,20.9629,38.2235,4.941,2,01111111
EXIN0002,2024-10-06T06:02:14Z,43.6830,7.3170,20.974,38.2277,4.94,2,01111111
EXIN0002,2024-10-06T06:32:14Z,43.6830,7.3170,20.974,38.2267,4.937,2,01111111
EXIN0002,2024-10-06T07:02:14Z,43.6830,7.3170,20.9767,38.227,4.947,2,01111111
EXIN0002,2024-10-06T07:32:14Z,43.6830,7.3170,20.982,38.2279,4.947,2,01111111
EXIN0002,2024-10-06T08:02:14Z,43.6830,7.3170,20.9876,38.2291,4.96,2,01111111
EXIN0002,2024-10-06T08:32:14Z,43.6830,7.3170,21.0001,38.2297,4.954,2,01111111
EXIN0002,2024-10-06T09:02:14Z,43.6830,7.3170,21.0186,38.233,4.942,2,01111111
EXIN0002,2024-10-06T09:32:14Z,43.6830,7.3170,21.0389,38.2347,4.947,2,01111111
EXIN0002,2024-10-06T10:02:14Z,43.6830,7.3170,21.0367,38.2333,4.95,2,01111111
EXIN0002,2024-10-06T10:32:14Z,43.6830,7.3170,21.0531,38.2359,4.953,2,01111111
EXIN0002,2024-10-06T11:02:14Z,43.6830,7.3170,21.0489,38.2352,4.949,2,01111111
EXIN0002,2024-10-06T11:32:14Z,43.6830,7.3170,21.0613,38.2381,4.952,2,01111111
EXIN0002,2024-10-06T12:02:14Z,43.6830,7.3170,21.0694,38.2388,4.944,2,01111111
EXIN0002,2024-10-06T12:32:14Z,43.6830,7.3170,21.0672,38.237,4.948,2,01111111
EXIN0002,2024-10-06T13:02:14Z,43.6830,7.3170,21.0641,38.2357,4.948,2,01111111
EXIN0002,2024-10-06T13:32:14Z,43.6830,7.3170,21.056,38.2355,4.939,2,01111111
EXIN0002,2024-10-06T14:02:14Z,43.6830,7.3170,21.0552,38.2357,4.941,2,01111111
EXIN0002,2024-10-06T14:32:14Z,43.6830,7.3170,21.0422,38.237,4.928,2,01111111
EXIN0002,2024-10-06T15:02:14Z,43.6830,7.3170,21.0454,38.2357,4.943,2,01111111
EXIN0002,2024-10-06T15:32:14Z,43.6830,7.3170,21.0352,38.236,4.946,2,01111111
EXIN0002,2024-10-06T16:02:14Z,43.6830,7.3170,21.0328,38.2337,4.951,2,01111111
EXIN0002,2024-10-06T16:32:14Z,43.6830,7.3170,21.0221,38.2343,4.97,2,01111111
EXIN0002,2024-10-06T17:02:14Z,43.6830,7.3170,21.0056,38.2318,4.946,2,01111111
