PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),LGH4 LEVEL0 (micro einstein m-2 s-1),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200450,0x3f,2024-12-01T15:20:00Z,48.3580,-4.5518,0,217.566,13.428,34.151,,4.047,2.616,5.72,0.951,2.56,9917,96.448,8.521,4.189,0011174119111011111
6200450,0x3f,2024-12-01T15:40:00Z,48.3580,-4.5518,0,138.677,13.456,34.116,,4.047,2.646,5.73,1,2.983,9928,96.614,8.528,3.946,0011174119111011111
6200450,0x3f,2024-12-01T16:00:00Z,48.3580,-4.5518,0,132.487,13.463,34.106,,4.046,2.58,5.76,0.966,2.956,9983,97.222,8.528,4.249,0011174119111011111
6200450,0x3f,2024-12-01T16:00:01Z,48.3580,-4.5518,,,,,26.35,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-12-01T16:20:00Z,48.3580,-4.5518,0,110.236,13.458,34.15,,4.051,2.502,5.74,0.966,2.587,9950,96.846,8.528,4.157,0011174119111011111
6200450,0x3f,2024-12-01T16:40:00Z,48.3580,-4.5518,0,101.583,13.445,34.138,,4.048,2.57,5.71,0.999,3.046,9906,96.448,8.523,4.125,0011174119111011111
6200450,0x3f,2024-12-01T17:00:00Z,48.3580,-4.5518,0,100.586,13.426,34.119,,4.044,2.638,5.69,0.966,3.409,9873,96.062,8.52,4.1,0011174119111011111
6200450,0x3f,2024-12-01T17:20:00Z,48.3580,-4.5518,,,13.385,34.085,,4.037,2.651,5.67,0.951,2.827,9829,95.587,8.52,3.957,0011199119111011111
6200450,0x3f,2024-12-01T17:20:01Z,48.3580,-4.5518,0,100.537,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-01T17:40:00Z,48.3580,-4.5518,0,100.532,13.38,34.085,,4.036,2.65,5.66,0.983,3.16,9818,95.41,8.515,4.183,0011174119111011111
6200450,0x3f,2024-12-01T18:00:00Z,48.3580,-4.5518,0,100.533,13.379,34.091,,4.037,2.668,5.67,0.966,3.313,9829,95.51,8.515,4.174,0011174119111011111
6200450,0x3f,2024-12-01T18:20:00Z,48.3580,-4.5518,,,13.379,34.086,,4.037,2.547,5.68,0.983,3.605,9851,95.731,8.519,4.491,0011199119111011111
6200450,0x3f,2024-12-01T18:20:01Z,48.3580,-4.5518,0,100.535,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-01T18:40:00Z,48.3580,-4.5518,0,100.533,13.383,34.081,,4.037,2.67,5.66,0.983,3.067,9818,95.355,8.513,4.181,0011174119111011111
6200450,0x3f,2024-12-01T19:00:00Z,48.3580,-4.5518,0,100.534,13.376,34.076,,4.035,2.654,5.68,0.966,3.07,9840,95.609,8.513,4.374,0011174119111011111
6200450,0x3f,2024-12-01T19:19:59Z,48.3580,-4.5518,0,100.535,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-01T19:20:00Z,48.3580,-4.5518,,,13.371,34.08,,4.035,2.651,5.67,0.983,3.268,9829,95.488,8.518,3.997,0011199119111011111
6200450,0x3f,2024-12-01T19:40:00Z,48.3580,-4.5518,0,100.534,13.379,34.095,,4.037,2.561,5.69,0.951,3.352,9862,95.775,8.517,3.938,0011174119111011111
6200450,0x3f,2024-12-01T20:00:00Z,48.3580,-4.5518,0,100.536,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-01T21:00:00Z,48.3580,-4.5518,,,13.374,34.097,,4.037,2.603,5.66,0.988,3.082,9807,95.333,8.514,4.008,0011199119111011111
6200450,0x3f,2024-12-01T21:20:00Z,48.3580,-4.5518,0,100.533,13.374,34.092,,4.037,2.62,5.66,0.967,3.112,9807,95.311,8.514,4.072,0011174119111011111
6200450,0x3f,2024-12-01T21:40:00Z,48.3580,-4.5518,0,100.533,13.337,34.023,,4.026,2.603,5.67,0.983,3.596,9829,95.466,8.515,3.755,0011174119111011111
6200450,0x3f,2024-12-01T22:00:00Z,48.3580,-4.5518,0,100.534,13.305,33.903,,4.009,2.614,5.67,0.966,3.301,9818,95.223,8.511,3.844,0011174119111011111
6200450,0x3f,2024-12-01T22:20:00Z,48.3580,-4.5518,0,100.532,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-01T22:20:01Z,48.3580,-4.5518,,,13.3,33.893,,4.009,2.61,5.66,0.966,3.307,9796,95.079,8.508,3.887,0011199119111011111
6200450,0x3f,2024-12-01T22:40:00Z,48.3580,-4.5518,0,100.531,13.296,33.91,,4.009,2.528,5.66,0.999,3.265,9807,95.156,8.508,3.802,0011174119111011111
6200450,0x3f,2024-12-01T23:00:00Z,48.3580,-4.5518,0,100.532,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T01:00:00Z,48.3580,-4.5518,,,13.308,33.976,,4.018,2.641,5.63,0.983,2.965,9752,94.637,8.51,3.966,0011199119111011111
6200450,0x3f,2024-12-02T01:20:01Z,48.3580,-4.5518,0,100.53,13.305,33.983,,4.018,2.595,5.63,0.969,2.193,9763,94.737,8.507,3.983,0011174119111011111
6200450,0x3f,2024-12-02T01:40:00Z,48.3580,-4.5518,0,100.529,13.31,33.976,,4.018,2.586,5.63,0.999,2.878,9763,94.637,8.508,4.293,0011174119111011111
6200450,0x3f,2024-12-02T02:00:00Z,48.3580,-4.5518,0,100.53,13.296,33.976,,4.017,2.673,5.63,0.966,3.343,9763,94.737,8.513,4.006,0011174119111011111
6200450,0x3f,2024-12-02T02:20:00Z,48.3580,-4.5518,0,100.53,13.297,33.993,,4.018,2.706,5.63,0.983,3.166,9752,94.637,8.508,4.221,0011174119111011111
6200450,0x3f,2024-12-02T02:40:00Z,48.3580,-4.5518,0,100.53,13.295,33.977,,4.018,2.673,5.62,0.96,2.716,9740,94.527,8.508,4.274,0011174119111011111
6200450,0x3f,2024-12-02T03:00:00Z,48.3580,-4.5518,0,100.527,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T03:00:01Z,48.3580,-4.5518,,,13.317,34.034,,4.025,2.578,5.65,0.995,3.247,9796,95.068,8.511,4.127,0011199119111011111
6200450,0x3f,2024-12-02T03:20:00Z,48.3580,-4.5518,0,100.529,13.337,34.057,,4.029,2.638,5.66,0.983,2.968,9807,95.189,8.514,3.872,0011174119111011111
6200450,0x3f,2024-12-02T03:40:00Z,48.3580,-4.5518,0,100.53,13.336,34.017,,4.025,2.611,5.65,0.983,3.001,9796,95.267,8.511,3.968,0011174119111011111
6200450,0x3f,2024-12-02T04:00:00Z,48.3580,-4.5518,0,100.531,13.421,34.172,,4.05,2.651,5.66,0.982,3.223,9807,95.234,8.515,4.044,0011174119111011111
6200450,0x3f,2024-12-02T04:20:00Z,48.3580,-4.5518,0,100.529,13.451,34.2,,4.056,2.609,5.65,0.983,2.59,9796,95.267,8.523,3.989,0011174119111011111
6200450,0x3f,2024-12-02T04:40:00Z,48.3580,-4.5518,0,100.53,13.335,34.103,,4.033,2.556,5.64,0.982,3.238,9774,95.068,8.514,4.1,0011174119111011111
6200450,0x3f,2024-12-02T05:00:00Z,48.3580,-4.5518,0,100.529,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T05:00:01Z,48.3580,-4.5518,,,13.383,34.127,,4.041,2.691,5.64,0.983,2.767,9785,95.057,8.514,3.91,0011199119111011111
6200450,0x3f,2024-12-02T05:20:00Z,48.3580,-4.5518,0,100.53,13.396,34.176,,4.048,2.655,5.64,0.967,2.481,9785,95.211,8.517,3.642,0011174119111011111
6200450,0x3f,2024-12-02T05:40:00Z,48.3580,-4.5518,0,100.528,13.321,34.111,,4.033,2.61,5.64,0.967,2.653,9774,94.935,8.515,3.793,0011174119111011111
6200450,0x3f,2024-12-02T06:00:00Z,48.3580,-4.5518,0,100.528,13.4,34.195,,4.05,2.622,5.67,0.983,2.872,9829,95.532,8.522,3.746,0011174119111011111
6200450,0x3f,2024-12-02T06:19:59Z,48.3580,-4.5518,0,100.53,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T06:20:00Z,48.3580,-4.5518,,,13.38,34.132,,4.04,2.622,5.67,0.999,3.184,9829,95.532,8.517,4.202,0011199119111011111
6200450,0x3f,2024-12-02T06:40:00Z,48.3580,-4.5518,0,100.531,13.369,34.116,,4.039,2.647,5.65,0.967,3.19,9796,95.189,8.517,4.559,0011174119111011111
6200450,0x3f,2024-12-02T07:00:00Z,48.3580,-4.5518,0,100.538,13.355,34.108,,4.036,2.642,5.66,0.983,2.995,9807,95.3,8.519,3.84,0011174119111011111
6200450,0x3f,2024-12-02T07:20:00Z,48.3580,-4.5518,0,100.824,13.376,34.139,,4.042,2.601,5.67,0.999,3.502,9840,95.686,8.519,4.257,0011174119111011111
6200450,0x3f,2024-12-02T07:40:00Z,48.3580,-4.5518,0,105.657,13.364,34.136,,4.04,2.598,5.66,0.983,3.283,9818,95.432,8.52,4.061,0011174119111011111
6200450,0x3f,2024-12-02T08:00:00Z,48.3580,-4.5518,0,125.01,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T08:00:01Z,48.3580,-4.5518,,,13.369,34.153,26.336,4.042,2.649,5.66,0.983,2.746,9807,95.289,8.516,4.093,0011199110111011111
6200450,0x3f,2024-12-02T08:20:00Z,48.3580,-4.5518,,,13.336,34.081,,4.033,2.652,5.64,0.983,2.674,9785,95.035,8.519,4.027,0011199119111011111
6200450,0x3f,2024-12-02T08:20:01Z,48.3580,-4.5518,0,208.161,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T08:40:00Z,48.3580,-4.5518,,,13.328,34.042,,4.027,2.641,5.65,0.951,2.178,9796,95.112,8.52,3.823,0011199119111011111
6200450,0x3f,2024-12-02T08:40:01Z,48.3580,-4.5518,0,203.931,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T09:00:00Z,48.3580,-4.5518,0,179.38,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T10:00:00Z,48.3580,-4.5518,,,13.337,34.084,,4.032,2.606,5.64,0.973,2.442,9785,94.946,8.515,3.763,0011199119111011111
6200450,0x3f,2024-12-02T10:20:00Z,48.3580,-4.5518,0,323.618,13.34,34.07,,4.031,2.647,5.67,0.999,1.908,9829,95.421,8.52,3.904,0011174119111011111
6200450,0x3f,2024-12-02T10:40:00Z,48.3580,-4.5518,0,364.761,13.339,34.053,,4.029,2.674,5.65,0.983,2.169,9796,95.134,8.514,3.755,0011174119111011111
6200450,0x3f,2024-12-02T11:00:00Z,48.3580,-4.5518,0,365.825,13.307,33.969,,4.017,2.634,5.64,0.966,2.502,9774,94.902,8.515,3.842,0011174119111011111
6200450,0x3f,2024-12-02T11:20:00Z,48.3580,-4.5518,0,504.767,13.29,33.955,,4.015,2.677,5.65,0.966,2.508,9785,95.035,8.512,3.863,0011174119111011111
6200450,0x3f,2024-12-02T11:40:00Z,48.3580,-4.5518,0,412.039,13.285,33.956,,4.014,2.634,5.66,0.987,2.743,9807,95.145,8.517,3.702,0011174119111011111
6200450,0x3f,2024-12-02T12:00:00Z,48.3580,-4.5518,0,683.955,13.299,34,,4.019,2.618,5.66,0.982,2.229,9807,95.178,8.516,3.753,0011174119111011111
6200450,0x3f,2024-12-02T12:20:00Z,48.3580,-4.5518,0,288.593,13.311,34.014,,4.022,2.696,5.66,0.983,2.677,9807,95.145,8.515,4.457,0011174119111011111
6200450,0x3f,2024-12-02T12:40:00Z,48.3580,-4.5518,0,676.723,13.325,34.038,,4.026,2.621,5.66,0.967,3.385,9818,95.333,8.521,3.893,0011174119111011111
6200450,0x3f,2024-12-02T13:00:00Z,48.3580,-4.5518,0,363.41,13.316,34.026,,4.024,2.64,5.67,0.982,2.445,9818,95.344,8.516,3.8,0011174119111011111
6200450,0x3f,2024-12-02T13:20:00Z,48.3580,-4.5518,0,628.168,13.314,34.02,,4.023,2.684,5.67,0.999,2.376,9818,95.289,8.526,4.044,0011174119111011111
6200450,0x3f,2024-12-02T13:40:00Z,48.3580,-4.5518,0,630.822,13.324,34.031,,4.025,2.641,5.67,0.983,2.307,9829,95.355,8.518,4.281,0011174119111011111
6200450,0x3f,2024-12-02T14:00:00Z,48.3580,-4.5518,0,516.724,13.309,34.015,,4.022,2.646,5.72,0.967,2.644,9917,96.261,8.526,3.831,0011174119111011111
6200450,0x3f,2024-12-02T14:19:59Z,48.3580,-4.5518,0,230.427,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T14:20:00Z,48.3580,-4.5518,,,13.308,34.014,,4.022,2.705,5.68,1,2.941,9851,95.62,8.516,3.831,0011199119111011111
6200450,0x3f,2024-12-02T14:40:00Z,48.3580,-4.5518,0,397.878,13.318,34.032,,4.026,2.66,5.7,0.967,2.379,9873,95.731,8.522,4.212,0011174119111011111
6200450,0x3f,2024-12-02T15:00:00Z,48.3580,-4.5518,0,311.168,13.311,34.021,,4.023,2.676,5.73,0.966,2.971,9928,96.338,8.524,4.042,0011174119111011111
6200450,0x3f,2024-12-02T15:20:00Z,48.3580,-4.5518,,,13.326,34.114,,4.031,2.647,5.71,0.983,3.175,9906,96.172,8.525,3.957,0011199119111011111
6200450,0x3f,2024-12-02T15:20:01Z,48.3580,-4.5518,0,226.673,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T15:40:00Z,48.3580,-4.5518,0,169.011,13.401,34.148,,4.047,2.71,5.7,0.966,2.983,9884,95.985,8.524,4.227,0011174119111011111
6200450,0x3f,2024-12-02T16:00:00Z,48.3580,-4.5518,0,138.602,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T16:00:01Z,48.3580,-4.5518,,,,,26.355,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-12-02T17:00:00Z,48.3580,-4.5518,,,13.457,34.272,,4.064,2.65,5.7,0.983,2.866,9884,96.117,8.529,3.676,0011199119111011111
6200450,0x3f,2024-12-02T17:20:00Z,48.3580,-4.5518,0,100.528,13.428,34.218,,4.056,2.626,5.69,0.983,2.854,9862,95.841,8.531,3.77,0011174119111011111
6200450,0x3f,2024-12-02T17:40:01Z,48.3580,-4.5518,0,100.53,13.391,34.215,,4.051,2.641,5.68,0.967,3.112,9851,95.863,8.529,4.059,0011174119111011111
6200450,0x3f,2024-12-02T18:00:00Z,48.3580,-4.5518,0,100.527,13.369,34.17,,4.045,2.696,5.67,0.983,2.92,9840,95.664,8.528,3.751,0011174119111011111
6200450,0x3f,2024-12-02T18:20:00Z,48.3580,-4.5518,0,100.528,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T18:20:01Z,48.3580,-4.5518,,,13.405,34.203,,4.051,2.672,5.67,0.967,2.869,9829,95.532,8.527,3.855,0011199119111011111
6200450,0x3f,2024-12-02T18:40:00Z,48.3580,-4.5518,0,100.526,13.382,34.155,,4.044,2.675,5.66,0.983,2.971,9818,95.454,8.521,3.789,0011174119111011111
6200450,0x3f,2024-12-02T19:00:00Z,48.3580,-4.5518,0,100.526,13.374,34.149,,4.043,2.678,5.67,0.966,3.439,9829,95.543,8.524,4.023,0011174119111011111
6200450,0x3f,2024-12-02T19:20:00Z,48.3580,-4.5518,0,100.525,13.369,34.154,,4.043,2.677,5.66,0.951,3.938,9818,95.388,8.523,3.968,0011174119111011111
6200450,0x3f,2024-12-02T19:40:00Z,48.3580,-4.5518,,,13.373,34.169,,4.045,2.668,5.67,0.967,3.866,9829,95.653,8.523,4.061,0011199119111011111
6200450,0x3f,2024-12-02T19:40:02Z,48.3580,-4.5518,0,100.525,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T20:00:00Z,48.3580,-4.5518,0,100.525,13.38,34.163,,4.045,2.658,5.67,0.967,4.926,9829,95.565,8.524,3.804,0011174119111011111
6200450,0x3f,2024-12-02T20:20:00Z,48.3580,-4.5518,0,100.523,13.362,34.162,,4.043,2.668,5.66,0.983,4.091,9818,95.289,8.524,3.853,0011174119111011111
6200450,0x3f,2024-12-02T20:40:00Z,48.3580,-4.5518,0,100.524,13.375,34.175,,4.045,2.663,5.65,0.999,3.445,9807,95.333,8.526,3.823,0011174119111011111
6200450,0x3f,2024-12-02T21:00:00Z,48.3580,-4.5518,0,100.524,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T21:00:01Z,48.3580,-4.5518,,,13.361,34.166,,4.043,2.611,5.64,0.976,3.43,9785,95.079,8.525,3.91,0011199119111011111
6200450,0x3f,2024-12-02T21:20:00Z,48.3580,-4.5518,,,13.345,34.163,,4.042,2.666,5.64,0.967,2.517,9774,94.98,8.519,4.534,0011199119111011111
6200450,0x3f,2024-12-02T21:20:01Z,48.3580,-4.5518,0,100.525,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T21:40:00Z,48.3580,-4.5518,0,100.528,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T21:40:01Z,48.3580,-4.5518,,,13.321,34.133,,4.037,2.664,5.64,0.965,2.959,9785,94.991,8.521,3.768,0011199119111011111
6200450,0x3f,2024-12-02T22:00:00Z,48.3580,-4.5518,,,13.287,34.066,,4.025,2.631,5.64,0.967,2.911,9774,94.913,8.52,3.687,0011199119111011111
6200450,0x3f,2024-12-02T22:00:01Z,48.3580,-4.5518,0,100.527,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-02T22:20:00Z,48.3580,-4.5518,0,100.526,13.285,34.013,,4.02,2.694,5.65,0.951,3.472,9796,95.134,8.518,4.502,0011174119111011111
6200450,0x3f,2024-12-02T22:40:00Z,48.3580,-4.5518,0,100.526,13.298,34.063,,4.026,2.669,5.65,0.955,5.944,9796,94.991,8.517,3.642,0011174119111011111
6200450,0x3f,2024-12-02T23:00:00Z,48.3580,-4.5518,0,100.526,13.279,34.027,,4.021,2.648,5.65,0.967,2.776,9796,94.946,8.515,3.708,0011174119111011111
6200450,0x3f,2024-12-02T23:19:59Z,48.3580,-4.5518,0,100.525,13.252,33.976,,4.012,2.628,5.65,0.967,4.136,9796,94.957,8.518,3.676,0011174119111011111
6200450,0x3f,2024-12-02T23:40:00Z,48.3580,-4.5518,,,13.245,33.979,,4.012,2.683,5.65,0.982,4.175,9785,94.88,8.515,3.68,0011199119111011111
6200450,0x3f,2024-12-02T23:40:01Z,48.3580,-4.5518,0,100.527,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-03T00:00:00Z,48.3580,-4.5518,0,100.526,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-12-03T00:00:01Z,48.3580,-4.5518,,,,,26.402,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-12-03T01:00:00Z,48.3580,-4.5518,,,13.264,34.047,,4.021,2.655,5.61,0.983,3.475,9729,94.284,8.518,3.812,0011199119111011111
