PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DOX1 LEVEL1 (ml/l),PRES LEVEL1 (decibar),QC
EXIN0002,2024-11-01T09:02:23Z,43.6830,7.3170,20.1074,37.5713,5.019,2,01111111
EXIN0002,2024-11-01T09:32:23Z,43.6830,7.3170,20.1201,37.5754,5.038,2,01111111
EXIN0002,2024-11-01T10:02:23Z,43.6830,7.3170,20.1581,37.5835,5.036,2,01111111
EXIN0002,2024-11-01T10:32:23Z,43.6830,7.3170,20.2339,37.5941,5.034,2,01111111
EXIN0002,2024-11-01T11:02:23Z,43.6830,7.3170,20.2443,37.5925,5.038,2,01111111
EXIN0002,2024-11-01T11:32:23Z,43.6830,7.3170,20.2342,37.6068,5.045,2,01111111
EXIN0002,2024-11-01T12:02:23Z,43.6830,7.3170,20.2995,37.6199,5.011,2,01111111
EXIN0002,2024-11-01T12:32:23Z,43.6830,7.3170,20.3084,37.6088,5.012,2,01111111
EXIN0002,2024-11-01T13:02:23Z,43.6830,7.3170,20.2571,37.6239,5.02,2,01111111
EXIN0002,2024-11-01T13:32:23Z,43.6830,7.3170,20.3391,37.6584,5.023,2,01111111
EXIN0002,2024-11-01T14:02:23Z,43.6830,7.3170,20.3909,37.6649,5.015,2,01111111
EXIN0002,2024-11-01T14:32:23Z,43.6830,7.3170,20.3958,37.6693,4.992,2,01111111
EXIN0002,2024-11-01T15:02:23Z,43.6830,7.3170,20.3667,37.6525,4.989,2,01111111
EXIN0002,2024-11-01T15:32:23Z,43.6830,7.3170,20.3362,37.6358,4.98,2,01111111
EXIN0002,2024-11-01T16:02:23Z,43.6830,7.3170,20.2907,37.6286,5.002,2,01111111
EXIN0002,2024-11-01T16:32:23Z,43.6830,7.3170,20.2954,37.6342,5.023,2,01111111
EXIN0002,2024-11-01T17:02:23Z,43.6830,7.3170,20.2736,37.6388,5.026,2,01111111
EXIN0002,2024-11-01T17:32:23Z,43.6830,7.3170,20.288,37.6464,5.022,2,01111111
EXIN0002,2024-11-01T18:02:23Z,43.6830,7.3170,20.25,37.6348,5.053,2,01111111
EXIN0002,2024-11-01T18:32:23Z,43.6830,7.3170,20.2179,37.6266,5.095,2,01111111
EXIN0002,2024-11-01T19:02:23Z,43.6830,7.3170,20.2233,37.6343,5.098,2,01111111
EXIN0002,2024-11-01T19:32:23Z,43.6830,7.3170,20.2609,37.6596,5.072,2,01111111
EXIN0002,2024-11-01T20:02:23Z,43.6830,7.3170,20.2399,37.6513,5.045,2,01111111
EXIN0002,2024-11-01T20:32:23Z,43.6830,7.3170,20.2422,37.6486,5.041,2,01111111
EXIN0002,2024-11-01T21:02:23Z,43.6830,7.3170,20.2437,37.6557,5.03,2,01111111
EXIN0002,2024-11-01T22:32:17Z,43.6830,7.3170,20.0938,37.5527,5.001,2,01111111
EXIN0002,2024-11-01T23:02:17Z,43.6830,7.3170,20.0861,37.5288,5.03,2,01111111
EXIN0002,2024-11-01T23:32:17Z,43.6830,7.3170,20.0311,37.5001,5.033,2,01111111
EXIN0002,2024-11-02T00:02:17Z,43.6830,7.3170,19.9728,37.4864,5.03,2,01111111
EXIN0002,2024-11-02T00:32:17Z,43.6830,7.3170,19.9011,37.4678,5.044,2,01111111
EXIN0002,2024-11-02T01:02:17Z,43.6830,7.3170,19.8208,37.4512,5.045,2,01111111
EXIN0002,2024-11-02T01:32:17Z,43.6830,7.3170,19.7971,37.4562,5.061,2,01111111
EXIN0002,2024-11-02T02:02:17Z,43.6830,7.3170,19.8282,37.4788,5.053,2,01111111
EXIN0002,2024-11-02T02:32:17Z,43.6830,7.3170,20.0089,37.5525,5.047,2,01111111
EXIN0002,2024-11-02T03:02:17Z,43.6830,7.3170,19.9943,37.5277,5.022,2,01111111
EXIN0002,2024-11-02T03:32:17Z,43.6830,7.3170,20.0142,37.5261,5.01,2,01111111
EXIN0002,2024-11-02T04:02:17Z,43.6830,7.3170,20.0171,37.5341,5.024,2,01111111
EXIN0002,2024-11-02T04:32:17Z,43.6830,7.3170,20.0904,37.5684,5.025,2,01111111
EXIN0002,2024-11-02T05:02:17Z,43.6830,7.3170,19.9662,37.3216,5.051,2,01111111
EXIN0002,2024-11-02T05:32:17Z,43.6830,7.3170,19.9083,37.2959,5.043,2,01111111
EXIN0002,2024-11-02T06:02:17Z,43.6830,7.3170,19.9066,37.2739,5.032,2,01111111
EXIN0002,2024-11-02T06:32:17Z,43.6830,7.3170,19.9558,37.3443,5.025,2,01111111
EXIN0002,2024-11-02T07:02:17Z,43.6830,7.3170,19.9577,37.3693,5.028,2,01111111
EXIN0002,2024-11-02T07:32:17Z,43.6830,7.3170,19.9542,37.4194,5.043,2,01111111
EXIN0002,2024-11-02T08:02:17Z,43.6830,7.3170,19.9455,37.4362,5.031,2,01111111
EXIN0002,2024-11-02T08:32:17Z,43.6830,7.3170,19.9518,37.3764,4.976,2,01111111
EXIN0002,2024-11-02T09:02:17Z,43.6830,7.3170,19.992,37.4374,5.018,2,01111111
EXIN0002,2024-11-02T09:32:17Z,43.6830,7.3170,20.0392,37.4284,5.001,2,01111111
EXIN0002,2024-11-02T10:02:17Z,43.6830,7.3170,20.058,37.4368,4.932,2,01111111
EXIN0002,2024-11-02T10:32:17Z,43.6830,7.3170,20.0805,37.4582,4.968,2,01111111
EXIN0002,2024-11-02T11:02:17Z,43.6830,7.3170,20.0831,37.5426,4.951,2,01111111
EXIN0002,2024-11-02T11:32:17Z,43.6830,7.3170,20.1135,37.5097,4.974,2,01111111
EXIN0002,2024-11-02T12:02:17Z,43.6830,7.3170,20.146,37.5192,4.977,2,01111111
EXIN0002,2024-11-02T12:32:17Z,43.6830,7.3170,20.1509,37.5249,4.972,2,01111111
EXIN0002,2024-11-02T13:02:17Z,43.6830,7.3170,20.1593,37.5325,4.994,2,01111111
EXIN0002,2024-11-02T13:32:17Z,43.6830,7.3170,20.1626,37.4942,5.022,2,01111111
EXIN0002,2024-11-02T14:02:17Z,43.6830,7.3170,20.2167,37.4766,5.041,2,01111111
EXIN0002,2024-11-02T14:32:17Z,43.6830,7.3170,20.2858,37.4642,5.038,2,01111111
EXIN0002,2024-11-02T15:02:17Z,43.6830,7.3170,20.3163,37.4523,5.033,2,01111111
EXIN0002,2024-11-02T15:32:17Z,43.6830,7.3170,20.2401,37.4651,5.054,2,01111111
EXIN0002,2024-11-02T16:02:17Z,43.6830,7.3170,20.1858,37.4993,5.039,2,01111111
EXIN0002,2024-11-02T16:32:17Z,43.6830,7.3170,20.1436,37.4854,5.043,2,01111111
EXIN0002,2024-11-02T17:02:17Z,43.6830,7.3170,20.0834,37.5174,5.061,2,01111111
EXIN0002,2024-11-02T17:32:17Z,43.6830,7.3170,20.0944,37.5373,5.026,2,01111111
EXIN0002,2024-11-02T18:02:17Z,43.6830,7.3170,20.0626,37.5282,5.023,2,01111111
EXIN0002,2024-11-02T18:32:17Z,43.6830,7.3170,20.0341,37.492,5.024,2,01111111
EXIN0002,2024-11-02T19:02:17Z,43.6830,7.3170,20.0255,37.4731,5.04,2,01111111
EXIN0002,2024-11-02T19:32:17Z,43.6830,7.3170,20.0316,37.4659,5.033,2,01111111
EXIN0002,2024-11-02T20:02:17Z,43.6830,7.3170,20.0647,37.4569,5.075,2,01111111
EXIN0002,2024-11-02T20:32:17Z,43.6830,7.3170,20.0525,37.4831,5.053,2,01111111
EXIN0002,2024-11-02T21:02:17Z,43.6830,7.3170,20.0468,37.4652,5.054,2,01111111
EXIN0002,2024-11-02T22:32:22Z,43.6830,7.3170,20.0567,37.4763,5.038,2,01111111
EXIN0002,2024-11-02T23:02:22Z,43.6830,7.3170,20.062,37.4787,5.033,2,01111111
EXIN0002,2024-11-02T23:32:22Z,43.6830,7.3170,19.9908,37.4322,5.059,2,01111111
EXIN0002,2024-11-03T00:02:22Z,43.6830,7.3170,20.0304,37.4397,5.054,2,01111111
EXIN0002,2024-11-03T00:32:22Z,43.6830,7.3170,19.9807,37.4177,5.075,2,01111111
EXIN0002,2024-11-03T01:02:22Z,43.6830,7.3170,19.966,37.4214,5.06,2,01111111
EXIN0002,2024-11-03T01:32:22Z,43.6830,7.3170,20.0036,37.471,5.048,2,01111111
EXIN0002,2024-11-03T02:02:22Z,43.6830,7.3170,20.0074,37.4598,5.068,2,01111111
EXIN0002,2024-11-03T02:32:22Z,43.6830,7.3170,19.9911,37.4622,5.064,2,01111111
EXIN0002,2024-11-03T03:02:22Z,43.6830,7.3170,20.044,37.4927,5.049,2,01111111
EXIN0002,2024-11-03T03:32:22Z,43.6830,7.3170,19.9878,37.4542,5.046,2,01111111
EXIN0002,2024-11-03T04:02:22Z,43.6830,7.3170,19.9379,37.4068,5.039,2,01111111
EXIN0002,2024-11-03T04:32:22Z,43.6830,7.3170,20.0008,37.4545,5.017,2,01111111
EXIN0002,2024-11-03T05:02:22Z,43.6830,7.3170,19.9867,37.4557,5.039,2,01111111
EXIN0002,2024-11-03T05:32:22Z,43.6830,7.3170,19.995,37.4693,5.029,2,01111111
EXIN0002,2024-11-03T06:02:22Z,43.6830,7.3170,20.0067,37.4729,5.041,2,01111111
EXIN0002,2024-11-03T06:32:22Z,43.6830,7.3170,20.0167,37.4836,5.043,2,01111111
EXIN0002,2024-11-03T07:02:22Z,43.6830,7.3170,20.0144,37.4849,5.038,2,01111111
EXIN0002,2024-11-03T07:32:22Z,43.6830,7.3170,20.0088,37.4832,5.026,2,01111111
EXIN0002,2024-11-03T08:02:22Z,43.6830,7.3170,20.0264,37.4961,4.968,2,01111111
EXIN0002,2024-11-03T08:32:22Z,43.6830,7.3170,20.0587,37.5071,5.008,2,01111111
EXIN0002,2024-11-03T09:02:22Z,43.6830,7.3170,20.022,37.4772,4.985,2,01111111
EXIN0002,2024-11-03T09:32:22Z,43.6830,7.3170,20.0239,37.4787,4.978,2,01111111
EXIN0002,2024-11-03T10:02:22Z,43.6830,7.3170,20.0876,37.4905,4.989,2,01111111
EXIN0002,2024-11-03T10:32:22Z,43.6830,7.3170,20.1828,37.526,4.989,2,01111111
EXIN0002,2024-11-03T11:02:22Z,43.6830,7.3170,20.2039,37.5414,4.968,2,01111111
EXIN0002,2024-11-03T11:32:22Z,43.6830,7.3170,20.2082,37.5475,4.972,2,01111111
EXIN0002,2024-11-03T12:02:22Z,43.6830,7.3170,20.226,37.5438,4.965,2,01111111
EXIN0002,2024-11-03T12:32:22Z,43.6830,7.3170,20.223,37.5507,4.981,2,01111111
EXIN0002,2024-11-03T13:02:22Z,43.6830,7.3170,20.2296,37.5452,4.973,2,01111111
EXIN0002,2024-11-03T13:32:22Z,43.6830,7.3170,20.242,37.5372,4.983,2,01111111
EXIN0002,2024-11-03T14:02:22Z,43.6830,7.3170,20.2313,37.5421,5.001,2,01111111
EXIN0002,2024-11-03T14:32:22Z,43.6830,7.3170,20.2213,37.547,4.96,2,01111111
EXIN0002,2024-11-03T15:02:22Z,43.6830,7.3170,20.2386,37.5356,4.988,2,01111111
EXIN0002,2024-11-03T15:32:22Z,43.6830,7.3170,20.2286,37.5439,5.022,2,01111111
EXIN0002,2024-11-03T16:02:22Z,43.6830,7.3170,20.1989,37.5545,5.001,2,01111111
EXIN0002,2024-11-03T16:32:22Z,43.6830,7.3170,20.1764,37.5263,5.015,2,01111111
EXIN0002,2024-11-03T17:02:22Z,43.6830,7.3170,20.1217,37.4648,5.017,2,01111111
EXIN0002,2024-11-03T17:32:22Z,43.6830,7.3170,20.1242,37.4636,5.022,2,01111111
EXIN0002,2024-11-03T18:02:22Z,43.6830,7.3170,20.1443,37.4894,5.007,2,01111111
EXIN0002,2024-11-03T18:32:22Z,43.6830,7.3170,20.1357,37.4875,4.99,2,01111111
EXIN0002,2024-11-03T19:02:22Z,43.6830,7.3170,20.1174,37.4858,4.992,2,01111111
EXIN0002,2024-11-03T19:32:22Z,43.6830,7.3170,20.0904,37.477,5.001,2,01111111
EXIN0002,2024-11-03T20:02:22Z,43.6830,7.3170,20.0577,37.4673,5.006,2,01111111
EXIN0002,2024-11-03T20:32:22Z,43.6830,7.3170,19.9667,37.4416,4.998,2,01111111
EXIN0002,2024-11-03T21:02:22Z,43.6830,7.3170,20.0311,37.4807,5.004,2,01111111
EXIN0002,2024-11-03T22:32:19Z,43.6830,7.3170,19.919,37.4278,4.989,2,01111111
EXIN0002,2024-11-03T23:02:19Z,43.6830,7.3170,19.9567,37.4406,5.003,2,01111111
EXIN0002,2024-11-03T23:32:19Z,43.6830,7.3170,19.9671,37.45,4.995,2,01111111
EXIN0002,2024-11-04T00:02:19Z,43.6830,7.3170,20.0197,37.4781,4.977,2,01111111
EXIN0002,2024-11-04T00:32:19Z,43.6830,7.3170,20.0501,37.4994,4.974,2,01111111
EXIN0002,2024-11-04T01:02:19Z,43.6830,7.3170,20.0557,37.5022,4.999,2,01111111
EXIN0002,2024-11-04T01:32:19Z,43.6830,7.3170,20.0563,37.5085,5.007,2,01111111
EXIN0002,2024-11-04T02:02:19Z,43.6830,7.3170,20.0219,37.4848,5.016,2,01111111
EXIN0002,2024-11-04T02:32:19Z,43.6830,7.3170,20.009,37.4885,5.023,2,01111111
EXIN0002,2024-11-04T03:02:19Z,43.6830,7.3170,20.0207,37.4939,5.027,2,01111111
EXIN0002,2024-11-04T03:32:19Z,43.6830,7.3170,20.0011,37.5005,5.028,2,01111111
EXIN0002,2024-11-04T04:02:19Z,43.6830,7.3170,20.0208,37.5029,5.013,2,01111111
EXIN0002,2024-11-04T04:32:19Z,43.6830,7.3170,19.9706,37.4875,5.03,2,01111111
EXIN0002,2024-11-04T05:02:19Z,43.6830,7.3170,19.9556,37.4917,4.997,2,01111111
EXIN0002,2024-11-04T05:32:19Z,43.6830,7.3170,19.9815,37.4945,4.975,2,01111111
EXIN0002,2024-11-04T06:02:19Z,43.6830,7.3170,19.979,37.5136,4.966,2,01111111
EXIN0002,2024-11-04T06:32:19Z,43.6830,7.3170,19.9956,37.54,4.955,2,01111111
EXIN0002,2024-11-04T07:02:19Z,43.6830,7.3170,20.0203,37.5527,4.972,2,01111111
EXIN0002,2024-11-04T07:32:19Z,43.6830,7.3170,19.9904,37.5391,4.972,2,01111111
EXIN0002,2024-11-04T08:02:19Z,43.6830,7.3170,20.0332,37.5559,4.935,2,01111111
EXIN0002,2024-11-04T08:32:19Z,43.6830,7.3170,19.9728,37.5277,4.872,2,01111111
EXIN0002,2024-11-04T09:02:19Z,43.6830,7.3170,19.9882,37.5321,4.854,2,01111111
EXIN0002,2024-11-04T09:32:19Z,43.6830,7.3170,20.0065,37.5333,4.824,2,01111111
EXIN0002,2024-11-04T10:02:19Z,43.6830,7.3170,20.0964,37.5641,4.802,2,01111111
EXIN0002,2024-11-04T10:32:19Z,43.6830,7.3170,20.1303,37.5979,4.808,2,01111111
EXIN0002,2024-11-04T11:02:19Z,43.6830,7.3170,20.1242,37.5651,4.822,2,01111111
EXIN0002,2024-11-04T11:32:19Z,43.6830,7.3170,20.1621,37.5501,4.797,2,01111111
EXIN0002,2024-11-04T12:02:19Z,43.6830,7.3170,20.21,37.5355,4.914,2,01111111
EXIN0002,2024-11-04T12:32:19Z,43.6830,7.3170,20.224,37.5251,4.939,2,01111111
EXIN0002,2024-11-04T13:02:19Z,43.6830,7.3170,20.2105,37.522,4.933,2,01111111
EXIN0002,2024-11-04T13:32:19Z,43.6830,7.3170,20.2081,37.5168,4.923,2,01111111
EXIN0002,2024-11-04T14:02:19Z,43.6830,7.3170,20.1987,37.515,4.934,2,01111111
EXIN0002,2024-11-04T14:32:19Z,43.6830,7.3170,20.1838,37.5132,4.962,2,01111111
EXIN0002,2024-11-04T15:02:19Z,43.6830,7.3170,20.174,37.5134,4.967,2,01111111
EXIN0002,2024-11-04T15:32:19Z,43.6830,7.3170,20.1563,37.5108,4.967,2,01111111
EXIN0002,2024-11-04T16:02:19Z,43.6830,7.3170,20.1479,37.5106,4.96,2,01111111
EXIN0002,2024-11-04T16:32:19Z,43.6830,7.3170,20.1343,37.5153,4.954,2,01111111
EXIN0002,2024-11-04T17:02:19Z,43.6830,7.3170,20.1195,37.5139,4.958,2,01111111
EXIN0002,2024-11-04T17:32:19Z,43.6830,7.3170,20.1178,37.5141,4.949,2,01111111
EXIN0002,2024-11-04T18:02:19Z,43.6830,7.3170,20.1039,37.5126,4.94,2,01111111
EXIN0002,2024-11-04T18:32:19Z,43.6830,7.3170,20.0986,37.5139,4.965,2,01111111
EXIN0002,2024-11-04T19:02:19Z,43.6830,7.3170,20.0699,37.5174,4.98,2,01111111
EXIN0002,2024-11-04T19:32:19Z,43.6830,7.3170,20.0842,37.5164,5.008,2,01111111
EXIN0002,2024-11-04T20:02:19Z,43.6830,7.3170,20.0536,37.5116,5.018,2,01111111
EXIN0002,2024-11-04T20:32:19Z,43.6830,7.3170,20.0611,37.5383,5,2,01111111
EXIN0002,2024-11-04T21:02:19Z,43.6830,7.3170,20.0913,37.5588,4.991,2,01111111
EXIN0002,2024-11-04T22:32:24Z,43.6830,7.3170,20.0435,37.5601,4.948,2,01111111
EXIN0002,2024-11-04T23:02:24Z,43.6830,7.3170,20.0605,37.565,4.987,2,01111111
EXIN0002,2024-11-04T23:32:24Z,43.6830,7.3170,20.0425,37.5724,4.992,2,01111111
EXIN0002,2024-11-05T00:02:24Z,43.6830,7.3170,20.0373,37.5725,4.985,2,01111111
EXIN0002,2024-11-05T00:32:24Z,43.6830,7.3170,20.0687,37.5952,4.968,2,01111111
EXIN0002,2024-11-05T01:02:24Z,43.6830,7.3170,19.9831,37.5824,4.965,2,01111111
EXIN0002,2024-11-05T01:32:24Z,43.6830,7.3170,19.9582,37.5637,4.961,2,01111111
EXIN0002,2024-11-05T02:02:24Z,43.6830,7.3170,20.1032,37.6472,4.944,2,01111111
EXIN0002,2024-11-05T02:32:24Z,43.6830,7.3170,19.9823,37.5894,4.937,2,01111111
EXIN0002,2024-11-05T03:02:24Z,43.6830,7.3170,19.9349,37.5778,4.938,2,01111111
EXIN0002,2024-11-05T03:32:24Z,43.6830,7.3170,19.9212,37.5774,4.963,2,01111111
EXIN0002,2024-11-05T04:02:24Z,43.6830,7.3170,19.9072,37.5722,4.949,2,01111111
EXIN0002,2024-11-05T04:32:24Z,43.6830,7.3170,19.9026,37.5682,4.949,2,01111111
EXIN0002,2024-11-05T05:02:24Z,43.6830,7.3170,19.894,37.5663,4.966,2,01111111
EXIN0002,2024-11-05T05:32:24Z,43.6830,7.3170,19.9884,37.6126,4.934,2,01111111
EXIN0002,2024-11-05T06:02:24Z,43.6830,7.3170,19.9678,37.6176,4.919,2,01111111
EXIN0002,2024-11-05T06:32:24Z,43.6830,7.3170,20.0006,37.6398,4.918,2,01111111
EXIN0002,2024-11-05T07:02:24Z,43.6830,7.3170,19.9935,37.6488,4.909,2,01111111
EXIN0002,2024-11-05T07:32:24Z,43.6830,7.3170,20.02,37.6658,4.883,2,01111111
EXIN0002,2024-11-05T08:02:24Z,43.6830,7.3170,19.9702,37.6474,4.905,2,01111111
EXIN0002,2024-11-05T08:32:24Z,43.6830,7.3170,19.9878,37.6544,4.899,2,01111111
EXIN0002,2024-11-05T09:02:24Z,43.6830,7.3170,19.9733,37.6429,4.875,2,01111111
EXIN0002,2024-11-05T09:32:24Z,43.6830,7.3170,20.0246,37.6515,4.883,2,01111111
EXIN0002,2024-11-05T10:02:24Z,43.6830,7.3170,20.0836,37.6779,4.899,2,01111111
EXIN0002,2024-11-05T10:32:24Z,43.6830,7.3170,20.0845,37.6556,4.894,2,01111111
EXIN0002,2024-11-05T11:02:24Z,43.6830,7.3170,20.0643,37.6349,4.893,2,01111111
EXIN0002,2024-11-05T11:32:24Z,43.6830,7.3170,20.1007,37.6579,4.878,2,01111111
EXIN0002,2024-11-05T12:02:24Z,43.6830,7.3170,20.0964,37.6045,4.892,2,01111111
EXIN0002,2024-11-05T12:32:24Z,43.6830,7.3170,20.1326,37.5692,4.866,2,01111111
EXIN0002,2024-11-05T13:02:24Z,43.6830,7.3170,20.1577,37.5528,4.857,2,01111111
EXIN0002,2024-11-05T13:32:24Z,43.6830,7.3170,20.1129,37.5711,4.886,2,01111111
EXIN0002,2024-11-05T14:02:24Z,43.6830,7.3170,20.1081,37.564,4.913,2,01111111
EXIN0002,2024-11-05T14:32:24Z,43.6830,7.3170,20.1263,37.5627,4.925,2,01111111
EXIN0002,2024-11-05T15:02:24Z,43.6830,7.3170,20.1275,37.5759,4.956,2,01111111
EXIN0002,2024-11-05T15:32:24Z,43.6830,7.3170,20.2407,37.5935,4.94,2,01111111
EXIN0002,2024-11-05T16:02:24Z,43.6830,7.3170,20.2791,37.633,4.93,2,01111111
EXIN0002,2024-11-05T16:32:24Z,43.6830,7.3170,20.2897,37.6783,4.94,2,01111111
EXIN0002,2024-11-05T17:02:24Z,43.6830,7.3170,20.1893,37.6766,4.946,2,01111111
EXIN0002,2024-11-05T17:32:24Z,43.6830,7.3170,20.186,37.6879,4.983,2,01111111
EXIN0002,2024-11-05T18:02:24Z,43.6830,7.3170,20.1777,37.6857,4.998,2,01111111
EXIN0002,2024-11-05T18:32:24Z,43.6830,7.3170,20.1737,37.6967,4.991,2,01111111
EXIN0002,2024-11-05T19:02:24Z,43.6830,7.3170,20.1493,37.7015,4.989,2,01111111
EXIN0002,2024-11-05T19:32:24Z,43.6830,7.3170,20.0822,37.6664,4.998,2,01111111
EXIN0002,2024-11-05T20:02:24Z,43.6830,7.3170,20.0719,37.6629,5.013,2,01111111
EXIN0002,2024-11-05T20:32:24Z,43.6830,7.3170,20.0855,37.6776,5.014,2,01111111
EXIN0002,2024-11-05T21:02:24Z,43.6830,7.3170,20.0336,37.6431,5.002,2,01111111
EXIN0002,2024-11-05T22:32:18Z,43.6830,7.3170,20.0205,37.6503,4.913,2,01111111
EXIN0002,2024-11-05T23:02:18Z,43.6830,7.3170,20.0497,37.6618,4.999,2,01111111
EXIN0002,2024-11-05T23:32:18Z,43.6830,7.3170,20.0569,37.6667,4.993,2,01111111
EXIN0002,2024-11-06T00:02:18Z,43.6830,7.3170,20.0227,37.6597,5,2,01111111
EXIN0002,2024-11-06T00:32:18Z,43.6830,7.3170,20.0169,37.6612,4.992,2,01111111
EXIN0002,2024-11-06T01:02:18Z,43.6830,7.3170,20.0039,37.6609,5.002,2,01111111
EXIN0002,2024-11-06T01:32:18Z,43.6830,7.3170,19.9308,37.631,5.016,2,01111111
EXIN0002,2024-11-06T02:02:18Z,43.6830,7.3170,19.9114,37.6135,5.005,2,01111111
EXIN0002,2024-11-06T02:32:18Z,43.6830,7.3170,19.9478,37.5561,4.998,2,01111111
EXIN0002,2024-11-06T03:02:18Z,43.6830,7.3170,19.907,37.5072,5.014,2,01111111
EXIN0002,2024-11-06T03:32:18Z,43.6830,7.3170,19.905,37.4921,5,2,01111111
EXIN0002,2024-11-06T04:02:18Z,43.6830,7.3170,19.85,37.4499,5.029,2,01111111
EXIN0002,2024-11-06T04:32:18Z,43.6830,7.3170,19.8617,37.4492,5.046,2,01111111
EXIN0002,2024-11-06T05:02:18Z,43.6830,7.3170,19.8495,37.4364,5.047,2,01111111
EXIN0002,2024-11-06T05:32:18Z,43.6830,7.3170,19.8313,37.425,5.046,2,01111111
EXIN0002,2024-11-06T06:02:18Z,43.6830,7.3170,19.8437,37.4329,5.071,2,01111111
EXIN0002,2024-11-06T06:32:18Z,43.6830,7.3170,19.8602,37.4544,5.084,2,01111111
EXIN0002,2024-11-06T07:02:18Z,43.6830,7.3170,19.9129,37.49,5.08,2,01111111
EXIN0002,2024-11-06T07:32:18Z,43.6830,7.3170,19.9499,37.5126,5.081,2,01111111
EXIN0002,2024-11-06T08:02:18Z,43.6830,7.3170,19.9573,37.5192,5.056,2,01111111
EXIN0002,2024-11-06T08:32:18Z,43.6830,7.3170,19.9934,37.5359,5.066,2,01111111
EXIN0002,2024-11-06T09:02:18Z,43.6830,7.3170,20.0219,37.5433,5.063,2,01111111
EXIN0002,2024-11-06T09:32:18Z,43.6830,7.3170,20.0349,37.5454,5.067,2,01111111
EXIN0002,2024-11-06T10:02:18Z,43.6830,7.3170,20.1594,37.5445,5.07,2,01111111
EXIN0002,2024-11-06T10:32:18Z,43.6830,7.3170,20.1725,37.5602,5.084,2,01111111
EXIN0002,2024-11-06T11:02:18Z,43.6830,7.3170,20.2021,37.5662,5.104,2,01111111
EXIN0002,2024-11-06T11:32:18Z,43.6830,7.3170,20.0545,37.5437,5.088,2,01111111
EXIN0002,2024-11-06T12:02:18Z,43.6830,7.3170,20.0325,37.5466,5.081,2,01111111
EXIN0002,2024-11-06T12:32:18Z,43.6830,7.3170,20.0251,37.5495,5.087,2,01111111
EXIN0002,2024-11-06T13:02:18Z,43.6830,7.3170,20.057,37.5697,5.097,2,01111111
EXIN0002,2024-11-06T13:32:18Z,43.6830,7.3170,20.0625,37.5822,5.091,2,01111111
EXIN0002,2024-11-06T14:02:18Z,43.6830,7.3170,20.0507,37.5864,5.077,2,01111111
EXIN0002,2024-11-06T14:32:18Z,43.6830,7.3170,20.0536,37.5908,5.059,2,01111111
EXIN0002,2024-11-06T15:02:18Z,43.6830,7.3170,20.0589,37.5901,5.064,2,01111111
EXIN0002,2024-11-06T15:32:18Z,43.6830,7.3170,20.0413,37.5867,5.067,2,01111111
EXIN0002,2024-11-06T16:02:18Z,43.6830,7.3170,20.0219,37.5849,5.064,2,01111111
EXIN0002,2024-11-06T16:32:18Z,43.6830,7.3170,20.0007,37.5828,5.066,2,01111111
EXIN0002,2024-11-06T17:02:18Z,43.6830,7.3170,19.8071,37.4255,5.096,2,01111111
