PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),LGH4 LEVEL0 (micro einstein m-2 s-1),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200450,0x3f,2024-11-06T03:20:00Z,48.3580,-4.5518,0,100.535,14.704,34.952,,4.257,2.674,5.34,0.943,3.83,9288,92.892,8.455,3.423,0011174119111011111
6200450,0x3f,2024-11-06T03:40:00Z,48.3580,-4.5518,0,100.536,14.699,34.935,,4.255,2.69,5.33,0.951,4.4,9255,92.572,8.455,3.504,0011174119111011111
6200450,0x3f,2024-11-06T04:00:00Z,48.3580,-4.5518,0,100.536,14.697,34.931,,4.254,2.684,5.31,0.951,6.187,9221,92.174,8.451,3.914,0011174119111011111
6200450,0x3f,2024-11-06T04:20:00Z,48.3580,-4.5518,0,100.537,14.697,34.937,,4.255,2.691,5.33,0.936,3.881,9255,92.55,8.452,3.848,0011174119111011111
6200450,0x3f,2024-11-06T04:40:00Z,48.3580,-4.5518,,,14.701,34.932,,4.255,2.703,5.29,0.951,3.487,9199,92.152,8.45,3.959,0011199119111011111
6200450,0x3f,2024-11-06T04:40:01Z,48.3580,-4.5518,0,100.537,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-06T05:00:00Z,48.3580,-4.5518,0,100.537,14.71,34.976,,4.261,2.701,5.32,0.951,3.911,9255,92.572,8.453,3.574,0011174119111011111
6200450,0x3f,2024-11-06T05:20:00Z,48.3580,-4.5518,0,100.536,14.707,34.958,,4.258,2.7,5.32,0.951,3.836,9243,92.528,8.451,3.638,0011174119111011111
6200450,0x3f,2024-11-06T05:40:00Z,48.3580,-4.5518,0,100.536,14.707,34.96,,4.259,2.688,5.29,0.96,4.052,9199,92.075,8.455,3.589,0011174119111011111
6200450,0x3f,2024-11-06T06:00:00Z,48.3580,-4.5518,0,100.535,14.695,34.955,,4.256,2.694,5.29,0.936,3.857,9199,92.152,8.452,3.61,0011174119111011111
6200450,0x3f,2024-11-06T06:20:00Z,48.3580,-4.5518,0,100.536,14.704,34.953,,4.257,2.708,5.28,0.962,3.418,9177,91.876,8.452,3.274,0011174119111011111
6200450,0x3f,2024-11-06T06:40:00Z,48.3580,-4.5518,0,100.57,14.713,34.986,,4.262,2.675,5.3,0.951,3.881,9210,92.185,8.453,3.576,0011174119111011111
6200450,0x3f,2024-11-06T07:00:00Z,48.3580,-4.5518,0,101.851,14.725,34.991,,4.264,2.71,5.33,0.944,4.454,9266,92.738,8.456,3.61,0011174119111011111
6200450,0x3f,2024-11-06T07:20:00Z,48.3580,-4.5518,0,109.683,14.722,35.007,,4.264,2.688,5.3,0.951,4.043,9210,92.252,8.457,3.602,0011174119111011111
6200450,0x3f,2024-11-06T07:40:00Z,48.3580,-4.5518,0,131.135,14.713,34.989,,4.26,2.694,5.3,0.936,4.409,9210,92.152,8.457,3.312,0011174119111011111
6200450,0x3f,2024-11-06T08:00:00Z,48.3580,-4.5518,0,155.895,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-06T08:00:01Z,48.3580,-4.5518,,,14.72,34.98,26.316,4.262,2.708,5.33,0.966,3.091,9266,92.804,8.457,3.489,0011199110111011111
6200450,0x3f,2024-11-06T08:20:00Z,48.3580,-4.5518,0,185.006,14.711,34.961,,4.259,2.712,5.32,0.951,3.058,9243,92.45,8.457,3.868,0011174119111011111
6200450,0x3f,2024-11-06T08:40:00Z,48.3580,-4.5518,0,220.967,14.711,34.947,,4.257,2.705,5.33,0.938,3.653,9266,92.704,8.456,3.623,0011174119111011111
6200450,0x3f,2024-11-06T09:00:00Z,48.3580,-4.5518,,,14.711,34.952,,4.258,2.726,5.34,0.925,3.517,9288,92.947,8.456,3.397,0011199119111011111
6200450,0x3f,2024-11-06T09:00:02Z,48.3580,-4.5518,0,241.37,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-06T09:20:00Z,48.3580,-4.5518,,,14.719,34.952,,4.259,2.692,5.34,0.942,3.454,9277,92.815,8.456,3.644,0011199119111011111
6200450,0x3f,2024-11-06T09:20:01Z,48.3580,-4.5518,0,257.655,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-06T09:40:00Z,48.3580,-4.5518,0,268.354,14.722,34.957,,4.26,2.715,5.34,0.921,3.148,9277,92.804,8.457,4.002,0011174119111011111
6200450,0x3f,2024-11-06T10:00:00Z,48.3580,-4.5518,0,299.723,14.719,34.962,,4.26,2.683,5.35,0.951,3.674,9299,93.091,8.455,3.597,0011174119111011111
6200450,0x3f,2024-11-06T10:20:00Z,48.3580,-4.5518,0,307.692,14.722,34.969,,4.261,2.708,5.36,0.967,3.842,9310,93.224,8.46,3.465,0011174119111011111
6200450,0x3f,2024-11-06T10:40:00Z,48.3580,-4.5518,0,298.142,14.727,34.968,,4.261,2.709,5.36,0.953,4.653,9321,93.29,8.454,3.289,0011174119111011111
6200450,0x3f,2024-11-06T11:00:00Z,48.3580,-4.5518,0,326.939,14.737,34.958,,4.261,2.692,5.39,0.951,2.635,9365,93.754,8.46,4.029,0011174119111011111
6200450,0x3f,2024-11-06T11:20:00Z,48.3580,-4.5518,0,361.713,14.723,34.895,,4.252,2.695,5.36,0.941,3.956,9310,93.179,8.455,3.565,0011174119111011111
6200450,0x3f,2024-11-06T11:40:00Z,48.3580,-4.5518,0,401.937,14.728,34.933,,4.258,2.695,5.33,0.936,3.496,9266,92.738,8.457,3.546,0011174119111011111
6200450,0x3f,2024-11-06T12:00:00Z,48.3580,-4.5518,0,389.989,14.736,34.952,,4.26,2.692,5.34,0.956,3.025,9277,92.903,8.458,3.489,0011174119111011111
6200450,0x3f,2024-11-06T12:20:00Z,48.3580,-4.5518,,,14.713,34.854,,4.248,2.699,5.34,0.967,3.37,9277,92.815,8.457,4.083,0011199119111011111
6200450,0x3f,2024-11-06T12:20:01Z,48.3580,-4.5518,0,388.646,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-06T12:40:00Z,48.3580,-4.5518,0,411.478,14.719,34.869,,4.249,2.696,5.35,0.951,3.971,9288,92.97,8.457,4.063,0011174119111011111
6200450,0x3f,2024-11-06T13:00:00Z,48.3580,-4.5518,0,431.188,14.712,34.828,,4.245,2.703,5.35,0.967,4.968,9299,93.08,8.454,3.829,0011174119111011111
6200450,0x3f,2024-11-06T13:20:00Z,48.3580,-4.5518,0,690.887,14.719,34.818,,4.244,2.684,5.34,0.967,3.881,9277,92.826,8.452,3.84,0011174119111011111
6200450,0x3f,2024-11-06T13:40:00Z,48.3580,-4.5518,0,800.224,14.733,34.825,,4.246,2.706,5.35,0.951,3.596,9288,92.981,8.453,4.227,0011174119111011111
6200450,0x3f,2024-11-06T14:00:00Z,48.3580,-4.5518,0,691.465,14.724,34.823,,4.245,2.692,5.36,0.951,3.845,9310,93.135,8.453,3.978,0011174119111011111
6200450,0x3f,2024-11-06T14:20:00Z,48.3580,-4.5518,0,658.918,14.748,34.915,,4.258,2.702,5.38,0.951,3.845,9354,93.676,8.458,3.736,0011174119111011111
6200450,0x3f,2024-11-06T14:40:00Z,48.3580,-4.5518,0,567.017,14.787,34.852,,4.253,2.695,5.4,0.936,3.653,9376,93.93,8.458,4.278,0011174119111011111
6200450,0x3f,2024-11-06T15:00:00Z,48.3580,-4.5518,0,503.687,14.77,34.889,,4.257,2.681,5.4,0.946,4.073,9376,93.952,8.46,4.253,0011174119111011111
6200450,0x3f,2024-11-06T15:20:00Z,48.3580,-4.5518,,,14.77,34.892,,4.258,2.7,5.4,0.965,3.259,9376,93.93,8.463,3.983,0011199119111011111
6200450,0x3f,2024-11-06T15:20:02Z,48.3580,-4.5518,0,433.992,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-06T15:40:00Z,48.3580,-4.5518,0,329.631,14.772,34.89,,4.258,2.698,5.4,0.931,3.16,9387,94.03,8.461,3.995,0011174119111011111
6200450,0x3f,2024-11-06T16:00:00Z,48.3580,-4.5518,0,251.822,14.77,34.892,26.342,4.257,2.69,5.41,0.967,4.346,9398,94.151,8.463,3.808,0011174110111011111
6200450,0x3f,2024-11-06T16:20:00Z,48.3580,-4.5518,0,176.092,14.759,34.902,,4.257,2.686,5.39,0.977,4.545,9365,93.754,8.462,4.108,0011174119111011111
6200450,0x3f,2024-11-06T16:40:00Z,48.3580,-4.5518,0,125.592,14.762,34.894,,4.257,2.687,5.43,0.935,4.037,9431,94.427,8.465,4.015,0011174119111011111
6200450,0x3f,2024-11-06T17:00:00Z,48.3580,-4.5518,0,104.44,14.765,34.9,,4.258,2.701,5.45,0.949,5.956,9464,94.703,8.465,3.729,0011174119111011111
6200450,0x3f,2024-11-06T17:20:00Z,48.3580,-4.5518,0,100.641,14.77,34.914,,4.26,2.719,5.43,0.937,5.596,9431,94.472,8.467,3.885,0011174119111011111
6200450,0x3f,2024-11-06T17:40:00Z,48.3580,-4.5518,0,100.537,14.761,34.92,,4.259,2.696,5.42,0.96,5.322,9409,94.306,8.463,4.04,0011174119111011111
6200450,0x3f,2024-11-06T18:00:00Z,48.3580,-4.5518,0,100.536,14.758,34.929,,4.26,2.688,5.4,0.951,5.277,9387,94.03,8.463,3.955,0011174119111011111
6200450,0x3f,2024-11-06T18:20:00Z,48.3580,-4.5518,0,100.536,14.748,34.906,,4.256,2.688,5.39,0.966,3.977,9365,93.875,8.462,3.795,0011174119111011111
6200450,0x3f,2024-11-06T18:40:00Z,48.3580,-4.5518,0,100.536,14.741,34.925,,4.26,2.711,5.39,0.936,4.557,9365,93.754,8.463,3.668,0011174119111011111
6200450,0x3f,2024-11-06T19:00:00Z,48.3580,-4.5518,,,14.755,34.937,,4.261,2.701,5.38,0.966,4.217,9354,93.654,8.462,3.674,0011199119111011111
6200450,0x3f,2024-11-06T19:00:02Z,48.3580,-4.5518,0,100.535,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-06T19:20:00Z,48.3580,-4.5518,0,100.535,14.761,34.977,,4.266,2.718,5.37,0.951,4.112,9332,93.478,8.461,3.544,0011174119111011111
6200450,0x3f,2024-11-06T19:40:00Z,48.3580,-4.5518,0,100.536,14.758,34.964,,4.264,2.718,5.38,0.951,4.076,9343,93.533,8.462,3.476,0011174119111011111
6200450,0x3f,2024-11-06T20:00:00Z,48.3580,-4.5518,0,100.536,14.73,34.942,,4.259,2.708,5.35,0.951,3.899,9299,93.124,8.459,3.457,0011174119111011111
6200450,0x3f,2024-11-06T20:20:00Z,48.3580,-4.5518,,,14.732,34.946,,4.259,2.702,5.35,0.936,3.785,9299,93.058,8.463,3.631,0011199119111011111
6200450,0x3f,2024-11-06T20:20:01Z,48.3580,-4.5518,0,100.535,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-06T20:40:00Z,48.3580,-4.5518,0,100.535,14.732,34.943,,4.259,2.697,5.36,0.951,4.082,9310,93.179,8.459,3.214,0011174119111011111
6200450,0x3f,2024-11-06T21:00:00Z,48.3580,-4.5518,0,100.536,14.721,34.941,,4.258,2.71,5.36,0.951,5.181,9321,93.301,8.457,3.629,0011174119111011111
6200450,0x3f,2024-11-06T21:20:00Z,48.3580,-4.5518,0,100.533,14.722,34.938,,4.257,2.689,5.35,0.951,5.235,9299,93.08,8.46,3.88,0011174119111011111
6200450,0x3f,2024-11-06T21:40:00Z,48.3580,-4.5518,0,100.534,14.717,34.932,,4.256,2.692,5.34,0.981,4.082,9288,92.903,8.46,4.07,0011174119111011111
6200450,0x3f,2024-11-06T22:00:00Z,48.3580,-4.5518,0,100.534,14.715,34.94,,4.257,2.685,5.34,0.967,4.563,9277,92.848,8.462,3.514,0011174119111011111
6200450,0x3f,2024-11-06T22:20:00Z,48.3580,-4.5518,0,100.535,14.717,34.941,,4.257,2.7,5.34,0.951,4.623,9288,92.981,8.459,3.61,0011174119111011111
6200450,0x3f,2024-11-06T22:40:00Z,48.3580,-4.5518,0,100.534,14.72,34.953,,4.259,2.689,5.36,0.943,5.055,9310,93.08,8.459,3.71,0011174119111011111
6200450,0x3f,2024-11-06T23:00:00Z,48.3580,-4.5518,0,100.533,14.724,34.962,,4.26,2.693,5.36,0.951,4.749,9310,93.146,8.459,3.704,0011174119111011111
6200450,0x3f,2024-11-06T23:20:00Z,48.3580,-4.5518,0,100.534,14.708,34.932,,4.256,2.69,5.35,0.951,4.406,9299,93.058,8.458,3.768,0011174119111011111
6200450,0x3f,2024-11-06T23:40:00Z,48.3580,-4.5518,0,100.533,14.677,34.939,,4.253,2.687,5.27,0.951,4.178,9155,91.722,8.444,3.508,0011174119111011111
6200450,0x3f,2024-11-07T00:00:00Z,48.3580,-4.5518,0,100.535,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T00:00:01Z,48.3580,-4.5518,,,,,26.423,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-11-07T01:00:00Z,48.3580,-4.5518,0,100.533,14.692,34.894,,4.25,2.693,5.36,0.951,5.115,9321,93.224,8.458,3.621,0011174119111011111
6200450,0x3f,2024-11-07T01:20:00Z,48.3580,-4.5518,0,100.534,14.688,34.875,,4.247,2.698,5.37,0.936,5.046,9321,93.179,8.454,3.442,0011174119111011111
6200450,0x3f,2024-11-07T01:40:00Z,48.3580,-4.5518,0,100.533,14.693,34.888,,4.249,2.669,5.33,0.951,4.313,9255,92.506,8.457,3.859,0011174119111011111
6200450,0x3f,2024-11-07T02:00:00Z,48.3580,-4.5518,0,100.534,14.687,34.901,,4.25,2.679,5.35,0.967,4.518,9288,92.903,8.456,3.712,0011174119111011111
6200450,0x3f,2024-11-07T02:20:00Z,48.3580,-4.5518,0,100.533,14.69,34.909,,4.251,2.679,5.35,0.966,4.202,9299,92.97,8.456,3.774,0011174119111011111
6200450,0x3f,2024-11-07T02:40:00Z,48.3580,-4.5518,,,14.692,34.916,,4.252,2.695,5.35,0.951,3.926,9299,92.947,8.457,3.831,0011199119111011111
6200450,0x3f,2024-11-07T02:40:02Z,48.3580,-4.5518,0,100.533,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T03:00:00Z,48.3580,-4.5518,0,100.533,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T03:00:01Z,48.3580,-4.5518,,,14.687,34.909,,4.251,2.683,5.29,0.967,3.707,9188,91.953,8.45,4.015,0011199119111011111
6200450,0x3f,2024-11-07T03:20:00Z,48.3580,-4.5518,0,100.532,14.683,34.911,,4.25,2.674,5.31,0.936,4.527,9221,92.318,8.457,3.734,0011174119111011111
6200450,0x3f,2024-11-07T03:40:00Z,48.3580,-4.5518,0,100.531,14.678,34.903,,4.249,2.684,5.33,0.951,4.139,9255,92.539,8.457,3.599,0011174119111011111
6200450,0x3f,2024-11-07T04:00:00Z,48.3580,-4.5518,0,100.534,14.681,34.908,,4.25,2.681,5.33,0.951,4.244,9255,92.495,8.456,3.602,0011174119111011111
6200450,0x3f,2024-11-07T04:20:00Z,48.3580,-4.5518,0,100.532,14.678,34.907,,4.25,2.695,5.31,0.936,3.241,9232,92.395,8.455,3.389,0011174119111011111
6200450,0x3f,2024-11-07T04:40:00Z,48.3580,-4.5518,0,100.533,14.677,34.911,,4.25,2.688,5.33,0.951,3.959,9255,92.506,8.458,3.299,0011174119111011111
6200450,0x3f,2024-11-07T05:00:00Z,48.3580,-4.5518,0,100.531,14.687,34.92,,4.252,2.676,5.34,0.951,4.214,9277,92.738,8.457,3.191,0011174119111011111
6200450,0x3f,2024-11-07T05:20:00Z,48.3580,-4.5518,0,100.531,14.684,34.919,,4.251,2.685,5.34,0.967,4.337,9277,92.782,8.456,3.338,0011174119111011111
6200450,0x3f,2024-11-07T05:40:00Z,48.3580,-4.5518,0,100.532,14.67,34.917,,4.249,2.675,5.31,0.982,4.487,9232,92.395,8.454,3.342,0011174119111011111
6200450,0x3f,2024-11-07T06:00:00Z,48.3580,-4.5518,0,100.532,14.666,34.915,,4.249,2.675,5.31,0.951,4.079,9221,92.274,8.457,3.267,0011174119111011111
6200450,0x3f,2024-11-07T06:20:00Z,48.3580,-4.5518,0,100.532,14.656,34.916,,4.249,2.685,5.3,0.951,4.016,9210,92.064,8.451,3.212,0011174119111011111
6200450,0x3f,2024-11-07T06:40:00Z,48.3580,-4.5518,0,100.546,14.644,34.913,,4.247,2.669,5.29,0.967,3.241,9199,91.876,8.452,3.323,0011174119111011111
6200450,0x3f,2024-11-07T07:00:00Z,48.3580,-4.5518,0,101.152,14.645,34.915,,4.247,2.696,5.29,0.92,3.397,9199,91.909,8.452,3.333,0011174119111011111
6200450,0x3f,2024-11-07T07:20:00Z,48.3580,-4.5518,,,14.664,34.922,,4.251,2.688,5.29,0.951,3.424,9188,91.909,8.452,3.146,0011199119111011111
6200450,0x3f,2024-11-07T07:20:01Z,48.3580,-4.5518,0,107.013,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T07:40:00Z,48.3580,-4.5518,0,114.967,14.656,34.934,,4.25,2.655,5.29,0.951,3.653,9199,91.909,8.45,3.184,0011174119111011111
6200450,0x3f,2024-11-07T08:00:00Z,48.3580,-4.5518,0,140.556,14.668,34.959,,4.256,2.704,5.3,0.951,3.16,9210,92.075,8.456,3.335,0011174119111011111
6200450,0x3f,2024-11-07T08:00:01Z,48.3580,-4.5518,,,,,26.33,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-11-07T08:19:59Z,48.3580,-4.5518,0,156.687,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T08:20:00Z,48.3580,-4.5518,,,14.67,34.933,,4.253,2.695,5.34,0.997,3.277,9277,92.804,8.457,3.427,0011199119111011111
6200450,0x3f,2024-11-07T08:40:00Z,48.3580,-4.5518,0,164.133,14.674,34.911,,4.25,2.686,5.31,0.951,2.929,9232,92.23,8.455,3.329,0011174119111011111
6200450,0x3f,2024-11-07T09:00:00Z,48.3580,-4.5518,,,14.68,34.913,,4.251,2.699,5.35,0.966,3.56,9288,92.97,8.457,3.372,0011199119111011111
6200450,0x3f,2024-11-07T09:00:01Z,48.3580,-4.5518,0,179.762,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T09:20:00Z,48.3580,-4.5518,,,14.684,34.92,,4.252,2.664,5.33,0.951,3.373,9255,92.528,8.454,3.64,0011199119111011111
6200450,0x3f,2024-11-07T09:20:01Z,48.3580,-4.5518,0,189.483,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T09:40:00Z,48.3580,-4.5518,0,249.579,14.681,34.923,,4.252,2.694,5.34,0.967,3.635,9288,92.859,8.456,3.397,0011174119111011111
6200450,0x3f,2024-11-07T10:00:00Z,48.3580,-4.5518,0,333.947,14.678,34.92,,4.251,2.681,5.34,0.926,3.187,9288,92.892,8.458,3.304,0011174119111011111
6200450,0x3f,2024-11-07T10:19:59Z,48.3580,-4.5518,0,582.405,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T10:20:00Z,48.3580,-4.5518,,,14.674,34.919,,4.25,2.714,5.35,0.96,3.211,9299,92.936,8.457,3.284,0011199119111011111
6200450,0x3f,2024-11-07T10:40:00Z,48.3580,-4.5518,,,14.692,34.93,,4.253,2.673,5.36,0.956,3.049,9310,92.981,8.461,3.57,0011199119111011111
6200450,0x3f,2024-11-07T10:40:01Z,48.3580,-4.5518,0,584.801,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T11:00:00Z,48.3580,-4.5518,0,438.635,14.691,34.929,,4.254,2.674,5.35,0.947,4.596,9299,92.925,8.458,3.536,0011174119111011111
6200450,0x3f,2024-11-07T11:20:00Z,48.3580,-4.5518,0,1080.64,14.707,34.933,,4.255,2.685,5.38,0.936,2.445,9343,93.356,8.461,3.246,0011174119111011111
6200450,0x3f,2024-11-07T11:40:00Z,48.3580,-4.5518,0,843.234,14.72,34.921,,4.255,2.661,5.4,0.923,2.704,9376,93.831,8.465,3.272,0011174119111011111
6200450,0x3f,2024-11-07T12:00:00Z,48.3580,-4.5518,0,902.494,14.72,34.92,,4.255,2.669,5.4,0.951,2.403,9387,93.997,8.465,3.276,0011174119111011111
6200450,0x3f,2024-11-07T12:20:00Z,48.3580,-4.5518,0,905.326,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T12:20:01Z,48.3580,-4.5518,,,14.756,34.92,,4.259,2.655,5.57,0.979,2.59,9674,96.713,8.48,3.661,0011199119111011111
6200450,0x3f,2024-11-07T12:40:00Z,48.3580,-4.5518,0,871.921,14.74,34.923,,4.258,2.671,5.55,0.951,2.334,9641,96.537,8.477,3.465,0011174119111011111
6200450,0x3f,2024-11-07T13:00:00Z,48.3580,-4.5518,0,871.325,14.738,34.915,,4.257,2.653,5.52,0.936,2.142,9586,95.94,8.47,3.448,0011174119111011111
6200450,0x3f,2024-11-07T13:20:00Z,48.3580,-4.5518,0,798.098,14.743,34.899,,4.256,2.657,5.42,0.967,3.391,9409,94.129,8.465,3.521,0011174119111011111
6200450,0x3f,2024-11-07T13:40:00Z,48.3580,-4.5518,0,738.451,14.731,34.86,,4.25,2.668,5.39,0.956,3.118,9365,93.809,8.461,3.949,0011174119111011111
6200450,0x3f,2024-11-07T14:00:00Z,48.3580,-4.5518,0,722.963,14.727,34.857,,4.249,2.671,5.39,0.966,3.448,9354,93.687,8.46,3.876,0011174119111011111
6200450,0x3f,2024-11-07T14:20:00Z,48.3580,-4.5518,0,656.262,14.731,34.856,,4.249,2.647,5.4,0.967,3.502,9387,93.908,8.46,3.978,0011174119111011111
6200450,0x3f,2024-11-07T14:40:00Z,48.3580,-4.5518,0,564.511,14.729,34.859,,4.25,2.659,5.37,0.954,3.743,9321,93.367,8.459,4.189,0011174119111011111
6200450,0x3f,2024-11-07T15:00:00Z,48.3580,-4.5518,0,479.053,14.736,34.879,,4.252,2.664,5.37,0.96,4.058,9321,93.224,8.469,4.572,0011174119111011111
6200450,0x3f,2024-11-07T15:20:00Z,48.3580,-4.5518,0,402.818,14.739,34.881,,4.253,2.662,5.45,0.936,4.349,9464,94.759,8.47,4.057,0011174119111011111
6200450,0x3f,2024-11-07T15:40:00Z,48.3580,-4.5518,0,319.683,14.739,34.865,,4.251,2.658,5.47,0.963,4.22,9498,95.101,8.469,4.108,0011174119111011111
6200450,0x3f,2024-11-07T16:00:00Z,48.3580,-4.5518,0,239.088,14.738,34.857,,4.25,2.655,5.47,0.951,4.079,9498,95.112,8.466,4.317,0011174119111011111
6200450,0x3f,2024-11-07T16:00:01Z,48.3580,-4.5518,,,,,26.318,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-11-07T16:20:00Z,48.3580,-4.5518,0,170.529,14.725,34.853,,4.25,2.657,5.47,0.951,4.25,9509,95.234,8.467,3.853,0011174119111011111
6200450,0x3f,2024-11-07T16:40:00Z,48.3580,-4.5518,0,123.282,14.728,34.862,,4.249,2.626,5.45,0.967,4.442,9475,94.869,8.465,4.302,0011174119111011111
6200450,0x3f,2024-11-07T17:00:00Z,48.3580,-4.5518,0,103.271,14.727,34.882,,4.252,2.667,5.45,0.936,4.481,9464,94.748,8.465,3.668,0011174119111011111
6200450,0x3f,2024-11-07T17:20:00Z,48.3580,-4.5518,0,100.61,14.733,34.887,,4.253,2.651,5.42,0.978,4.938,9420,94.251,8.466,4.491,0011174119111011111
6200450,0x3f,2024-11-07T17:40:00Z,48.3580,-4.5518,0,100.535,14.731,34.882,,4.252,2.648,5.42,0.951,5.677,9420,94.229,8.481,4.04,0011174119111011111
6200450,0x3f,2024-11-07T18:00:00Z,48.3580,-4.5518,0,100.532,14.727,34.888,,4.253,2.666,5.4,0.973,4.605,9387,93.886,8.483,4.606,0011174119111011111
6200450,0x3f,2024-11-07T18:20:00Z,48.3580,-4.5518,,,14.72,34.899,,4.253,2.671,5.4,0.951,4.112,9387,94.008,8.48,3.744,0011199119111011111
6200450,0x3f,2024-11-07T18:20:01Z,48.3580,-4.5518,0,100.53,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T18:40:00Z,48.3580,-4.5518,0,100.532,14.718,34.886,,4.252,2.658,5.41,0.966,4.124,9398,93.997,8.48,4.223,0011174119111011111
6200450,0x3f,2024-11-07T19:00:00Z,48.3580,-4.5518,0,100.531,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T19:00:01Z,48.3580,-4.5518,,,14.717,34.888,,4.251,2.653,5.43,0.951,4.833,9442,94.483,8.476,3.67,0011199119111011111
6200450,0x3f,2024-11-07T19:20:00Z,48.3580,-4.5518,0,100.53,14.727,34.9,,4.253,2.657,5.42,0.978,4.28,9420,94.24,8.469,3.431,0011174119111011111
6200450,0x3f,2024-11-07T19:40:00Z,48.3580,-4.5518,0,100.529,14.72,34.896,,4.252,2.685,5.42,0.967,5.112,9409,94.107,8.472,3.527,0011174119111011111
6200450,0x3f,2024-11-07T20:00:00Z,48.3580,-4.5518,0,100.53,14.709,34.913,,4.254,2.687,5.36,0.941,4.421,9310,93.201,8.462,3.636,0011174119111011111
6200450,0x3f,2024-11-07T20:20:00Z,48.3580,-4.5518,0,100.529,14.723,34.939,,4.258,2.654,5.38,0.946,3.824,9343,93.5,8.463,3.472,0011174119111011111
6200450,0x3f,2024-11-07T20:40:00Z,48.3580,-4.5518,0,100.53,14.692,34.896,,4.251,2.685,5.38,0.951,4.505,9354,93.566,8.462,3.506,0011174119111011111
6200450,0x3f,2024-11-07T21:00:00Z,48.3580,-4.5518,0,100.531,14.711,34.917,,4.255,2.66,5.37,0.974,4.505,9332,93.4,8.466,3.457,0011174119111011111
6200450,0x3f,2024-11-07T21:20:00Z,48.3580,-4.5518,0,100.531,14.7,34.914,,4.253,2.654,5.38,0.951,4.701,9343,93.522,8.462,4.08,0011174119111011111
6200450,0x3f,2024-11-07T21:40:00Z,48.3580,-4.5518,0,100.532,14.72,34.926,,4.256,2.674,5.38,0.967,4.821,9343,93.4,8.463,3.357,0011174119111011111
6200450,0x3f,2024-11-07T22:00:00Z,48.3580,-4.5518,0,100.533,14.72,34.932,,4.257,2.664,5.36,0.936,5.184,9310,93.201,8.463,3.216,0011174119111011111
6200450,0x3f,2024-11-07T22:19:59Z,48.3580,-4.5518,0,100.535,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T22:20:00Z,48.3580,-4.5518,,,14.714,34.92,,4.255,2.637,5.36,0.951,5.412,9321,93.224,8.462,3.091,0011199119111011111
6200450,0x3f,2024-11-07T22:40:00Z,48.3580,-4.5518,0,100.532,14.706,34.923,,4.255,2.641,5.36,0.951,4.611,9310,93.224,8.46,3.135,0011174119111011111
6200450,0x3f,2024-11-07T23:00:00Z,48.3580,-4.5518,,,14.71,34.928,,4.255,2.668,5.33,0.936,4.412,9266,92.782,8.463,3.214,0011199119111011111
6200450,0x3f,2024-11-07T23:00:02Z,48.3580,-4.5518,0,100.531,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-07T23:20:00Z,48.3580,-4.5518,0,100.528,14.72,34.928,,4.257,2.645,5.36,0.951,4.926,9310,93.168,8.463,3.252,0011174119111011111
6200450,0x3f,2024-11-07T23:40:00Z,48.3580,-4.5518,0,100.53,,,,,,,,,,,,,0011174999999999999
