PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DOX1 LEVEL1 (ml/l),PRES LEVEL1 (decibar),QC
EXIN0002,2024-09-17T13:02:14Z,43.6830,7.3170,23.969,38.2129,4.84,2,01111111
EXIN0002,2024-09-17T13:32:14Z,43.6830,7.3170,23.9194,38.2276,4.842,2,01111111
EXIN0002,2024-09-17T14:02:14Z,43.6830,7.3170,23.9438,38.2288,4.826,2,01111111
EXIN0002,2024-09-17T14:32:14Z,43.6830,7.3170,23.9279,38.2601,4.803,2,01111111
EXIN0002,2024-09-17T15:02:14Z,43.6830,7.3170,23.855,38.2429,4.79,2,01111111
EXIN0002,2024-09-17T15:32:14Z,43.6830,7.3170,23.7996,38.2167,4.808,2,01111111
EXIN0002,2024-09-17T16:02:14Z,43.6830,7.3170,23.8641,38.2342,4.83,2,01111111
EXIN0002,2024-09-17T16:32:14Z,43.6830,7.3170,23.9521,38.2528,4.796,2,01111111
EXIN0002,2024-09-17T17:02:14Z,43.6830,7.3170,24.0003,38.2568,4.777,2,01111111
EXIN0002,2024-09-17T17:32:14Z,43.6830,7.3170,24.0058,38.2612,4.665,2,01111111
EXIN0002,2024-09-17T18:02:14Z,43.6830,7.3170,23.9953,38.2567,4.742,2,01111111
EXIN0002,2024-09-17T18:32:14Z,43.6830,7.3170,23.97,38.2536,4.768,2,01111111
EXIN0002,2024-09-17T19:02:14Z,43.6830,7.3170,23.9383,38.2478,4.792,2,01111111
EXIN0002,2024-09-17T19:32:14Z,43.6830,7.3170,23.9274,38.2473,4.787,2,01111111
EXIN0002,2024-09-17T20:02:14Z,43.6830,7.3170,23.9193,38.2485,4.779,2,01111111
EXIN0002,2024-09-17T20:32:14Z,43.6830,7.3170,23.9007,38.2445,4.774,2,01111111
EXIN0002,2024-09-17T21:02:14Z,43.6830,7.3170,23.8906,38.2413,4.773,2,01111111
EXIN0002,2024-09-17T22:32:24Z,43.6830,7.3170,23.8477,38.2416,4.757,2,01111111
EXIN0002,2024-09-17T23:02:24Z,43.6830,7.3170,23.8404,38.2428,4.75,2,01111111
EXIN0002,2024-09-17T23:32:24Z,43.6830,7.3170,23.8139,38.2431,4.757,2,01111111
EXIN0002,2024-09-18T00:02:24Z,43.6830,7.3170,23.8266,38.2425,4.746,2,01111111
EXIN0002,2024-09-18T00:32:24Z,43.6830,7.3170,23.792,38.243,4.754,2,01111111
EXIN0002,2024-09-18T01:02:24Z,43.6830,7.3170,23.8045,38.2428,4.751,2,01111111
EXIN0002,2024-09-18T01:32:24Z,43.6830,7.3170,23.8017,38.2426,4.743,2,01111111
EXIN0002,2024-09-18T02:02:24Z,43.6830,7.3170,23.7929,38.2409,4.758,2,01111111
EXIN0002,2024-09-18T02:32:24Z,43.6830,7.3170,23.7755,38.2407,4.758,2,01111111
EXIN0002,2024-09-18T03:02:24Z,43.6830,7.3170,23.7709,38.239,4.753,2,01111111
EXIN0002,2024-09-18T03:32:24Z,43.6830,7.3170,23.7479,38.2382,4.758,2,01111111
EXIN0002,2024-09-18T04:02:24Z,43.6830,7.3170,23.7823,38.2441,4.731,2,01111111
EXIN0002,2024-09-18T04:32:24Z,43.6830,7.3170,23.7961,38.2423,4.72,2,01111111
EXIN0002,2024-09-18T05:02:24Z,43.6830,7.3170,23.7914,38.2385,4.736,2,01111111
EXIN0002,2024-09-18T05:32:24Z,43.6830,7.3170,23.7853,38.2349,4.747,2,01111111
EXIN0002,2024-09-18T06:02:24Z,43.6830,7.3170,23.7926,38.2348,4.745,2,01111111
EXIN0002,2024-09-18T06:32:24Z,43.6830,7.3170,23.7926,38.2347,4.748,2,01111111
EXIN0002,2024-09-18T07:02:24Z,43.6830,7.3170,23.7945,38.2356,4.763,2,01111111
EXIN0002,2024-09-18T07:32:24Z,43.6830,7.3170,23.7973,38.2329,4.756,2,01111111
EXIN0002,2024-09-18T08:02:24Z,43.6830,7.3170,23.8031,38.2344,4.749,2,01111111
EXIN0002,2024-09-18T08:32:24Z,43.6830,7.3170,23.808,38.2377,4.75,2,01111111
EXIN0002,2024-09-18T09:02:24Z,43.6830,7.3170,23.8247,38.242,4.75,2,01111111
EXIN0002,2024-09-18T09:32:24Z,43.6830,7.3170,23.8328,38.2404,4.749,2,01111111
EXIN0002,2024-09-18T10:02:24Z,43.6830,7.3170,23.8506,38.2497,4.752,2,01111111
EXIN0002,2024-09-18T10:32:24Z,43.6830,7.3170,23.8494,38.2515,4.727,2,01111111
EXIN0002,2024-09-18T11:02:24Z,43.6830,7.3170,23.8477,38.2519,4.747,2,01111111
EXIN0002,2024-09-18T11:32:24Z,43.6830,7.3170,23.8394,38.2497,4.754,2,01111111
EXIN0002,2024-09-18T12:02:24Z,43.6830,7.3170,23.8364,38.2472,4.75,2,01111111
EXIN0002,2024-09-18T12:32:24Z,43.6830,7.3170,23.841,38.2476,4.76,2,01111111
EXIN0002,2024-09-18T13:02:24Z,43.6830,7.3170,23.8324,38.2482,4.775,2,01111111
EXIN0002,2024-09-18T13:32:24Z,43.6830,7.3170,23.8062,38.2401,4.787,2,01111111
EXIN0002,2024-09-18T14:02:24Z,43.6830,7.3170,23.7968,38.2349,4.783,2,01111111
EXIN0002,2024-09-18T14:32:24Z,43.6830,7.3170,23.7791,38.2313,4.782,2,01111111
EXIN0002,2024-09-18T15:02:24Z,43.6830,7.3170,23.8007,38.2421,4.789,2,01111111
EXIN0002,2024-09-18T15:32:24Z,43.6830,7.3170,23.7979,38.2484,4.751,2,01111111
EXIN0002,2024-09-18T16:02:24Z,43.6830,7.3170,23.7867,38.2438,4.743,2,01111111
EXIN0002,2024-09-18T16:32:24Z,43.6830,7.3170,23.777,38.2433,4.74,2,01111111
EXIN0002,2024-09-18T17:02:24Z,43.6830,7.3170,23.7689,38.2442,4.766,2,01111111
EXIN0002,2024-09-18T17:32:24Z,43.6830,7.3170,23.7804,38.2463,4.764,2,01111111
EXIN0002,2024-09-18T18:02:24Z,43.6830,7.3170,23.7718,38.2438,4.775,2,01111111
EXIN0002,2024-09-18T18:32:24Z,43.6830,7.3170,23.756,38.2435,4.75,2,01111111
EXIN0002,2024-09-18T19:02:24Z,43.6830,7.3170,23.7409,38.2444,4.75,2,01111111
EXIN0002,2024-09-18T19:32:24Z,43.6830,7.3170,23.7019,38.2631,4.718,2,01111111
EXIN0002,2024-09-18T20:02:24Z,43.6830,7.3170,23.7059,38.263,4.71,2,01111111
EXIN0002,2024-09-18T20:32:24Z,43.6830,7.3170,23.6996,38.2696,4.716,2,01111111
EXIN0002,2024-09-18T21:02:24Z,43.6830,7.3170,23.6797,38.2665,4.714,2,01111111
EXIN0002,2024-09-18T22:32:18Z,43.6830,7.3170,23.5391,38.2656,4.71,2,01111111
EXIN0002,2024-09-18T23:02:18Z,43.6830,7.3170,23.555,38.2638,4.711,2,01111111
EXIN0002,2024-09-18T23:32:18Z,43.6830,7.3170,23.5406,38.2629,4.718,2,01111111
EXIN0002,2024-09-19T00:02:18Z,43.6830,7.3170,23.6226,38.2595,4.727,2,01111111
EXIN0002,2024-09-19T00:32:18Z,43.6830,7.3170,23.6719,38.2514,4.767,2,01111111
EXIN0002,2024-09-19T01:02:18Z,43.6830,7.3170,23.6631,38.2519,4.764,2,01111111
EXIN0002,2024-09-19T01:32:18Z,43.6830,7.3170,23.6628,38.2538,4.738,2,01111111
EXIN0002,2024-09-19T02:02:18Z,43.6830,7.3170,23.6458,38.2508,4.739,2,01111111
EXIN0002,2024-09-19T02:32:18Z,43.6830,7.3170,23.6353,38.2481,4.744,2,01111111
EXIN0002,2024-09-19T03:02:18Z,43.6830,7.3170,23.6341,38.244,4.741,2,01111111
EXIN0002,2024-09-19T03:32:18Z,43.6830,7.3170,23.6102,38.2454,4.693,2,01111111
EXIN0002,2024-09-19T04:02:18Z,43.6830,7.3170,23.5903,38.2442,4.7,2,01111111
EXIN0002,2024-09-19T04:32:18Z,43.6830,7.3170,23.5684,38.2435,4.721,2,01111111
EXIN0002,2024-09-19T05:02:18Z,43.6830,7.3170,23.5348,38.2476,4.687,2,01111111
EXIN0002,2024-09-19T05:32:18Z,43.6830,7.3170,23.4961,38.2497,4.697,2,01111111
EXIN0002,2024-09-19T06:02:18Z,43.6830,7.3170,23.4749,38.2591,4.683,2,01111111
EXIN0002,2024-09-19T06:32:18Z,43.6830,7.3170,23.4279,38.2714,4.765,2,01111111
EXIN0002,2024-09-19T07:02:18Z,43.6830,7.3170,23.3965,38.2838,4.727,2,01111111
EXIN0002,2024-09-19T07:32:18Z,43.6830,7.3170,23.3729,38.2834,4.725,2,01111111
EXIN0002,2024-09-19T08:02:18Z,43.6830,7.3170,23.3116,38.2876,4.755,2,01111111
EXIN0002,2024-09-19T08:32:18Z,43.6830,7.3170,23.3357,38.2843,4.773,2,01111111
EXIN0002,2024-09-19T09:02:18Z,43.6830,7.3170,23.3888,38.2552,4.759,2,01111111
EXIN0002,2024-09-19T09:32:18Z,43.6830,7.3170,23.4095,38.2543,4.727,2,01111111
EXIN0002,2024-09-19T10:02:18Z,43.6830,7.3170,23.3269,38.2934,4.704,2,01111111
EXIN0002,2024-09-19T10:32:18Z,43.6830,7.3170,23.5524,38.268,4.737,2,01111111
EXIN0002,2024-09-19T11:02:18Z,43.6830,7.3170,23.5535,38.2549,4.722,2,01111111
EXIN0002,2024-09-19T11:32:18Z,43.6830,7.3170,23.5967,38.2559,4.738,2,01111111
EXIN0002,2024-09-19T12:02:18Z,43.6830,7.3170,23.5244,38.2596,4.744,2,01111111
EXIN0002,2024-09-19T12:32:18Z,43.6830,7.3170,23.5498,38.2577,4.729,2,01111111
EXIN0002,2024-09-19T13:02:18Z,43.6830,7.3170,23.5489,38.2592,4.739,2,01111111
EXIN0002,2024-09-19T13:32:18Z,43.6830,7.3170,23.5388,38.2602,4.744,2,01111111
EXIN0002,2024-09-19T14:02:18Z,43.6830,7.3170,23.5323,38.2641,4.737,2,01111111
EXIN0002,2024-09-19T14:32:18Z,43.6830,7.3170,23.5099,38.2656,4.757,2,01111111
EXIN0002,2024-09-19T15:02:18Z,43.6830,7.3170,23.495,38.2691,4.754,2,01111111
EXIN0002,2024-09-19T15:32:18Z,43.6830,7.3170,23.4934,38.2689,4.754,2,01111111
EXIN0002,2024-09-19T16:02:18Z,43.6830,7.3170,23.4045,38.2787,4.766,2,01111111
EXIN0002,2024-09-19T16:32:18Z,43.6830,7.3170,23.4272,38.275,4.756,2,01111111
EXIN0002,2024-09-19T17:02:18Z,43.6830,7.3170,23.3366,38.276,4.783,2,01111111
EXIN0002,2024-09-19T17:32:18Z,43.6830,7.3170,23.4261,38.2725,4.765,2,01111111
EXIN0002,2024-09-19T18:02:18Z,43.6830,7.3170,23.3986,38.274,4.759,2,01111111
EXIN0002,2024-09-19T18:32:18Z,43.6830,7.3170,23.4107,38.272,4.746,2,01111111
EXIN0002,2024-09-19T19:02:18Z,43.6830,7.3170,23.384,38.2738,4.743,2,01111111
EXIN0002,2024-09-19T19:32:18Z,43.6830,7.3170,23.3623,38.2731,4.745,2,01111111
EXIN0002,2024-09-19T20:02:18Z,43.6830,7.3170,23.385,38.2689,4.713,2,01111111
EXIN0002,2024-09-19T20:32:18Z,43.6830,7.3170,23.3656,38.2698,4.688,2,01111111
EXIN0002,2024-09-19T21:02:18Z,43.6830,7.3170,23.3655,38.2709,4.679,2,01111111
EXIN0002,2024-09-19T21:32:18Z,43.6830,7.3170,23.3329,38.2749,4.682,2,01111111
EXIN0002,2024-09-19T22:32:25Z,43.6830,7.3170,23.331,38.2701,4.692,2,01111111
EXIN0002,2024-09-19T23:02:25Z,43.6830,7.3170,23.2965,38.2682,4.701,2,01111111
EXIN0002,2024-09-19T23:32:25Z,43.6830,7.3170,23.27,38.2733,4.676,2,01111111
EXIN0002,2024-09-20T00:02:25Z,43.6830,7.3170,23.2351,38.2817,4.691,2,01111111
EXIN0002,2024-09-20T00:32:25Z,43.6830,7.3170,23.2065,38.2835,4.684,2,01111111
EXIN0002,2024-09-20T01:02:25Z,43.6830,7.3170,23.1882,38.2863,4.68,2,01111111
EXIN0002,2024-09-20T01:32:25Z,43.6830,7.3170,23.1833,38.2872,4.693,2,01111111
EXIN0002,2024-09-20T02:02:25Z,43.6830,7.3170,23.1672,38.2877,4.685,2,01111111
EXIN0002,2024-09-20T02:32:25Z,43.6830,7.3170,23.1799,38.2883,4.702,2,01111111
EXIN0002,2024-09-20T03:02:25Z,43.6830,7.3170,23.1628,38.2835,4.705,2,01111111
EXIN0002,2024-09-20T03:32:25Z,43.6830,7.3170,23.1526,38.2854,4.689,2,01111111
EXIN0002,2024-09-20T04:02:25Z,43.6830,7.3170,23.1042,38.2891,4.688,2,01111111
EXIN0002,2024-09-20T04:32:25Z,43.6830,7.3170,23.0483,38.2963,4.667,2,01111111
EXIN0002,2024-09-20T05:02:25Z,43.6830,7.3170,22.979,38.3057,4.697,2,01111111
EXIN0002,2024-09-20T05:32:25Z,43.6830,7.3170,22.9508,38.3085,4.714,2,01111111
EXIN0002,2024-09-20T06:02:25Z,43.6830,7.3170,22.9417,38.3049,4.705,2,01111111
EXIN0002,2024-09-20T06:32:25Z,43.6830,7.3170,22.9218,38.3092,4.711,2,01111111
EXIN0002,2024-09-20T07:02:25Z,43.6830,7.3170,22.9004,38.3182,4.723,2,01111111
EXIN0002,2024-09-20T07:32:25Z,43.6830,7.3170,22.9013,38.3141,4.744,2,01111111
EXIN0002,2024-09-20T08:02:25Z,43.6830,7.3170,22.9146,38.3134,4.78,2,01111111
EXIN0002,2024-09-20T08:32:25Z,43.6830,7.3170,22.9245,38.3166,4.788,2,01111111
EXIN0002,2024-09-20T09:02:25Z,43.6830,7.3170,22.9281,38.3179,4.748,2,01111111
EXIN0002,2024-09-20T09:32:25Z,43.6830,7.3170,22.9111,38.3187,4.817,2,01111111
EXIN0002,2024-09-20T10:02:25Z,43.6830,7.3170,23.0038,38.3209,4.817,2,01111111
EXIN0002,2024-09-20T10:32:25Z,43.6830,7.3170,22.988,38.3193,4.79,2,01111111
EXIN0002,2024-09-20T11:02:25Z,43.6830,7.3170,22.9625,38.3207,4.81,2,01111111
EXIN0002,2024-09-20T11:32:25Z,43.6830,7.3170,22.9728,38.3222,4.82,2,01111111
EXIN0002,2024-09-20T12:02:25Z,43.6830,7.3170,23.0508,38.3246,4.821,2,01111111
EXIN0002,2024-09-20T12:32:25Z,43.6830,7.3170,23.0911,38.3243,4.813,2,01111111
EXIN0002,2024-09-20T13:02:25Z,43.6830,7.3170,23.1292,38.3232,4.777,2,01111111
EXIN0002,2024-09-20T13:32:25Z,43.6830,7.3170,23.1465,38.321,4.833,2,01111111
EXIN0002,2024-09-20T14:02:25Z,43.6830,7.3170,23.2194,38.3272,4.827,2,01111111
EXIN0002,2024-09-20T14:32:25Z,43.6830,7.3170,23.2963,38.3214,4.785,2,01111111
EXIN0002,2024-09-20T15:02:25Z,43.6830,7.3170,23.2142,38.3153,4.778,2,01111111
EXIN0002,2024-09-20T15:32:25Z,43.6830,7.3170,23.1897,38.3091,4.746,2,01111111
EXIN0002,2024-09-20T16:02:25Z,43.6830,7.3170,23.1527,38.3073,4.7,2,01111111
EXIN0002,2024-09-20T16:32:25Z,43.6830,7.3170,23.1237,38.3147,4.716,2,01111111
EXIN0002,2024-09-20T17:02:25Z,43.6830,7.3170,23.1141,38.3199,4.409,2,01111111
EXIN0002,2024-09-20T17:32:25Z,43.6830,7.3170,23.0802,38.3206,4.643,2,01111111
EXIN0002,2024-09-20T18:02:25Z,43.6830,7.3170,23.0421,38.324,4.775,2,01111111
EXIN0002,2024-09-20T18:32:25Z,43.6830,7.3170,22.9994,38.328,4.775,2,01111111
EXIN0002,2024-09-20T19:02:25Z,43.6830,7.3170,23.0136,38.3258,4.772,2,01111111
EXIN0002,2024-09-20T19:32:25Z,43.6830,7.3170,23.0117,38.3219,4.767,2,01111111
EXIN0002,2024-09-20T20:02:25Z,43.6830,7.3170,22.9993,38.3193,4.78,2,01111111
EXIN0002,2024-09-20T20:32:25Z,43.6830,7.3170,22.9963,38.318,4.753,2,01111111
EXIN0002,2024-09-20T21:02:25Z,43.6830,7.3170,22.9888,38.3174,4.755,2,01111111
EXIN0002,2024-09-20T22:32:18Z,43.6830,7.3170,23.0086,38.3236,4.747,2,01111111
EXIN0002,2024-09-20T23:02:18Z,43.6830,7.3170,22.9851,38.3282,4.779,2,01111111
EXIN0002,2024-09-20T23:32:18Z,43.6830,7.3170,22.9948,38.3274,4.781,2,01111111
EXIN0002,2024-09-21T00:02:18Z,43.6830,7.3170,22.9896,38.3288,4.78,2,01111111
EXIN0002,2024-09-21T00:32:18Z,43.6830,7.3170,22.9708,38.3283,4.782,2,01111111
EXIN0002,2024-09-21T01:02:18Z,43.6830,7.3170,22.9593,38.3256,4.769,2,01111111
EXIN0002,2024-09-21T01:32:18Z,43.6830,7.3170,22.9471,38.3269,4.778,2,01111111
EXIN0002,2024-09-21T02:02:18Z,43.6830,7.3170,22.9594,38.3255,4.787,2,01111111
EXIN0002,2024-09-21T02:32:18Z,43.6830,7.3170,22.9464,38.3258,4.788,2,01111111
EXIN0002,2024-09-21T03:02:18Z,43.6830,7.3170,22.9387,38.3253,4.764,2,01111111
EXIN0002,2024-09-21T03:32:18Z,43.6830,7.3170,22.9327,38.3253,4.767,2,01111111
EXIN0002,2024-09-21T04:02:18Z,43.6830,7.3170,22.9173,38.3211,4.767,2,01111111
EXIN0002,2024-09-21T04:32:18Z,43.6830,7.3170,22.9151,38.3192,4.763,2,01111111
EXIN0002,2024-09-21T05:02:18Z,43.6830,7.3170,22.9211,38.3197,4.782,2,01111111
EXIN0002,2024-09-21T05:32:18Z,43.6830,7.3170,22.9229,38.3211,4.796,2,01111111
EXIN0002,2024-09-21T06:02:18Z,43.6830,7.3170,22.9202,38.3223,4.803,2,01111111
EXIN0002,2024-09-21T06:32:18Z,43.6830,7.3170,22.9313,38.3232,4.808,2,01111111
EXIN0002,2024-09-21T07:02:18Z,43.6830,7.3170,22.9239,38.322,4.776,2,01111111
EXIN0002,2024-09-21T07:32:18Z,43.6830,7.3170,22.932,38.3216,4.808,2,01111111
EXIN0002,2024-09-21T08:02:18Z,43.6830,7.3170,22.9396,38.3211,4.808,2,01111111
EXIN0002,2024-09-21T08:32:18Z,43.6830,7.3170,22.956,38.3206,4.793,2,01111111
EXIN0002,2024-09-21T09:02:18Z,43.6830,7.3170,22.9641,38.3208,4.809,2,01111111
EXIN0002,2024-09-21T09:32:18Z,43.6830,7.3170,23.0355,38.3207,4.816,2,01111111
EXIN0002,2024-09-21T10:02:18Z,43.6830,7.3170,22.9795,38.3178,4.814,2,01111111
EXIN0002,2024-09-21T10:32:18Z,43.6830,7.3170,23.0309,38.3199,4.818,2,01111111
EXIN0002,2024-09-21T11:02:18Z,43.6830,7.3170,23.0414,38.3199,4.824,2,01111111
EXIN0002,2024-09-21T11:32:18Z,43.6830,7.3170,23.1614,38.327,4.812,2,01111111
EXIN0002,2024-09-21T12:02:18Z,43.6830,7.3170,23.1335,38.324,4.824,2,01111111
EXIN0002,2024-09-21T12:32:18Z,43.6830,7.3170,23.215,38.3287,4.825,2,01111111
EXIN0002,2024-09-21T13:02:18Z,43.6830,7.3170,23.1219,38.3301,4.815,2,01111111
EXIN0002,2024-09-21T13:32:18Z,43.6830,7.3170,23.1934,38.3286,4.814,2,01111111
EXIN0002,2024-09-21T14:02:18Z,43.6830,7.3170,23.201,38.3317,4.827,2,01111111
EXIN0002,2024-09-21T14:32:18Z,43.6830,7.3170,23.1395,38.3299,4.835,2,01111111
EXIN0002,2024-09-21T15:02:18Z,43.6830,7.3170,23.0584,38.3209,4.847,2,01111111
EXIN0002,2024-09-21T15:32:18Z,43.6830,7.3170,23.1417,38.3248,4.843,2,01111111
EXIN0002,2024-09-21T16:02:18Z,43.6830,7.3170,23.1075,38.3212,4.852,2,01111111
EXIN0002,2024-09-21T16:32:18Z,43.6830,7.3170,23.0083,38.3198,4.861,2,01111111
EXIN0002,2024-09-21T17:02:18Z,43.6830,7.3170,23.0623,38.3266,4.891,2,01111111
EXIN0002,2024-09-21T17:32:18Z,43.6830,7.3170,23.0426,38.327,4.906,2,01111111
EXIN0002,2024-09-21T18:02:18Z,43.6830,7.3170,22.9643,38.3223,4.871,2,01111111
EXIN0002,2024-09-21T18:32:18Z,43.6830,7.3170,22.9342,38.324,4.875,2,01111111
EXIN0002,2024-09-21T19:02:18Z,43.6830,7.3170,22.9252,38.323,4.874,2,01111111
EXIN0002,2024-09-21T19:32:18Z,43.6830,7.3170,22.9059,38.3234,4.867,2,01111111
EXIN0002,2024-09-21T20:02:18Z,43.6830,7.3170,22.8985,38.3251,4.864,2,01111111
EXIN0002,2024-09-21T20:32:18Z,43.6830,7.3170,22.885,38.3212,4.86,2,01111111
EXIN0002,2024-09-21T21:02:18Z,43.6830,7.3170,22.8729,38.3238,4.867,2,01111111
EXIN0002,2024-09-21T21:32:18Z,43.6830,7.3170,22.8823,38.324,4.859,2,01111111
EXIN0002,2024-09-21T22:32:14Z,43.6830,7.3170,22.8683,38.3234,4.832,2,01111111
EXIN0002,2024-09-21T23:02:14Z,43.6830,7.3170,22.8732,38.3245,4.823,2,01111111
EXIN0002,2024-09-21T23:32:14Z,43.6830,7.3170,22.8687,38.3249,4.82,2,01111111
EXIN0002,2024-09-22T00:02:14Z,43.6830,7.3170,22.8652,38.3265,4.799,2,01111111
EXIN0002,2024-09-22T00:32:14Z,43.6830,7.3170,22.8701,38.3254,4.816,2,01111111
EXIN0002,2024-09-22T01:02:14Z,43.6830,7.3170,22.8573,38.3261,4.815,2,01111111
EXIN0002,2024-09-22T01:32:14Z,43.6830,7.3170,22.8575,38.3259,4.829,2,01111111
EXIN0002,2024-09-22T02:02:14Z,43.6830,7.3170,22.8561,38.3264,4.813,2,01111111
EXIN0002,2024-09-22T02:32:14Z,43.6830,7.3170,22.8478,38.3264,4.812,2,01111111
EXIN0002,2024-09-22T03:02:14Z,43.6830,7.3170,22.8526,38.3259,4.822,2,01111111
EXIN0002,2024-09-22T03:32:14Z,43.6830,7.3170,22.8469,38.3256,4.825,2,01111111
EXIN0002,2024-09-22T04:02:14Z,43.6830,7.3170,22.8395,38.326,4.823,2,01111111
EXIN0002,2024-09-22T04:32:14Z,43.6830,7.3170,22.8357,38.3225,4.832,2,01111111
EXIN0002,2024-09-22T05:02:14Z,43.6830,7.3170,22.8275,38.3247,4.837,2,01111111
EXIN0002,2024-09-22T05:32:14Z,43.6830,7.3170,22.8118,38.3171,4.843,2,01111111
EXIN0002,2024-09-22T06:02:14Z,43.6830,7.3170,22.8068,38.3186,4.854,2,01111111
EXIN0002,2024-09-22T06:32:14Z,43.6830,7.3170,22.808,38.317,4.843,2,01111111
EXIN0002,2024-09-22T07:02:14Z,43.6830,7.3170,22.7991,38.3191,4.844,2,01111111
EXIN0002,2024-09-22T07:32:14Z,43.6830,7.3170,22.792,38.3184,4.842,2,01111111
EXIN0002,2024-09-22T08:02:14Z,43.6830,7.3170,22.7943,38.3188,4.852,2,01111111
EXIN0002,2024-09-22T08:32:14Z,43.6830,7.3170,22.7937,38.3192,4.853,2,01111111
EXIN0002,2024-09-22T09:02:14Z,43.6830,7.3170,22.7998,38.3176,4.86,2,01111111
EXIN0002,2024-09-22T09:32:14Z,43.6830,7.3170,22.7986,38.3186,4.865,2,01111111
EXIN0002,2024-09-22T10:02:14Z,43.6830,7.3170,22.8155,38.3229,4.874,2,01111111
EXIN0002,2024-09-22T10:32:14Z,43.6830,7.3170,22.835,38.3255,4.873,2,01111111
EXIN0002,2024-09-22T11:02:14Z,43.6830,7.3170,22.8386,38.3244,4.869,2,01111111
EXIN0002,2024-09-22T11:32:14Z,43.6830,7.3170,22.8416,38.3232,4.849,2,01111111
EXIN0002,2024-09-22T12:02:14Z,43.6830,7.3170,22.8446,38.3253,4.838,2,01111111
EXIN0002,2024-09-22T12:32:14Z,43.6830,7.3170,22.8299,38.3248,4.829,2,01111111
EXIN0002,2024-09-22T13:02:14Z,43.6830,7.3170,22.9103,38.323,4.784,2,01111111
EXIN0002,2024-09-22T13:32:14Z,43.6830,7.3170,22.9537,38.3206,4.771,2,01111111
EXIN0002,2024-09-22T14:02:14Z,43.6830,7.3170,22.8977,38.3197,4.763,2,01111111
EXIN0002,2024-09-22T14:32:14Z,43.6830,7.3170,22.8589,38.3199,4.752,2,01111111
EXIN0002,2024-09-22T15:02:14Z,43.6830,7.3170,22.8511,38.3192,4.742,2,01111111
EXIN0002,2024-09-22T15:32:14Z,43.6830,7.3170,22.825,38.3182,4.792,2,01111111
EXIN0002,2024-09-22T16:02:14Z,43.6830,7.3170,22.8061,38.3187,4.848,2,01111111
EXIN0002,2024-09-22T16:32:14Z,43.6830,7.3170,22.8037,38.3196,4.852,2,01111111
EXIN0002,2024-09-22T17:02:14Z,43.6830,7.3170,22.7968,38.3195,4.867,2,01111111
EXIN0002,2024-09-22T17:32:14Z,43.6830,7.3170,22.7999,38.3205,4.873,2,01111111
EXIN0002,2024-09-22T18:02:14Z,43.6830,7.3170,22.8022,38.3208,4.856,2,01111111
EXIN0002,2024-09-22T18:32:14Z,43.6830,7.3170,22.7935,38.3207,4.862,2,01111111
EXIN0002,2024-09-22T19:02:14Z,43.6830,7.3170,22.7821,38.3206,4.862,2,01111111
EXIN0002,2024-09-22T19:32:14Z,43.6830,7.3170,22.7668,38.3208,4.854,2,01111111
EXIN0002,2024-09-22T20:02:14Z,43.6830,7.3170,22.7292,38.3193,4.868,2,01111111
EXIN0002,2024-09-22T20:32:14Z,43.6830,7.3170,22.7345,38.3197,4.872,2,01111111
EXIN0002,2024-09-22T21:02:14Z,43.6830,7.3170,22.721,38.3205,4.87,2,01111111
EXIN0002,2024-09-22T22:32:17Z,43.6830,7.3170,22.7155,38.3194,4.87,2,01111111
EXIN0002,2024-09-22T23:02:17Z,43.6830,7.3170,22.7057,38.3199,4.858,2,01111111
EXIN0002,2024-09-22T23:32:17Z,43.6830,7.3170,22.6902,38.3189,4.864,2,01111111
EXIN0002,2024-09-23T00:02:17Z,43.6830,7.3170,22.6725,38.3205,4.865,2,01111111
EXIN0002,2024-09-23T00:32:17Z,43.6830,7.3170,22.6533,38.3195,4.854,2,01111111
EXIN0002,2024-09-23T01:02:17Z,43.6830,7.3170,22.6188,38.321,4.838,2,01111111
EXIN0002,2024-09-23T01:32:17Z,43.6830,7.3170,22.5928,38.3199,4.85,2,01111111
EXIN0002,2024-09-23T02:02:17Z,43.6830,7.3170,22.5602,38.3214,4.853,2,01111111
EXIN0002,2024-09-23T02:32:17Z,43.6830,7.3170,22.5289,38.3217,4.854,2,01111111
EXIN0002,2024-09-23T03:02:17Z,43.6830,7.3170,22.4851,38.3219,4.862,2,01111111
EXIN0002,2024-09-23T03:32:17Z,43.6830,7.3170,22.4135,38.3235,4.864,2,01111111
EXIN0002,2024-09-23T04:02:17Z,43.6830,7.3170,22.3672,38.325,4.855,2,01111111
EXIN0002,2024-09-23T04:32:17Z,43.6830,7.3170,22.317,38.319,4.869,2,01111111
EXIN0002,2024-09-23T05:02:17Z,43.6830,7.3170,22.2856,38.2991,4.847,2,01111111
EXIN0002,2024-09-23T05:32:17Z,43.6830,7.3170,22.2111,38.2636,4.798,2,01111111
EXIN0002,2024-09-23T06:02:17Z,43.6830,7.3170,22.228,38.2991,4.831,2,01111111
EXIN0002,2024-09-23T06:32:17Z,43.6830,7.3170,22.2277,38.2778,4.863,2,01111111
EXIN0002,2024-09-23T07:02:17Z,43.6830,7.3170,22.1264,37.9761,4.853,2,01111111
