PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),LGH4 LEVEL0 (micro einstein m-2 s-1),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200450,0x3f,2024-09-07T06:00:00Z,48.3580,-4.5518,0,103.134,16.577,35.221,,4.474,2.489,5.2,0.907,11.731,9023,93.963,8.268,7.403,0011174119111011111
6200450,0x3f,2024-09-07T06:20:00Z,48.3580,-4.5518,,,16.569,35.224,,4.471,2.481,5.17,0.921,11.046,8967,93.279,8.267,7.178,0011199119111011111
6200450,0x3f,2024-09-07T06:20:01Z,48.3580,-4.5518,0,108.378,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-07T06:40:00Z,48.3580,-4.5518,0,122.521,16.556,35.205,,4.469,2.494,5.18,0.921,11.998,8989,93.522,8.265,7.303,0011174119111011111
6200450,0x3f,2024-09-07T07:00:00Z,48.3580,-4.5518,0,139.801,16.56,35.222,,4.471,2.484,5.17,0.907,15.488,8978,93.455,8.266,8.091,0011174119111011111
6200450,0x3f,2024-09-07T07:20:00Z,48.3580,-4.5518,0,299.25,16.603,35.218,,4.474,2.479,5.14,0.893,9.166,8912,92.749,8.276,7.787,0011174119111011111
6200450,0x3f,2024-09-07T07:40:00Z,48.3580,-4.5518,0,298.905,16.555,35.225,,4.471,2.487,5.19,0.88,7.47,9001,93.654,8.37,7.557,0011174119111011111
6200450,0x3f,2024-09-07T08:00:00Z,48.3580,-4.5518,,,16.54,35.235,,4.47,2.475,5.2,0.88,11.911,9023,93.908,8.306,6.737,0011199119111011111
6200450,0x3f,2024-09-07T08:00:01Z,48.3580,-4.5518,0,223.273,,,26.326,,3,,,,,,,,0011174990979999999
6200450,0x3f,2024-09-07T08:20:00Z,48.3580,-4.5518,,,16.566,35.24,,4.473,2.475,5.21,0.907,11.515,9034,93.908,8.315,6.135,0011199119111011111
6200450,0x3f,2024-09-07T08:20:01Z,48.3580,-4.5518,0,421.34,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-07T08:40:00Z,48.3580,-4.5518,0,266.633,16.589,35.231,,4.474,2.479,5.21,0.894,9.208,9045,94.129,8.297,6.022,0011174119111011111
6200450,0x3f,2024-09-07T09:00:00Z,48.3580,-4.5518,0,320.103,16.605,35.222,,4.475,2.484,5.24,0.907,9.118,9089,94.637,8.287,6.688,0011174119111011111
6200450,0x3f,2024-09-07T09:19:59Z,48.3580,-4.5518,0,293.341,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-07T09:20:00Z,48.3580,-4.5518,,,16.627,35.213,,4.477,2.475,5.19,0.907,10.133,9012,93.831,8.275,6.292,0011199119111011111
6200450,0x3f,2024-09-07T09:40:00Z,48.3580,-4.5518,,,16.624,35.213,,4.476,2.479,5.19,0.88,12.482,9001,93.732,8.27,5.002,0011199119111011111
6200450,0x3f,2024-09-07T09:40:01Z,48.3580,-4.5518,0,309.787,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-07T10:00:00Z,48.3580,-4.5518,0,388.71,16.64,35.209,,4.478,2.48,5.23,0.893,10.542,9078,94.604,8.271,5.364,0011174119111011111
6200450,0x3f,2024-09-07T10:20:00Z,48.3580,-4.5518,0,668.863,16.64,35.217,,4.478,2.473,5.26,0.907,9.494,9133,95.189,8.271,5.928,0011174119111011111
6200450,0x3f,2024-09-07T10:40:00Z,48.3580,-4.5518,0,816.262,16.642,35.211,,4.478,2.484,5.23,0.893,11.292,9078,94.67,8.268,5.886,0011174119111011111
6200450,0x3f,2024-09-07T11:00:00Z,48.3580,-4.5518,0,615.387,16.705,35.204,,4.483,2.466,5.26,0.88,13.821,9133,95.156,8.275,4.889,0011174119111011111
6200450,0x3f,2024-09-07T11:20:00Z,48.3580,-4.5518,,,16.76,35.166,,4.485,2.467,5.28,0.907,14.055,9155,95.587,8.276,5.826,0011199119111011111
6200450,0x3f,2024-09-07T11:20:01Z,48.3580,-4.5518,0,457.98,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-07T11:40:00Z,48.3580,-4.5518,,,16.799,35.148,,4.486,2.474,5.25,0.88,12.899,9100,95.112,8.277,5.777,0011199119111011111
6200450,0x3f,2024-09-07T11:40:01Z,48.3580,-4.5518,0,834.105,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-07T12:00:00Z,48.3580,-4.5518,0,1011.72,16.839,35.145,,4.489,2.47,5.34,0.867,13.404,9266,96.879,8.277,7.201,0011174119111011111
6200450,0x3f,2024-09-07T12:20:00Z,48.3580,-4.5518,0,1733.58,16.858,35.145,,4.492,2.473,5.29,0.893,14.491,9166,95.907,8.271,7.076,0011174119111011111
6200450,0x3f,2024-09-07T12:40:00Z,48.3580,-4.5518,0,1621.04,16.879,35.138,,4.495,2.481,5.29,0.88,14.383,9166,96.018,8.273,7.167,0011174119111011111
6200450,0x3f,2024-09-07T13:00:00Z,48.3580,-4.5518,0,1110.41,16.931,35.144,,4.499,2.469,5.3,0.907,14.19,9188,96.338,8.274,8.051,0011174119111011111
6200450,0x3f,2024-09-07T13:20:00Z,48.3580,-4.5518,0,1673.68,16.959,35.135,,4.502,2.478,5.33,0.893,13.352,9232,96.813,8.274,9.539,0011174119111011111
6200450,0x3f,2024-09-07T13:40:00Z,48.3580,-4.5518,0,646.648,16.872,35.162,,4.495,2.482,5.36,0.895,16.977,9288,97.244,8.274,6.152,0011174119111011111
6200450,0x3f,2024-09-07T14:00:00Z,48.3580,-4.5518,0,1489.17,16.862,35.178,,4.496,2.473,5.36,0.921,16.959,9288,97.155,8.279,6.35,0011174119111011111
6200450,0x3f,2024-09-07T14:20:00Z,48.3580,-4.5518,0,1373.72,16.895,35.17,,4.499,2.48,5.4,0.907,16.998,9365,98.116,8.283,6.099,0011174119111011111
6200450,0x3f,2024-09-07T14:40:00Z,48.3580,-4.5518,0,675.869,16.88,35.173,,4.497,2.484,5.42,0.893,16.623,9398,98.392,8.281,5.832,0011174119111011111
6200450,0x3f,2024-09-07T15:00:00Z,48.3580,-4.5518,0,1228.58,16.962,35.19,,4.507,2.478,5.57,0.855,12.41,9663,101.098,8.299,4.9,0011174119111011111
6200450,0x3f,2024-09-07T15:20:00Z,48.3580,-4.5518,0,1060.1,16.767,35.207,,4.489,2.48,5.32,0.88,17.175,9221,96.68,8.285,5.62,0011174119111011111
6200450,0x3f,2024-09-07T15:40:00Z,48.3580,-4.5518,0,830.435,16.772,35.236,,4.492,2.483,5.33,0.893,10.277,9255,96.758,8.283,5.803,0011174119111011111
6200450,0x3f,2024-09-07T16:00:00Z,48.3580,-4.5518,0,1113.74,16.923,35.189,26.382,4.496,2.476,5.42,0.893,11.001,9398,98.182,8.287,6.441,0011174110111011111
6200450,0x3f,2024-09-07T16:20:00Z,48.3580,-4.5518,0,413.963,16.833,35.2,,4.496,2.483,5.46,0.88,10.166,9475,99.298,8.291,8.887,0011174119111011111
6200450,0x3f,2024-09-07T16:40:00Z,48.3580,-4.5518,,,16.727,35.227,,4.488,2.492,5.44,0.867,10.68,9442,98.856,8.29,6.88,0011199119111011111
6200450,0x3f,2024-09-07T16:40:02Z,48.3580,-4.5518,0,302.391,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-07T17:00:00Z,48.3580,-4.5518,0,291.96,16.746,35.223,,4.49,2.489,5.42,0.867,10.8,9398,98.271,8.291,5.051,0011174119111011111
6200450,0x3f,2024-09-07T17:20:00Z,48.3580,-4.5518,0,237.317,16.719,35.23,,4.488,2.472,5.44,0.867,8.962,9442,98.536,8.286,5.894,0011174119111011111
6200450,0x3f,2024-09-07T17:40:00Z,48.3580,-4.5518,0,227.99,16.699,35.228,,4.489,2.452,5.42,0.907,10.091,9398,98.094,8.286,5.854,0011174119111011111
6200450,0x3f,2024-09-07T18:00:00Z,48.3580,-4.5518,,,16.571,35.243,,4.478,2.496,5.39,0.893,9.19,9354,97.597,8.289,5.986,0011199119111011111
6200450,0x3f,2024-09-07T18:00:01Z,48.3580,-4.5518,0,160.37,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-07T18:20:00Z,48.3580,-4.5518,0,122.956,16.615,35.237,,4.479,2.502,5.4,0.883,9.794,9365,97.42,8.289,6.324,0011174119111011111
6200450,0x3f,2024-09-07T18:40:00Z,48.3580,-4.5518,0,106.411,16.651,35.222,,4.482,2.5,5.4,0.893,15.491,9376,97.586,8.288,6.797,0011174119111011111
6200450,0x3f,2024-09-07T19:00:00Z,48.3580,-4.5518,0,100.917,16.603,35.248,,4.477,2.513,5.38,0.88,15.578,9332,97.045,8.287,6.731,0011174119111011111
6200450,0x3f,2024-09-07T19:20:01Z,48.3580,-4.5518,0,100.545,16.688,35.241,,4.484,2.493,5.41,0.88,13.016,9387,97.619,8.287,6.788,0011174119111011111
6200450,0x3f,2024-09-07T19:40:00Z,48.3580,-4.5518,0,100.537,16.535,35.252,,4.472,2.506,5.34,0.893,14.022,9277,96.603,8.286,6.72,0011174119111011111
6200450,0x3f,2024-09-07T20:00:00Z,48.3580,-4.5518,0,100.538,16.573,35.229,,4.474,2.499,5.29,0.88,15.902,9177,95.432,8.285,6.252,0011174119111011111
6200450,0x3f,2024-09-07T20:19:59Z,48.3580,-4.5518,0,100.538,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-07T20:20:00Z,48.3580,-4.5518,,,16.611,35.246,,4.479,2.503,5.29,0.88,15.686,9177,95.587,8.282,6.224,0011199119111011111
6200450,0x3f,2024-09-07T20:40:00Z,48.3580,-4.5518,0,100.538,16.6,35.245,,4.477,2.496,5.28,0.893,14.031,9166,95.432,8.281,6.439,0011174119111011111
6200450,0x3f,2024-09-07T21:00:00Z,48.3580,-4.5518,,,16.591,35.242,,4.476,2.482,5.26,0.893,13.731,9122,94.913,8.28,3.293,0011199119111011111
6200450,0x3f,2024-09-07T21:00:01Z,48.3580,-4.5518,0,100.54,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-07T21:20:00Z,48.3580,-4.5518,,,16.644,35.237,,4.481,2.477,5.28,0.867,15.061,9166,95.388,8.279,4.034,0011199119111011111
6200450,0x3f,2024-09-07T21:20:01Z,48.3580,-4.5518,0,100.537,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-07T21:40:00Z,48.3580,-4.5518,0,100.54,16.629,35.236,,4.479,2.489,5.27,0.907,20.845,9144,95.223,8.282,5.026,0011174119111011111
6200450,0x3f,2024-09-07T22:00:00Z,48.3580,-4.5518,,,16.615,35.237,,4.478,2.486,5.25,0.907,12.995,9111,94.88,8.269,5.232,0011199119111011111
6200450,0x3f,2024-09-07T22:00:01Z,48.3580,-4.5518,0,100.54,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-07T22:20:00Z,48.3580,-4.5518,0,100.537,16.598,35.239,,4.476,2.492,5.28,0.867,9.986,9166,95.454,8.278,5.815,0011174119111011111
6200450,0x3f,2024-09-07T22:40:00Z,48.3580,-4.5518,0,100.538,16.604,35.237,,4.477,2.489,5.24,0.88,11.524,9100,94.836,8.278,5.234,0011174119111011111
6200450,0x3f,2024-09-07T23:00:00Z,48.3580,-4.5518,0,100.54,16.603,35.24,,4.478,2.492,5.25,0.88,14.626,9111,94.935,8.28,5.098,0011174119111011111
6200450,0x3f,2024-09-07T23:20:00Z,48.3580,-4.5518,,,16.602,35.241,,4.477,2.486,5.28,0.893,13.292,9155,95.311,8.283,5.777,0011199119111011111
6200450,0x3f,2024-09-07T23:20:01Z,48.3580,-4.5518,0,100.538,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-07T23:40:00Z,48.3580,-4.5518,0,100.539,16.6,35.239,,4.478,2.483,5.24,0.869,12.328,9089,94.681,8.275,5.443,0011174119111011111
6200450,0x3f,2024-09-08T00:00:00Z,48.3580,-4.5518,0,100.537,16.621,35.241,,4.479,2.482,5.21,0.907,15.169,9034,94.085,8.273,5.324,0011174119111011111
6200450,0x3f,2024-09-08T00:00:01Z,48.3580,-4.5518,,,,,26.366,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-09-08T00:20:00Z,48.3580,-4.5518,0,100.537,16.725,35.214,,4.486,2.483,5.25,0.921,15.289,9111,95.024,8.282,4.84,0011174119111011111
6200450,0x3f,2024-09-08T00:40:00Z,48.3580,-4.5518,0,100.539,16.726,35.203,,4.487,2.492,5.25,0.886,14.59,9111,95.068,8.283,4.877,0011174119111011111
6200450,0x3f,2024-09-08T01:00:00Z,48.3580,-4.5518,0,100.537,16.751,35.195,,4.487,2.477,5.27,0.88,14.779,9133,95.344,8.281,5.437,0011174119111011111
6200450,0x3f,2024-09-08T01:20:00Z,48.3580,-4.5518,,,16.779,35.188,,4.489,2.488,5.3,0.867,15.494,9199,96.172,8.28,6.799,0011199119111011111
6200450,0x3f,2024-09-08T01:20:01Z,48.3580,-4.5518,0,100.539,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T01:40:00Z,48.3580,-4.5518,0,100.539,16.858,35.168,,4.495,2.485,5.29,0.854,16.44,9166,95.852,8.279,5.647,0011174119111011111
6200450,0x3f,2024-09-08T02:00:00Z,48.3580,-4.5518,0,100.538,16.791,35.19,,4.49,2.489,5.29,0.88,13.899,9177,95.907,8.28,6.054,0011174119111011111
6200450,0x3f,2024-09-08T02:20:01Z,48.3580,-4.5518,0,100.538,16.718,35.217,,4.487,2.486,5.27,0.838,13.719,9144,95.587,8.279,6.116,0011174119111011111
6200450,0x3f,2024-09-08T02:40:00Z,48.3580,-4.5518,0,100.538,16.704,35.192,,4.482,2.491,5.24,0.88,14.767,9089,94.902,8.273,6.959,0011174119111011111
6200450,0x3f,2024-09-08T03:00:00Z,48.3580,-4.5518,0,100.538,16.686,35.203,,4.482,2.489,5.22,0.855,15.443,9056,94.56,8.276,6.058,0011174119111011111
6200450,0x3f,2024-09-08T03:19:59Z,48.3580,-4.5518,0,100.538,16.69,35.217,,4.484,2.489,5.25,0.88,14.488,9100,94.98,8.279,7.186,0011174119111011111
6200450,0x3f,2024-09-08T03:40:00Z,48.3580,-4.5518,0,100.54,16.655,35.231,,4.481,2.481,5.22,0.867,14.455,9056,94.516,8.277,7.218,0011174119111011111
6200450,0x3f,2024-09-08T04:00:00Z,48.3580,-4.5518,0,100.54,16.692,35.217,,4.484,2.492,5.15,0.88,17.04,8934,93.224,8.272,4.315,0011174119111011111
6200450,0x3f,2024-09-08T04:20:00Z,48.3580,-4.5518,0,100.541,16.667,35.229,,4.483,2.493,5.18,0.893,11.382,8989,93.798,8.277,5.7,0011174119111011111
6200450,0x3f,2024-09-08T04:40:00Z,48.3580,-4.5518,0,100.537,16.677,35.221,,4.483,2.486,5.18,0.893,9.524,8989,93.765,8.273,6.358,0011174119111011111
6200450,0x3f,2024-09-08T05:00:00Z,48.3580,-4.5518,,,16.619,35.229,,4.48,2.481,5.17,0.886,9.271,8978,93.566,8.276,7.276,0011199119111011111
6200450,0x3f,2024-09-08T05:00:01Z,48.3580,-4.5518,0,100.542,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T05:20:00Z,48.3580,-4.5518,0,100.844,16.616,35.237,,4.478,2.495,5.21,0.893,8.89,9045,94.206,8.29,6.52,0011174119111011111
6200450,0x3f,2024-09-08T05:40:00Z,48.3580,-4.5518,0,103.396,16.593,35.249,,4.477,2.485,5.19,0.867,8.998,9012,93.853,8.304,7.284,0011174119111011111
6200450,0x3f,2024-09-08T06:00:00Z,48.3580,-4.5518,0,112.597,16.528,35.258,,4.472,2.51,5.2,0.893,7.905,9034,93.963,8.302,7.116,0011174119111011111
6200450,0x3f,2024-09-08T06:20:00Z,48.3580,-4.5518,0,128.246,16.573,35.249,,4.475,2.495,5.19,0.893,7.593,9001,93.61,8.295,8.072,0011174119111011111
6200450,0x3f,2024-09-08T06:40:00Z,48.3580,-4.5518,0,150.332,16.59,35.232,,4.476,2.5,5.15,0.893,8.923,8945,93.201,8.276,7.676,0011174119111011111
6200450,0x3f,2024-09-08T07:00:00Z,48.3580,-4.5518,0,159.653,16.467,35.271,,4.465,2.489,5.15,0.88,12.016,8945,93.091,8.279,6.824,0011174119111011111
6200450,0x3f,2024-09-08T07:20:01Z,48.3580,-4.5518,0,158.79,16.444,35.276,,4.467,2.519,5.17,0.88,10.265,8978,93.334,8.28,6.729,0011174119111011111
6200450,0x3f,2024-09-08T07:40:00Z,48.3580,-4.5518,0,221.539,16.58,35.24,,4.475,2.472,5.16,0.893,10.049,8956,93.279,8.273,7.208,0011174119111011111
6200450,0x3f,2024-09-08T08:00:00Z,48.3580,-4.5518,0,244.8,16.57,35.238,,4.474,2.49,5.15,0.907,12.115,8934,92.97,8.271,6.535,0011174119111011111
6200450,0x3f,2024-09-08T08:00:01Z,48.3580,-4.5518,,,,,26.332,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-09-08T08:19:59Z,48.3580,-4.5518,,,16.524,35.262,,4.472,2.489,5.2,0.867,15.758,9034,94.03,8.285,6.49,0011199119111011111
6200450,0x3f,2024-09-08T08:20:00Z,48.3580,-4.5518,0,216.066,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T08:40:00Z,48.3580,-4.5518,0,204.119,16.513,35.261,,4.471,2.516,5.21,0.88,14.425,9045,93.975,8.287,6.109,0011174119111011111
6200450,0x3f,2024-09-08T09:00:00Z,48.3580,-4.5518,0,158.518,16.534,35.252,,4.472,2.468,5.19,0.907,14.683,9012,93.676,8.282,5.275,0011174119111011111
6200450,0x3f,2024-09-08T09:20:00Z,48.3580,-4.5518,0,175.607,16.548,35.249,,4.473,2.467,5.24,0.893,9.346,9100,94.637,8.283,10.194,0011174119111011111
6200450,0x3f,2024-09-08T09:40:00Z,48.3580,-4.5518,,,16.537,35.25,,4.472,2.491,5.2,0.835,11.896,9023,93.809,8.283,8.338,0011199119111011111
6200450,0x3f,2024-09-08T09:40:01Z,48.3580,-4.5518,0,195.979,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T10:00:00Z,48.3580,-4.5518,0,200.727,16.533,35.251,,4.472,2.495,5.19,0.854,11.734,9012,93.732,8.285,5.06,0011174119111011111
6200450,0x3f,2024-09-08T10:20:00Z,48.3580,-4.5518,,,16.533,35.25,,4.471,2.48,5.19,0.88,10.884,9012,93.654,8.29,4.459,0011199119111011111
6200450,0x3f,2024-09-08T10:20:01Z,48.3580,-4.5518,0,236.967,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T10:40:00Z,48.3580,-4.5518,0,190.675,16.535,35.25,,4.471,2.468,5.19,0.88,7.923,9012,93.776,8.281,5.79,0011174119111011111
6200450,0x3f,2024-09-08T11:00:00Z,48.3580,-4.5518,0,198.294,16.528,35.245,,4.471,2.468,5.22,0.866,8.181,9067,94.328,8.283,5.79,0011174119111011111
6200450,0x3f,2024-09-08T11:20:00Z,48.3580,-4.5518,0,148.636,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T11:20:01Z,48.3580,-4.5518,,,16.531,35.243,,4.47,2.54,5.21,0.88,6.385,9045,94.085,8.282,5.813,0011199119111011111
6200450,0x3f,2024-09-08T11:40:00Z,48.3580,-4.5518,0,218.467,16.531,35.239,,4.47,2.502,5.21,0.88,7.361,9045,94.107,8.281,6.673,0011174119111011111
6200450,0x3f,2024-09-08T12:00:00Z,48.3580,-4.5518,0,263.127,16.554,35.238,,4.473,2.512,5.22,0.842,8.016,9056,94.162,8.281,6.13,0011174119111011111
6200450,0x3f,2024-09-08T12:20:00Z,48.3580,-4.5518,0,333.556,16.575,35.245,,4.476,2.452,5.22,0.893,9.136,9056,94.162,8.288,5.992,0011174119111011111
6200450,0x3f,2024-09-08T12:40:00Z,48.3580,-4.5518,0,248.704,16.581,35.244,,4.475,2.449,5.22,0.842,6.731,9067,94.383,8.286,6.196,0011174119111011111
6200450,0x3f,2024-09-08T13:00:00Z,48.3580,-4.5518,0,696.708,16.598,35.246,,4.477,2.409,5.24,0.83,7.295,9089,94.593,8.282,7.065,0011174119111011111
6200450,0x3f,2024-09-08T13:20:00Z,48.3580,-4.5518,0,475.95,16.649,35.23,,4.48,2.509,5.26,0.843,8.872,9122,94.98,8.285,5.841,0011174119111011111
6200450,0x3f,2024-09-08T13:40:00Z,48.3580,-4.5518,0,470.841,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T13:40:01Z,48.3580,-4.5518,,,16.69,35.224,,4.484,2.47,5.27,0.875,10.412,9144,95.355,8.282,7.301,0011199119111011111
6200450,0x3f,2024-09-08T14:00:00Z,48.3580,-4.5518,0,455.559,16.704,35.216,,4.486,2.478,5.27,0.921,8.557,9144,95.41,8.285,6.758,0011174119111011111
6200450,0x3f,2024-09-08T14:20:00Z,48.3580,-4.5518,0,441.504,16.625,35.239,,4.48,2.474,5.25,0.867,9.208,9111,95.013,8.296,7.325,0011174119111011111
6200450,0x3f,2024-09-08T14:40:00Z,48.3580,-4.5518,0,363.385,16.601,35.156,,4.47,2.518,5.24,0.88,11.193,9089,94.714,8.295,7.684,0011174119111011111
6200450,0x3f,2024-09-08T15:00:00Z,48.3580,-4.5518,0,471.259,16.618,35.201,,4.475,2.519,5.24,0.907,13.458,9089,94.703,8.283,7.64,0011174119111011111
6200450,0x3f,2024-09-08T15:20:00Z,48.3580,-4.5518,0,445.12,16.636,35.225,,4.479,2.441,5.26,0.867,10.04,9133,95.079,8.29,7.51,0011174119111011111
6200450,0x3f,2024-09-08T15:40:00Z,48.3580,-4.5518,0,542.868,16.648,35.223,,4.48,2.484,5.26,0.88,9.548,9122,95.101,8.287,7.663,0011174119111011111
6200450,0x3f,2024-09-08T16:00:00Z,48.3580,-4.5518,0,285.005,16.638,35.241,26.384,4.481,2.388,5.26,0.88,11.184,9133,95.189,8.28,7.716,0011174110111011111
6200450,0x3f,2024-09-08T16:20:00Z,48.3580,-4.5518,0,226.829,16.656,35.228,,4.481,2.518,5.23,0.867,8.782,9078,94.637,8.276,7.137,0011174119111011111
6200450,0x3f,2024-09-08T16:40:00Z,48.3580,-4.5518,0,182.014,16.649,35.225,,4.481,2.526,5.26,0.921,8.211,9133,95.311,8.278,7.506,0011174119111011111
6200450,0x3f,2024-09-08T17:00:00Z,48.3580,-4.5518,0,186.605,16.651,35.232,,4.481,2.482,5.26,0.867,9.325,9133,95.189,8.276,7.631,0011174119111011111
6200450,0x3f,2024-09-08T17:20:00Z,48.3580,-4.5518,0,182.045,16.677,35.219,,4.483,2.467,5.3,0.88,11.262,9199,95.819,8.274,8.246,0011174119111011111
6200450,0x3f,2024-09-08T17:39:59Z,48.3580,-4.5518,0,141.949,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T17:40:00Z,48.3580,-4.5518,,,16.664,35.229,,4.482,2.49,5.26,0.867,7.578,9122,95.178,8.281,8.383,0011199119111011111
6200450,0x3f,2024-09-08T18:00:00Z,48.3580,-4.5518,0,129.889,16.57,35.253,,4.476,2.522,5.24,0.876,6.833,9100,94.759,8.279,8.796,0011174119111011111
6200450,0x3f,2024-09-08T18:20:00Z,48.3580,-4.5518,0,108.866,16.604,35.242,,4.477,2.529,5.23,0.88,6.914,9078,94.483,8.276,9.436,0011174119111011111
6200450,0x3f,2024-09-08T18:40:00Z,48.3580,-4.5518,,,16.617,35.235,,4.477,2.511,5.24,0.893,7.515,9100,94.759,8.279,10.437,0011199119111011111
6200450,0x3f,2024-09-08T18:40:01Z,48.3580,-4.5518,0,102.467,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T19:00:00Z,48.3580,-4.5518,0,100.66,16.618,35.221,,4.475,2.502,5.22,0.893,9.16,9056,94.229,8.273,10.45,0011174119111011111
6200450,0x3f,2024-09-08T19:20:00Z,48.3580,-4.5518,0,100.544,16.549,35.26,,4.476,2.485,5.22,0.897,9.349,9056,94.24,8.278,10.375,0011174119111011111
6200450,0x3f,2024-09-08T19:39:59Z,48.3580,-4.5518,0,100.54,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T19:40:00Z,48.3580,-4.5518,,,16.517,35.248,,4.47,2.514,5.2,0.88,9.668,9023,93.853,8.282,9.047,0011199119111011111
6200450,0x3f,2024-09-08T20:00:00Z,48.3580,-4.5518,0,100.539,16.585,35.249,,4.476,2.522,5.19,0.88,8.887,9001,93.654,8.274,9.779,0011174119111011111
6200450,0x3f,2024-09-08T20:20:00Z,48.3580,-4.5518,0,100.541,16.577,35.249,,4.476,2.568,5.16,0.88,8.785,8956,93.301,8.272,9.16,0011174119111011111
6200450,0x3f,2024-09-08T20:40:00Z,48.3580,-4.5518,,,16.525,35.264,,4.472,2.58,5.19,0.88,7.863,9012,93.732,8.281,9.126,0011199119111011111
6200450,0x3f,2024-09-08T20:40:01Z,48.3580,-4.5518,0,100.538,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T21:00:00Z,48.3580,-4.5518,0,100.54,16.553,35.255,,4.475,2.493,5.19,0.867,9.728,9012,93.776,8.278,7.699,0011174119111011111
6200450,0x3f,2024-09-08T21:20:00Z,48.3580,-4.5518,0,100.54,16.551,35.257,,4.474,2.516,5.22,0.918,9.686,9067,94.328,8.276,7.589,0011174119111011111
6200450,0x3f,2024-09-08T21:39:59Z,48.3580,-4.5518,0,100.54,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T21:40:00Z,48.3580,-4.5518,,,16.547,35.259,,4.474,2.527,5.18,0.867,10.503,8989,93.5,8.277,7.612,0011199119111011111
6200450,0x3f,2024-09-08T22:00:00Z,48.3580,-4.5518,0,100.541,16.543,35.258,,4.474,2.526,5.19,0.88,10.091,9001,93.533,8.279,7.188,0011174119111011111
6200450,0x3f,2024-09-08T22:20:00Z,48.3580,-4.5518,0,100.54,16.536,35.258,,4.474,2.514,5.16,0.88,11.136,8956,93.102,8.28,4.023,0011174119111011111
6200450,0x3f,2024-09-08T22:40:00Z,48.3580,-4.5518,,,16.549,35.258,,4.474,2.514,5.2,0.854,8.587,9023,93.886,8.278,5.583,0011199119111011111
6200450,0x3f,2024-09-08T22:40:01Z,48.3580,-4.5518,0,100.539,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T23:00:00Z,48.3580,-4.5518,0,100.539,16.531,35.26,,4.473,2.531,5.12,0.907,7.575,8879,92.34,8.267,6.311,0011174119111011111
6200450,0x3f,2024-09-08T23:20:00Z,48.3580,-4.5518,,,16.532,35.255,,4.473,2.542,5.12,0.893,7.527,8879,92.461,8.265,5.898,0011199119111011111
6200450,0x3f,2024-09-08T23:20:01Z,48.3580,-4.5518,0,100.541,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-09-08T23:40:00Z,48.3580,-4.5518,0,100.538,16.531,35.252,,4.471,2.535,5.15,0.893,10.746,8945,93.025,8.272,5.839,0011174119111011111
6200450,0x3f,2024-09-09T00:00:00Z,48.3580,-4.5518,0,100.538,16.532,35.243,,4.471,2.528,5.14,0.854,9.917,8923,92.848,8.27,5.986,0011174119111011111
6200450,0x3f,2024-09-09T00:00:01Z,48.3580,-4.5518,,,,,26.384,,3,,,,,,,,0011199990979999999
