PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200443,0x3f,2024-10-01T00:00:00Z,50.7405,1.5677,16.264,32.802,,4.169,28.357,5.4,0,5.996,9244,94.206,0,12.379,00111119111011141
6200443,0x3f,2024-10-01T00:00:01Z,50.7405,1.5677,,,23.742,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-10-01T00:20:00Z,50.7405,1.5677,16.2,32.723,,4.154,28.357,5.45,0,1.464,9330,95.197,0,4.85,00111119111011141
6200443,0x3f,2024-10-01T00:40:00Z,50.7405,1.5677,16.146,32.689,,4.145,28.357,5.39,0,5.753,9232,94.157,0,6.228,00111119111011141
6200443,0x3f,2024-10-01T01:00:00Z,50.7405,1.5677,16.11,32.646,,4.137,28.357,5.46,0,1.442,9354,95.307,0,2.262,00111119111011141
6200443,0x3f,2024-10-01T01:20:01Z,50.7405,1.5677,16.039,32.564,,4.121,28.357,5.42,0,1.627,9269,94.304,0,13.652,00111119111011141
6200443,0x3f,2024-10-01T01:40:00Z,50.7405,1.5677,16.004,32.517,,4.112,28.357,5.47,0,1.373,9366,95.197,0,9.823,00111119111011141
6200443,0x3f,2024-10-01T02:00:00Z,50.7405,1.5677,15.979,32.498,,4.108,28.357,5.5,0,2.281,9403,95.478,0,8.996,00111119111011141
6200443,0x3f,2024-10-01T02:20:00Z,50.7405,1.5677,15.993,32.513,,4.11,28.357,5.47,0,1.928,9354,94.952,0,9.378,00111119111011141
6200443,0x3f,2024-10-01T02:40:01Z,50.7405,1.5677,15.981,32.371,,4.093,28.357,5.39,0,1.916,9207,93.448,0,7.777,00111119111011141
6200443,0x3f,2024-10-01T03:00:00Z,50.7405,1.5677,15.947,32.144,,4.065,28.357,5.45,0,2.116,9305,94.414,0,9.389,00111119111011141
6200443,0x3f,2024-10-01T03:20:00Z,50.7405,1.5677,15.957,31.964,,4.044,28.357,5.33,0,1.579,9085,92.103,0,7.13,00111119111011141
6200443,0x3f,2024-10-01T03:40:00Z,50.7405,1.5677,15.926,31.762,,4.019,28.357,5.39,0,2.165,9183,93.191,0,8.795,00111119111011141
6200443,0x3f,2024-10-01T04:00:00Z,50.7405,1.5677,15.925,31.705,,4.013,28.357,5.21,0,3.305,8877,89.951,0,10.926,00111119111011141
6200443,0x3f,2024-10-01T04:20:01Z,50.7405,1.5677,15.934,31.706,,4.013,28.357,5.3,0,1.744,9036,91.552,0,6.812,00111119111011141
6200443,0x3f,2024-10-01T04:40:00Z,50.7405,1.5677,15.917,31.669,,4.009,28.357,5.2,0,2.06,8865,89.865,0,9.357,00111119111011141
6200443,0x3f,2024-10-01T05:00:00Z,50.7405,1.5677,15.897,31.569,,3.995,28.357,5.32,0,2.09,9048,91.711,0,8.286,00111119111011141
6200443,0x3f,2024-10-01T05:20:00Z,50.7405,1.5677,15.917,31.622,,4.003,28.357,5.2,0,1.809,8853,89.694,0,9.357,00111119111011141
6200443,0x3f,2024-10-01T05:40:00Z,50.7405,1.5677,15.937,31.65,,4.007,28.357,4.8,0,2.125,8180,83.054,0,3.503,00111119111011141
6200443,0x3f,2024-10-01T06:00:00Z,50.7405,1.5677,15.976,31.657,,4.012,28.357,4.24,0,2.759,7226,73.259,0,7.066,00111119111011141
6200443,0x3f,2024-10-01T06:20:00Z,50.7405,1.5677,15.968,31.686,,4.013,28.357,4.55,0,1.838,7752,78.713,0,12.92,00111119111011141
6200443,0x3f,2024-10-01T06:40:00Z,50.7405,1.5677,15.947,31.714,,4.015,28.357,4.05,0,2.042,6896,69.798,0,10.025,00111119111011141
6200443,0x3f,2024-10-01T07:00:00Z,50.7405,1.5677,15.99,31.749,,4.023,28.357,4.19,0,1.983,7141,72.525,0,4.436,00111119111011141
6200443,0x3f,2024-10-01T07:20:00Z,50.7405,1.5677,16.056,31.792,,4.035,28.357,3.86,0,2.044,6578,66.9,0,2.739,00111119111011141
6200443,0x3f,2024-10-01T07:40:00Z,50.7405,1.5677,16.108,31.925,,4.05,28.357,3.92,0,2,6676,68.013,0,0.289,00111119111011141
6200443,0x3f,2024-10-01T08:00:00Z,50.7405,1.5677,16.129,31.988,,4.06,28.357,3.58,0,2.065,6114,62.315,0,3.556,00111119111011141
6200443,0x3f,2024-10-01T08:00:01Z,50.7405,1.5677,,,23.848,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-10-01T08:20:00Z,50.7405,1.5677,16.118,32.008,,4.064,28.357,3.98,0,2.148,6786,68.93,0,8.18,00111119111011141
6200443,0x3f,2024-10-01T08:40:00Z,50.7405,1.5677,16.119,32.07,,4.07,28.357,3.78,0,2.198,6456,65.8,0,6.069,00111119111011141
6200443,0x3f,2024-10-01T10:00:00Z,50.7405,1.5677,16.104,32.351,,4.106,28.357,4.94,0,1.689,8437,85.854,0,2.676,00111119111011141
6200443,0x3f,2024-10-01T10:20:00Z,50.7405,1.5677,16.076,32.442,,4.112,28.357,5.03,0,1.707,8596,87.419,0,5.719,00111119111011141
6200443,0x3f,2024-10-01T10:40:00Z,50.7405,1.5677,16.056,32.446,,4.108,28.357,4.98,0,1.798,8510,86.514,0,2.092,00111119111011141
6200443,0x3f,2024-10-01T11:00:00Z,50.7405,1.5677,16.003,32.438,,4.103,28.357,4.91,0,1.719,8400,85.475,0,0.586,00111119111011141
6200443,0x3f,2024-10-01T11:20:00Z,50.7405,1.5677,15.973,32.465,,4.103,28.357,5.1,0,1.712,8730,88.605,0,1.435,00111119111011141
6200443,0x3f,2024-10-01T11:40:00Z,50.7405,1.5677,15.944,32.505,,4.104,28.357,5.17,0,2.306,8853,89.841,0,0,00111119111011143
6200443,0x3f,2024-10-01T12:00:00Z,50.7405,1.5677,15.928,32.463,,4.099,28.357,5.16,0,1.714,8828,89.572,0,0,00111119111011143
6200443,0x3f,2024-10-01T12:20:00Z,50.7405,1.5677,15.948,32.466,,4.101,28.357,5.31,0,1.686,9085,92.115,0,0,00111119111011143
6200443,0x3f,2024-10-01T12:40:00Z,50.7405,1.5677,15.962,32.44,,4.099,28.357,5.13,0,1.773,8767,88.862,0,0,00111119111011143
6200443,0x3f,2024-10-01T13:00:02Z,50.7405,1.5677,15.959,32.439,,4.098,28.357,5.25,0,1.683,8987,91.149,0,0,00111119111011143
6200443,0x3f,2024-10-01T13:20:00Z,50.7405,1.5677,15.955,32.458,,4.101,28.357,5.25,0,1.797,8975,91.002,0,0,00111119111011143
6200443,0x3f,2024-10-01T13:40:00Z,50.7405,1.5677,15.947,32.454,,4.1,28.357,5.27,0,1.78,9012,91.528,0,0,00111119111011143
6200443,0x3f,2024-10-01T14:00:00Z,50.7405,1.5677,15.95,32.463,,4.101,28.357,5.25,0,1.676,8987,91.222,0,0,00111119111011143
6200443,0x3f,2024-10-01T14:20:00Z,50.7405,1.5677,15.957,32.473,,4.102,28.357,5.25,0,1.562,8987,91.235,0,0,00111119111011143
6200443,0x3f,2024-10-01T14:40:00Z,50.7405,1.5677,15.966,32.467,,4.103,28.357,5.15,0,1.514,8816,89.437,0,0,00111119111011143
6200443,0x3f,2024-10-01T15:00:00Z,50.7405,1.5677,15.961,32.401,,4.095,28.357,5.26,0,1.568,8987,91.112,0,0,00111119111011143
6200443,0x3f,2024-10-01T15:20:00Z,50.7405,1.5677,15.956,32.403,,4.094,28.357,5.13,0,1.475,8767,88.911,0,0,00111119111011143
6200443,0x3f,2024-10-01T15:40:00Z,50.7405,1.5677,15.953,32.406,,4.095,28.357,5.18,0,1.396,8853,89.792,0,0,00111119111011143
6200443,0x3f,2024-10-01T16:00:00Z,50.7405,1.5677,15.95,32.426,,4.096,28.357,4.91,0,1.465,8400,85.157,0,0,00111119111011143
6200443,0x3f,2024-10-01T16:00:01Z,50.7405,1.5677,,,23.741,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-10-01T16:20:00Z,50.7405,1.5677,15.897,32.297,,4.077,28.357,5.06,0,1.322,8657,87.737,0,0,00111119111011143
6200443,0x3f,2024-10-01T16:40:00Z,50.7405,1.5677,15.866,32.169,,4.06,28.357,5.07,0,1.845,8657,87.639,0,0,00111119111011143
6200443,0x3f,2024-10-01T17:00:00Z,50.7405,1.5677,15.866,32.181,,4.061,28.357,5.21,0,1.651,8902,90.195,0,0,00111119111011143
6200443,0x3f,2024-10-01T17:20:00Z,50.7405,1.5677,15.868,32.214,,4.064,28.357,5.17,0,1.351,8828,89.351,0,0,00111119111011143
6200443,0x3f,2024-10-01T17:40:00Z,50.7405,1.5677,15.861,32.178,,4.061,28.357,5.19,0,1.355,8865,89.877,0,0,00111119111011143
6200443,0x3f,2024-10-01T18:00:00Z,50.7405,1.5677,15.817,32.066,,4.043,28.357,4.98,0,1.53,8510,86.16,0,0.894,00111119111011141
6200443,0x3f,2024-10-01T18:20:00Z,50.7405,1.5677,15.913,32.079,,4.053,28.357,4.8,0,1.286,8192,83.201,0,0.65,00111119111011141
6200443,0x3f,2024-10-01T18:40:00Z,50.7405,1.5677,16.046,32.085,,4.067,28.357,3.72,0,1.587,6346,64.516,0,0,00111119111011143
6200443,0x3f,2024-10-01T19:00:01Z,50.7405,1.5677,16.106,32.099,,4.073,28.357,3.42,0,8.166,5845,59.429,0,0.555,00111119111011141
6200443,0x3f,2024-10-01T19:20:00Z,50.7405,1.5677,16.117,32.108,,4.076,28.357,3.14,0,1.337,5355,54.562,0,0.692,00111119111011141
6200443,0x3f,2024-10-01T19:40:00Z,50.7405,1.5677,16.115,32.126,,4.079,28.357,3.58,0,1.361,6114,62.241,0,1.689,00111119111011141
6200443,0x3f,2024-10-01T20:00:00Z,50.7405,1.5677,16.123,32.188,,4.086,28.357,3.58,0,1.365,6114,62.205,0,2.463,00111119111011141
6200443,0x3f,2024-10-01T20:20:00Z,50.7405,1.5677,16.126,32.228,,4.091,28.357,3.75,0,1.427,6407,65.201,0,0,00111119111011143
6200443,0x3f,2024-10-01T20:40:00Z,50.7405,1.5677,16.121,32.321,,4.103,28.357,4.76,0,1.363,8131,82.76,0,2.113,00111119111011141
6200443,0x3f,2024-10-01T21:00:00Z,50.7405,1.5677,16.109,32.372,,4.107,28.357,4.38,0,1.368,7483,76.157,0,3.789,00111119111011141
6200443,0x3f,2024-10-01T21:20:00Z,50.7405,1.5677,16.094,32.454,,4.112,28.357,4.68,0,1.237,7997,81.354,0,0.491,00111119111011141
6200443,0x3f,2024-10-01T21:40:00Z,50.7405,1.5677,16.06,32.49,,4.116,28.357,5.01,0,1.374,8572,87.04,0,0,00111119111011143
6200443,0x3f,2024-10-01T22:00:00Z,50.7405,1.5677,16.027,32.603,,4.125,28.357,5.09,0,1.22,8706,88.52,0,0,00111119111011143
6200443,0x3f,2024-10-01T22:20:00Z,50.7405,1.5677,16.001,32.628,,4.124,28.357,4.93,0,1.18,8437,85.854,0,0,00111119111011143
6200443,0x3f,2024-10-01T22:40:00Z,50.7405,1.5677,15.937,32.507,,4.105,28.357,5.12,0,1.169,8767,88.997,0,0,00111119111011143
6200443,0x3f,2024-10-01T23:00:00Z,50.7405,1.5677,15.946,32.533,,4.109,28.357,5.14,0,1.162,8792,89.131,0,0,00111119111011143
6200443,0x3f,2024-10-01T23:20:00Z,50.7405,1.5677,15.962,32.597,,4.117,28.357,5.15,0,1.438,8816,89.474,0,1.329,00111119111011141
6200443,0x3f,2024-10-01T23:40:00Z,50.7405,1.5677,15.98,32.601,,4.118,28.357,5.13,0,1.051,8779,89.058,0,0.162,00111119111011141
6200443,0x3f,2024-10-02T00:00:00Z,50.7405,1.5677,15.992,32.647,,4.125,28.357,5.12,0,1.094,8767,88.96,0,0.024,00111119111011141
6200443,0x3f,2024-10-02T00:00:01Z,50.7405,1.5677,,,23.69,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-10-02T00:20:00Z,50.7405,1.5677,15.97,32.606,,4.119,28.357,5.13,0,1.001,8779,89.082,0,0,00111119111011143
6200443,0x3f,2024-10-02T00:40:00Z,50.7405,1.5677,15.969,32.606,,4.118,28.357,5.16,0,1.18,8828,89.694,0,1.806,00111119111011141
6200443,0x3f,2024-10-02T01:00:00Z,50.7405,1.5677,16.006,32.693,,4.132,28.357,5.05,0,1.012,8645,87.737,0,3.482,00111119111011141
6200443,0x3f,2024-10-02T01:20:00Z,50.7405,1.5677,16,32.683,,4.13,28.357,5.13,0,1.249,8792,89.229,0,1.551,00111119111011141
6200443,0x3f,2024-10-02T01:40:00Z,50.7405,1.5677,15.969,32.596,,4.118,28.357,5.16,0,1.019,8841,89.706,0,0,00111119111011143
6200443,0x3f,2024-10-02T02:00:01Z,50.7405,1.5677,15.707,31.007,,3.913,28.357,5.26,0,0.986,8926,90.391,0,0,00111119111011143
6200443,0x3f,2024-10-02T02:20:01Z,50.7405,1.5677,15.766,31.072,,3.927,28.357,4.77,0,1.017,8107,82.002,0,0,00111119111011143
6200443,0x3f,2024-10-02T02:40:00Z,50.7405,1.5677,15.768,31.095,,3.929,28.357,4.4,0,0.966,7471,75.631,0,0,00111119111011143
6200443,0x3f,2024-10-02T03:00:00Z,50.7405,1.5677,15.755,31.117,,3.931,28.357,4.22,0,0.854,7165,72.464,0,0,00111119111011143
6200443,0x3f,2024-10-02T03:20:00Z,50.7405,1.5677,15.745,31.146,,3.932,28.357,3.53,0,0.887,6004,60.676,0,0,00111119111011143
6200443,0x3f,2024-10-02T03:40:00Z,50.7405,1.5677,15.739,31.15,,3.934,28.357,3.45,0,0.97,5869,59.258,0,2.866,00111119111011141
6200443,0x3f,2024-10-02T04:00:00Z,50.7405,1.5677,15.736,31.156,,3.933,28.357,3.48,0,0.984,5918,59.759,0,0,00111119111011143
6200443,0x3f,2024-10-02T04:20:00Z,50.7405,1.5677,15.727,31.17,,3.934,28.357,3.56,0,0.906,6052,61.092,0,0,00111119111011143
6200443,0x3f,2024-10-02T04:40:00Z,50.7405,1.5677,15.702,31.199,,3.935,28.357,4.53,0,0.898,7703,77.747,0,0.544,00111119111011141
6200443,0x3f,2024-10-02T05:00:00Z,50.7405,1.5677,15.606,30.926,,3.897,28.357,4.4,0,0.915,7471,75.216,0,1.106,00111119111011141
6200443,0x3f,2024-10-02T05:20:00Z,50.7405,1.5677,15.558,30.671,,3.863,28.357,4.73,0,0.916,8021,80.755,0,2.432,00111119111011141
6200443,0x3f,2024-10-02T05:40:01Z,50.7405,1.5677,15.483,30.008,,3.781,28.357,4.82,0,0.708,8131,81.831,0,1.18,00111119111011141
6200443,0x3f,2024-10-02T06:00:02Z,50.7405,1.5677,15.544,30.015,,3.787,28.357,4.24,0,0.639,7153,71.987,0,0,00111119111011143
6200443,0x3f,2024-10-02T06:20:00Z,50.7405,1.5677,15.643,30.02,,3.796,28.357,4,0,0.532,6750,67.964,0,0,00111119111011143
6200443,0x3f,2024-10-02T06:40:00Z,50.7405,1.5677,15.825,30.037,,3.814,28.357,3.76,0,0.557,6346,64.21,0,0,00111119111011143
6200443,0x3f,2024-10-02T07:00:00Z,50.7405,1.5677,15.953,30.046,,3.826,28.357,3.69,0,0.486,6224,63.207,0,0,00111119111011143
6200443,0x3f,2024-10-02T07:20:00Z,50.7405,1.5677,16.045,30.055,,3.835,28.357,3.12,0,0.45,5270,53.572,0,0,00111119111011143
6200443,0x3f,2024-10-02T07:40:00Z,50.7405,1.5677,16.101,30.071,,3.841,28.357,3.22,0,0.43,5429,55.345,0,0,00111119111011143
6200443,0x3f,2024-10-02T08:00:00Z,50.7405,1.5677,16.136,30.083,,3.846,28.357,2.78,0,0.435,4695,47.861,0,0,00111119111011143
6200443,0x3f,2024-10-02T08:00:01Z,50.7405,1.5677,,,23.817,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-10-02T08:20:00Z,50.7405,1.5677,16.166,30.089,,3.85,28.357,2.66,0,0.537,4487,45.77,0,0,00111119111011143
6200443,0x3f,2024-10-02T08:40:00Z,50.7405,1.5677,16.193,30.102,,3.853,28.357,2.2,0,0.5,3717,37.895,0,0,00111119111011143
6200443,0x3f,2024-10-02T09:00:00Z,50.7405,1.5677,16.215,30.116,,3.857,28.357,2.09,0,0.436,3521,36.036,0,0,00111119111011143
6200443,0x3f,2024-10-02T09:20:00Z,50.7405,1.5677,16.235,30.127,,3.86,28.357,1.72,0,0.472,2910,29.653,0,0,00111119111011143
6200443,0x3f,2024-10-02T09:40:00Z,50.7405,1.5677,16.232,30.141,,3.861,28.357,1.72,0,0.519,2910,29.69,0,0,00111119111011143
6200443,0x3f,2024-10-02T10:00:01Z,50.7405,1.5677,16.216,30.141,,3.86,28.357,1.46,0,0.52,2457,25.104,0,0,00111119111011143
6200443,0x3f,2024-10-02T10:20:00Z,50.7405,1.5677,16.196,30.153,,3.859,28.357,1.44,0,1.08,2433,24.884,0,0,00111119111011143
6200443,0x3f,2024-10-02T10:40:00Z,50.7405,1.5677,16.179,30.159,,3.859,28.357,1.29,0,0.479,2176,22.218,0,0,00111119111011143
6200443,0x3f,2024-10-02T11:00:00Z,50.7405,1.5677,16.165,30.176,,3.859,28.357,1.25,0,0.565,2115,21.631,0,0.205,00111119111011141
6200443,0x3f,2024-10-02T11:20:00Z,50.7405,1.5677,16.15,30.181,,3.859,28.357,1.22,0,0.498,2054,20.934,0,0.555,00111119111011141
6200443,0x3f,2024-10-02T11:40:00Z,50.7405,1.5677,16.142,30.196,,3.859,28.357,1.22,0,0.683,2066,21.069,0,0,00111119111011143
6200443,0x3f,2024-10-02T12:00:00Z,50.7405,1.5677,16.118,30.198,,3.858,28.357,1.24,0,0.488,2091,21.301,0,0,00111119111011143
6200443,0x3f,2024-10-02T12:20:00Z,50.7405,1.5677,16.127,30.225,,3.861,28.357,1.29,0,0.555,2176,22.218,0,0,00111119111011143
6200443,0x3f,2024-10-02T12:40:00Z,50.7405,1.5677,16.138,30.23,,3.863,28.357,1.27,0,0.498,2152,21.998,0,0,00111119111011143
6200443,0x3f,2024-10-02T13:00:00Z,50.7405,1.5677,16.156,30.239,,3.866,28.357,1.2,0,0.583,2029,20.775,0,0,00111119111011143
6200443,0x3f,2024-10-02T13:20:01Z,50.7405,1.5677,16.181,30.277,,3.872,28.357,1.13,0,0.467,1907,19.455,0,0,00111119111011143
6200443,0x3f,2024-10-02T13:40:00Z,50.7405,1.5677,16.2,30.291,,3.875,28.357,1.06,0,0.486,1797,18.391,0,0,00111119111011143
6200443,0x3f,2024-10-02T14:00:01Z,50.7405,1.5677,16.2,30.287,,3.875,28.357,1.04,0,1.249,1760,18.036,0,0,00111119111011143
6200443,0x3f,2024-10-02T14:20:00Z,50.7405,1.5677,16.199,30.311,,3.879,28.357,1.07,0,2.191,1809,18.44,0,0.13,00111119111011141
6200443,0x3f,2024-10-02T14:40:00Z,50.7405,1.5677,16.146,30.292,,3.871,28.357,1.12,0,0.771,1895,19.381,0,0.65,00111119111011141
6200443,0x3f,2024-10-02T15:00:00Z,50.7405,1.5677,16.068,30.293,,3.864,28.357,1.26,0,0.78,2127,21.607,0,0.501,00111119111011141
6200443,0x3f,2024-10-02T15:20:00Z,50.7405,1.5677,15.977,30.318,,3.859,28.357,3.85,0,0.777,6505,66.24,0,0.544,00111119111011141
6200443,0x3f,2024-10-02T15:40:00Z,50.7405,1.5677,15.816,29.463,,3.75,28.357,4.9,0,0.745,8241,83.457,0,0.247,00111119111011141
6200443,0x3f,2024-10-02T16:00:00Z,50.7405,1.5677,15.805,29.297,,3.728,28.357,4.81,0,0.598,8095,81.88,0,1.753,00111119111011141
6200443,0x3f,2024-10-02T16:00:01Z,50.7405,1.5677,,,23.695,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-10-02T16:20:00Z,50.7405,1.5677,15.83,29.242,,3.724,28.357,4.85,0,0.777,8144,82.467,0,0,00111119111011143
6200443,0x3f,2024-10-02T16:40:00Z,50.7405,1.5677,15.734,27.883,,3.56,28.357,5.04,0,0.704,8400,84.851,0,1.541,00111119111011141
6200443,0x3f,2024-10-02T17:00:01Z,50.7405,1.5677,15.676,27.006,,3.453,28.357,4.98,0,1.093,8266,83.47,0,3.778,00111119111011141
6200443,0x3f,2024-10-02T17:20:00Z,50.7405,1.5677,15.618,26.596,,3.402,28.357,4.9,0,1.011,8119,81.892,0,3.768,00111119111011141
6200443,0x3f,2024-10-02T17:40:00Z,50.7405,1.5677,15.577,26.222,,3.355,28.357,4.99,0,0.673,8254,83.164,0,3.004,00111119111011141
6200443,0x3f,2024-10-02T18:00:00Z,50.7405,1.5677,15.638,26.236,,3.362,28.357,4.82,0,0.626,7972,80.302,0,1.986,00111119111011141
6200443,0x3f,2024-10-02T18:20:00Z,50.7405,1.5677,15.745,26.242,,3.37,28.357,4.63,0,3.468,7654,77.233,0,0,00111119111011143
6200443,0x3f,2024-10-02T18:40:00Z,50.7405,1.5677,15.846,26.251,,3.379,28.357,4.47,0,0.595,7385,74.714,0,0,00111119111011143
6200443,0x3f,2024-10-02T19:00:00Z,50.7405,1.5677,15.988,26.255,,3.391,28.357,4.25,0,0.464,7031,71.425,0,0,00111119111011143
6200443,0x3f,2024-10-02T19:20:00Z,50.7405,1.5677,16.103,26.279,,3.402,28.357,4.07,0,0.534,6725,68.38,0,0,00111119111011143
6200443,0x3f,2024-10-02T19:40:00Z,50.7405,1.5677,16.174,26.351,,3.416,28.357,3.42,0,0.451,5649,57.729,0,0,00111119111011143
6200443,0x3f,2024-10-02T20:00:01Z,50.7405,1.5677,16.205,26.386,,3.423,28.357,2.65,0,0.557,4389,44.755,0,0,00111119111011143
6200443,0x3f,2024-10-02T20:20:00Z,50.7405,1.5677,16.225,26.43,,3.429,28.357,2.27,0,2.966,3754,38.36,0,0,00111119111011143
6200443,0x3f,2024-10-02T20:40:00Z,50.7405,1.5677,16.249,26.5,,3.44,28.357,1.59,0,0.426,2629,26.938,0,0.289,00111119111011141
6200443,0x3f,2024-10-02T21:00:00Z,50.7405,1.5677,16.26,26.567,,3.448,28.357,1.36,0,0.425,2250,23.025,0,0.236,00111119111011141
6200443,0x3f,2024-10-02T21:20:00Z,50.7405,1.5677,16.243,26.597,,3.45,28.357,1.2,0,0.727,1980,20.225,0,1.912,00111119111011141
6200443,0x3f,2024-10-02T21:40:00Z,50.7405,1.5677,16.179,26.635,,3.449,28.357,1.17,0,0.302,1932,19.76,0,2.485,00111119111011141
6200443,0x3f,2024-10-02T22:00:01Z,50.7405,1.5677,16.03,26.673,,3.444,28.357,1.13,0,0.349,1870,19.076,0,1.944,00111119111011141
6200443,0x3f,2024-10-02T22:20:00Z,50.7405,1.5677,15.968,26.843,,3.458,28.357,1.3,0,0.37,2152,21.851,0,2.93,00111119111011141
6200443,0x3f,2024-10-02T22:40:00Z,50.7405,1.5677,15.938,26.897,,3.464,28.357,1.61,0,0.338,2665,27.048,0,1.106,00111119111011141
6200443,0x3f,2024-10-02T23:00:00Z,50.7405,1.5677,15.929,26.972,,3.468,28.357,1.8,0,0.377,2983,30.264,0,0.576,00111119111011141
6200443,0x3f,2024-10-02T23:20:00Z,50.7405,1.5677,15.913,27.078,,3.481,28.357,1.8,0,0.325,2995,30.411,0,0.3,00111119111011141
6200443,0x3f,2024-10-02T23:40:00Z,50.7405,1.5677,15.967,27.121,,3.491,28.357,1.81,0,0.798,3008,30.485,0,0.777,00111119111011141
6200443,0x3f,2024-10-03T00:00:01Z,50.7405,1.5677,16.005,27.144,23.607,3.496,1.4,1.69,0,2.045,2812,28.577,0,1.742,00111110171011141
6200443,0x3f,2024-10-03T00:20:00Z,50.7405,1.5677,15.992,27.333,,3.518,28.357,1.6,0,0.406,2653,26.914,0,0.533,00111119111011141
6200443,0x3f,2024-10-03T00:40:00Z,50.7405,1.5677,16.007,27.43,,3.526,28.357,1.54,0,0.406,2567,26.156,0,0.406,00111119111011141
6200443,0x3f,2024-10-03T01:00:00Z,50.7405,1.5677,15.996,27.464,,3.531,28.357,1.54,0,0.383,2567,26.168,0,0,00111119111011143
6200443,0x3f,2024-10-03T01:20:00Z,50.7405,1.5677,15.968,27.778,,3.56,28.357,1.22,0,0.432,2029,20.653,0,0.979,00111119111011141
6200443,0x3f,2024-10-03T01:40:00Z,50.7405,1.5677,15.948,27.992,,3.575,28.357,0.87,0,0.391,1455,14.796,0,0.533,00111119111011141
6200443,0x3f,2024-10-03T02:00:00Z,50.7405,1.5677,15.918,28.023,,3.592,28.357,0.63,0,0.338,1051,10.699,0,1.88,00111119111011141
6200443,0x3f,2024-10-03T02:20:00Z,50.7405,1.5677,15.86,28.169,,3.605,28.357,0.61,0,0.694,1027,10.43,0,5.094,00111119111011141
6200443,0x3f,2024-10-03T02:40:00Z,50.7405,1.5677,15.813,28.238,,3.607,28.357,0.66,0,0.308,1100,11.127,0,3.079,00111119111011141
6200443,0x3f,2024-10-03T03:00:00Z,50.7405,1.5677,15.821,28.263,,3.609,28.357,1.09,0,0.293,1822,18.44,0,1.339,00111119111011141
6200443,0x3f,2024-10-03T03:20:00Z,50.7405,1.5677,15.806,28.288,,3.61,28.357,1.13,0,0.34,1883,19.002,0,1.912,00111119111011141
6200443,0x3f,2024-10-03T03:40:00Z,50.7405,1.5677,15.778,28.355,,3.62,28.357,1.46,0,0.58,2445,24.762,0,3.047,00111119111011141
6200443,0x3f,2024-10-03T04:00:00Z,50.7405,1.5677,15.775,28.617,,3.643,28.357,1.67,0,0.354,2800,28.283,0,2.739,00111119111011141
6200443,0x3f,2024-10-03T04:20:01Z,50.7405,1.5677,15.77,28.702,,3.654,28.357,1.9,0,0.344,3191,32.294,0,2.357,00111119111011141
6200443,0x3f,2024-10-03T04:40:00Z,50.7405,1.5677,15.752,28.825,,3.669,28.357,1.71,0,0.434,2873,29.127,0,0.661,00111119111011141
6200443,0x3f,2024-10-03T05:00:00Z,50.7405,1.5677,15.726,28.836,,3.67,28.357,1.92,0,0.365,3228,32.478,0,1.318,00111119111011141
6200443,0x3f,2024-10-03T05:20:00Z,50.7405,1.5677,15.668,28.86,,3.663,28.357,2.16,0,0.438,3631,36.648,0,1.148,00111119111011141
6200443,0x3f,2024-10-03T05:40:00Z,50.7405,1.5677,15.609,28.911,,3.663,28.357,2.37,0,0.486,3974,40.023,0,1.138,00111119111011141
6200443,0x3f,2024-10-03T06:00:00Z,50.7405,1.5677,15.548,28.897,,3.663,28.357,2.24,0,0.431,3754,37.858,0,1.424,00111119111011141
6200443,0x3f,2024-10-03T06:20:00Z,50.7405,1.5677,15.515,28.931,,3.664,28.357,2.17,0,0.449,3644,36.599,0,1.011,00111119111011141
6200443,0x3f,2024-10-03T06:40:00Z,50.7405,1.5677,15.599,28.907,,3.668,28.357,2.11,0,0.306,3546,35.743,0,0.597,00111119111011141
6200443,0x3f,2024-10-03T07:00:00Z,50.7405,1.5677,15.709,29.134,,3.702,28.357,2.01,0,0.254,3375,34.141,0,0.629,00111119111011141
6200443,0x3f,2024-10-03T07:20:00Z,50.7405,1.5677,15.824,29.181,,3.713,28.357,1.93,0,0.289,3240,32.808,0,1.297,00111119111011141
6200443,0x3f,2024-10-03T07:40:00Z,50.7405,1.5677,15.919,29.185,,3.724,28.357,1.86,0,0.276,3130,31.707,0,0.958,00111119111011141
6200443,0x3f,2024-10-03T08:00:00Z,50.7405,1.5677,16.006,29.215,,3.734,28.357,1.63,0,0.41,2739,27.807,0,2.103,00111119111011141
