PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DOX1 LEVEL1 (ml/l),PRES LEVEL1 (decibar),QC
EXIN0002,2025-02-14T15:02:14Z,43.6830,7.3170,14.1129,38.1275,5.563,2,01111111
EXIN0002,2025-02-14T15:32:14Z,43.6830,7.3170,14.1416,38.1266,5.559,2,01111111
EXIN0002,2025-02-14T16:02:14Z,43.6830,7.3170,14.0765,38.0496,5.566,2,01111111
EXIN0002,2025-02-14T16:32:14Z,43.6830,7.3170,14.0488,38.0347,5.565,2,01111111
EXIN0002,2025-02-14T17:02:14Z,43.6830,7.3170,13.9435,38.003,5.564,2,01111111
EXIN0002,2025-02-14T17:32:14Z,43.6830,7.3170,13.99,38.0425,5.56,2,01111111
EXIN0002,2025-02-14T18:02:14Z,43.6830,7.3170,13.9505,38.0459,5.562,2,01111111
EXIN0002,2025-02-14T18:32:14Z,43.6830,7.3170,13.9214,38.0502,5.565,2,01111111
EXIN0002,2025-02-14T19:02:14Z,43.6830,7.3170,13.9348,38.0692,5.565,2,01111111
EXIN0002,2025-02-14T19:32:14Z,43.6830,7.3170,13.9289,38.0696,5.563,2,01111111
EXIN0002,2025-02-14T20:02:14Z,43.6830,7.3170,13.9239,38.0817,5.561,2,01111111
EXIN0002,2025-02-14T20:32:14Z,43.6830,7.3170,13.9197,38.0927,5.559,2,01111111
EXIN0002,2025-02-14T21:02:14Z,43.6830,7.3170,13.9639,38.1032,5.551,2,01111111
